semi-arid	NN	O	B-LOC
savanna	NN	O	I-LOC
in	NN	O	I-LOC
Bushbuckridge,	NN	O	I-LOC
Africa	NN	O	I-LOC

Mutually	NN	O	O
stimulating	NN	O	O
interactions	NN	O	O
between	NN	O	O
lactic	NN	O	B-M
bacteria	NN	O	I-M
and	NN	O	O
Saccharomyces	NN	O	B-M
cerevisiae	NN	O	I-M
in	NN	O	O
sourdough	NN	O	B-RP
fermentation	NN	O	I-RP

Traditional	NN	O	O
dairy	NN	O	B-M
products	NN	O	I-M
can	NN	O	O
supply	NN	O	B-RP
microorganisms	NN	O	I-RP
able	NN	O	O
to	NN	O	O
survive	NN	O	O
in	NN	O	O
the	NN	O	O
gastrointestinal	NN	O	B-M
tract	NN	O	I-M

Within	NN	O	O
a	NN	O	O
sample	NN	O	O
from	NN	O	O
a	NN	O	O
population,	NN	O	O
the	NN	O	O
distribution	NN	O	O
of	NN	O	O
the	NN	O	O
number	NN	O	O
of	NN	O	O
descendants	NN	O	O
of	NN	O	O
a	NN	O	O
subsample’s	NN	O	O
most	NN	O	O
recent	NN	O	O
common	NN	O	O
ancestor	NN	O	O

Modelling	NN	O	O
how	NN	O	O
the	NN	O	O
physical	NN	O	B-M
scale	NN	O	I-M
of	NN	O	O
experimental	NN	O	B-M
tanks	NN	O	I-M
affects	NN	O	O
salmon	NN	O	B-RP
performance	NN	O	I-RP

Long-term	NN	O	B-P
variability	NN	O	I-P
of	NN	O	O
the	NN	O	O
siphonophores	NN	O	B-M
atlantica	NN	O	I-M
and	NN	O	O
M.	NN	O	B-M
kochi	NN	O	I-M
in	NN	O	O
the	NN	O	O
Western	NN	O	B-LOC
Channel	NN	O	I-LOC

Seasonal	NN	O	B-P
changes	NN	O	I-P
in	NN	O	O
plankton	NN	O	B-RP
respiration	NN	O	I-RP
and	NN	O	O
bacterial	NN	O	B-P
metabolism	NN	O	I-P
in	NN	O	O
a	NN	O	O
temperate	NN	O	B-M
sea	NN	O	I-M

Habitat	NN	O	B-RP
heterogeneity	NN	O	I-RP
of	NN	O	O
hadal	NN	O	B-M
trenches	NN	O	I-M
:	NN	O	O
Considerations	NN	O	O
and	NN	O	O
implications	NN	O	O
for	NN	O	O
future	NN	O	O
studies	NN	O	O

Numerical	NN	O	B-METH
modelling	NN	O	I-METH
and	NN	O	O
experimental	NN	O	B-S
validation	NN	O	I-S
of	NN	O	O
a	NN	O	O
regenerative	NN	O	B-T
cooler	NN	O	I-T

Comparing	NN	O	O
the	NN	O	O
effects	NN	O	O
of	NN	O	O
feeding	NN	O	O
a	NN	O	O
grain-	NN	O	B-M
or	NN	O	I-M
a	NN	O	I-M
fish	NN	O	I-M
diet	NN	O	I-M
on	NN	O	O
water	NN	O	B-P
quality,	NN	O	I-P
waste	NN	O	I-P
production,	NN	O	I-P
and	NN	O	I-P
rainbow	NN	O	I-P
trout	NN	O	I-P
Oncorhynchus	NN	O	I-P
performance	NN	O	I-P
within	NN	O	O
low	NN	O	B-M
exchange	NN	O	I-M
water	NN	O	I-M
recirculating	NN	O	I-M
systems	NN	O	I-M

Antibacterial	NN	O	B-RP
properties	NN	O	I-RP
of	NN	O	O
Curtisia	NN	O	B-M
leaves	NN	O	I-M
and	NN	O	O
some	NN	O	O
triterpenes/active	NN	O	B-P
principles	NN	O	I-P
isolated	NN	O	O
from	NN	O	O
them	NN	O	O

Subunit	NN	O	B-M
vaccines	NN	O	I-M
based	NN	O	O
on	NN	O	O
intimin	NN	O	B-M
and	NN	O	I-M
polypeptides	NN	O	I-M
induce	NN	O	O
humoral	NN	O	B-RP
immunity	NN	O	I-RP
cattle	NN	O	I-RP
but	NN	O	O
do	NN	O	O
not	NN	O	O
protect	NN	O	O
against	NN	O	O
intestinal	NN	O	B-RP
colonisation	NN	O	I-RP
by	NN	O	O
enterohaemorrhagic	NN	O	B-M
Escherichia	NN	O	I-M
coli	NN	O	I-M
O157:H7	NN	O	I-M
O26:H-	NN	O	I-M

The	NN	O	O
biological	NN	O	O
effects	NN	O	O
of	NN	O	O
ionising	NN	O	B-RP
radiation	NN	O	I-RP
on	NN	O	O
Crustaceans	NN	O	B-M
:	NN	O	O
A	NN	O	O
review	NN	O	O

Sheep	NN	O	B-P
urine	NN	O	I-P
patch	NN	O	I-P
emissions	NN	O	I-P
are	NN	O	O
lower	NN	O	O
from	NN	O	O
extensively-managed	NN	O	O
than	NN	O	O
intensively-managed	NN	O	B-M
grasslands	NN	O	I-M

Metagenomic	NN	O	B-RP
and	NN	O	I-RP
analysis	NN	O	I-RP
of	NN	O	O
the	NN	O	O
microbial	NN	O	B-M
community	NN	O	I-M
in	NN	O	O
Swiss-type	NN	O	B-M
cheese	NN	O	I-M
during	NN	O	O
ripening	NN	O	B-P

Exposure	NN	O	O
to	NN	O	O
foods'	NN	O	B-RP
non-taste	NN	O	I-RP
properties	NN	O	I-RP
.	NN	O	O
A	NN	O	O
nursery	NN	O	O
intervention	NN	O	O
to	NN	O	O
increase	NN	O	O
children's	NN	O	O
willingness	NN	O	O
to	NN	O	O
try	NN	O	O
fruit	NN	O	B-M
and	NN	O	O
vegetables	NN	O	B-M

Energy-dense	NN	O	B-M
snacks	NN	O	I-M
can	NN	O	O
have	NN	O	O
the	NN	O	O
same	NN	O	O
expected	NN	O	O
satiation	NN	O	B-RP
as	NN	O	O
sugar-containing	NN	O	B-M
beverages	NN	O	I-M

From	NN	O	O
cookies	NN	O	O
to	NN	O	O
carrots;	NN	O	O
the	NN	O	O
effect	NN	O	O
of	NN	O	O
inhibitory	NN	O	B-METH
training	NN	O	I-METH
on	NN	O	O
children's	NN	O	B-RP
selections	NN	O	I-RP

Availability	NN	O	B-RP
and	NN	O	I-RP
plant	NN	O	I-RP
uptake	NN	O	I-RP
of	NN	O	I-RP
metals	NN	O	I-RP
in	NN	O	O
EDTA-assisted	NN	O	B-METH
phytoremediation	NN	O	I-METH
of	NN	O	O
soil	NN	O	B-M
and	NN	O	I-M
biosolids	NN	O	I-M

Sunbird	NN	O	B-RP
pollination	NN	O	I-RP
of	NN	O	O
the	NN	O	O
dioecious	NN	O	B-M
root	NN	O	I-M
parasite	NN	O	I-M
Cytinus	NN	O	I-M
(Cytinaceae)	NN	O	I-M

Genetic	NN	O	B-M
resources	NN	O	I-M
,	NN	O	O
chromosome	NN	O	B-RP
engineering	NN	O	I-RP
,	NN	O	O
and	NN	O	O
crop	NN	O	B-RP
improvement	NN	O	I-RP
series,	NN	O	O
Grain	NN	O	B-M
legumes	NN	O	I-M
Volume	NN	O	O
1	NN	O	O

Prostaglandin	NN	O	B-P
activity	NN	O	I-P
by	NN	O	O
lectin-like	NN	O	B-M
proteins	NN	O	I-M
from	NN	O	O
South	NN	O	B-M
African	NN	O	I-M
plants	NN	O	I-M

An	NN	O	O
assessment	NN	O	O
of	NN	O	O
the	NN	O	O
impact	NN	O	O
of	NN	O	O
pesticides	NN	O	B-M
applied	NN	O	O
at	NN	O	O
planting	NN	O	B-METH
on	NN	O	O
survival	NN	O	B-RP
pines	NN	O	I-RP
during	NN	O	O
regeneration,	NN	O	O
in	NN	O	O
South	NN	O	B-LOC
Africa	NN	O	I-LOC

Effect	NN	O	O
of	NN	O	O
aqueous	NN	O	B-M
extracts	NN	O	I-M
of	NN	O	I-M
crops	NN	O	I-M
on	NN	O	O
germination	NN	O	B-RP
growth	NN	O	I-RP
of	NN	O	O
Parthenium	NN	O	B-M
L.	NN	O	I-M

Nitrogen	NN	O	B-RP
fixation	NN	O	I-RP
by	NN	O	O
the	NN	O	O
savanna	NN	O	B-M
tree	NN	O	I-M
Philenoptera	NN	O	I-M
violacea	NN	O	I-M
(Klotzsch)	NN	O	I-M
Schrire	NN	O	I-M
leaf)	NN	O	I-M
of	NN	O	O
different	NN	O	O
ages	NN	O	O
in	NN	O	O
a	NN	O	O
semi-arid	NN	O	B-LOC
landscape	NN	O	I-LOC

Hypoxis	NN	O	B-M
(Hypoxidaceae)	NN	O	I-M
in	NN	O	O
southern	NN	O	B-LOC
Africa	NN	O	I-LOC
:	NN	O	O
Taxonomic	NN	O	B-METH
notes	NN	O	I-METH

Evidence	NN	O	O
of	NN	O	O
repeated	NN	O	B-P
migrations	NN	O	I-P
through	NN	O	O
the	NN	O	O
African	NN	O	B-M
corridor	NN	O	I-M
as	NN	O	O
revealed	NN	O	O
by	NN	O	O
a	NN	O	O
molecular	NN	O	B-METH
phylogeny	NN	O	I-METH
of	NN	O	O
southern	NN	O	B-M
African	NN	O	I-M
members	NN	O	I-M
of	NN	O	I-M
the	NN	O	I-M
Zygophyllum	NN	O	I-M

South	NN	O	B-RP
Africa's	NN	O	I-RP
threatened	NN	O	I-RP
legislation	NN	O	I-RP
:	NN	O	O
What	NN	O	O
stands	NN	O	O
between	NN	O	O
our	NN	O	O
plants	NN	O	B-M
and	NN	O	O
extinction?	NN	O	O

A	NN	O	O
“Large	NN	O	B-P
Disturbance	NN	O	I-P
”	NN	O	O
in	NN	O	O
an	NN	O	O
East	NN	O	B-LOC
Savanna	NN	O	I-LOC

Can	NN	O	O
developing	NN	O	O
inflorescences	NN	O	O
of	NN	O	O
Protea	NN	O	B-M
Carnival	NN	O	I-M
reduce	NN	O	O
the	NN	O	O
responsiveness	NN	O	B-RP
of	NN	O	I-RP
shoots	NN	O	I-RP
to	NN	O	O
benzyladenine	NN	O	B-P
induction	NN	O	I-P
of	NN	O	O
flowers	NN	O	B-M
‘out	NN	O	I-M
season’	NN	O	I-M
?	NN	O	O

Identification	NN	O	O
of	NN	O	O
proteins	NN	O	B-M
associated	NN	O	O
with	NN	O	O
cytoplasmic	NN	O	B-RP
sterility	NN	O	I-RP
in	NN	O	O
pepper	NN	O	B-M
(Capsicum	NN	O	I-M
L.)	NN	O	I-M

How	NN	O	O
is	NN	O	O
carbon	NN	O	B-P
allocation	NN	O	I-P
of	NN	O	O
African	NN	O	B-M
trees	NN	O	I-M
affected	NN	O	O
by	NN	O	O
atmospheric	NN	O	B-RP
change	NN	O	I-RP
?	NN	O	O

Seasonal	NN	O	B-RP
and	NN	O	I-RP
inter-annual	NN	O	I-RP
soil	NN	O	I-RP
efflux	NN	O	I-RP
in	NN	O	O
savanna/wetland	NN	O	B-M
mosaic	NN	O	I-M
in	NN	O	O
the	NN	O	O
Okavango	NN	O	B-LOC
Botswana	NN	O	I-LOC

Nuclear	NN	O	B-M
microprobe	NN	O	I-M
in	NN	O	O
plant	NN	O	B-RP
sciences	NN	O	I-RP
—	NN	O	O
Present	NN	O	O
status	NN	O	O
and	NN	O	O
challenges	NN	O	O

The	NN	O	O
vegetation	NN	O	B-RP
ecology	NN	O	I-RP
of	NN	O	O
Ezemvelo	NN	O	B-LOC
Nature	NN	O	I-LOC
Reserve,	NN	O	I-LOC
Bronkhorstspruit,	NN	O	I-LOC
Africa	NN	O	I-LOC

Vegetation	NN	O	B-RP
studies	NN	O	I-RP
of	NN	O	O
feral	NN	O	B-M
habitat	NN	O	I-M
in	NN	O	O
the	NN	O	O
Namib	NN	O	B-LOC
Naukluft	NN	O	I-LOC
Namibia	NN	O	I-LOC

Dietary	NN	O	B-S
supplementation	NN	O	I-S
with	NN	O	O
Aloe	NN	O	B-M
extracts	NN	O	I-M
reverses	NN	O	O
obesity	NN	O	B-RP
rats	NN	O	I-RP

Developmental	NN	O	B-P
processes	NN	O	I-P
associated	NN	O	O
with	NN	O	O
indirect	NN	O	B-RP
organogenesis	NN	O	I-RP
in	NN	O	O
a	NN	O	O
Eucalyptus	NN	O	B-M
grandis×urophylla	NN	O	I-M

Taxonomic	NN	O	B-RP
notes	NN	O	I-RP
on	NN	O	O
the	NN	O	O
genera	NN	O	B-M
Tiliacora	NN	O	I-M
and	NN	O	I-M
(Menispermaceae)	NN	O	I-M
in	NN	O	O
southern	NN	O	B-LOC
Africa	NN	O	I-LOC

The	NN	O	O
use	NN	O	O
of	NN	O	O
the	NN	O	O
model	NN	O	B-M
species	NN	O	I-M
truncatula	NN	O	I-M
in	NN	O	O
studies	NN	O	O
on	NN	O	O
desiccation	NN	O	B-RP
tolerance	NN	O	I-RP
sensitivity	NN	O	I-RP
in	NN	O	O
seeds	NN	O	B-M

Desiccation	NN	O	B-RP
sensitivity	NN	O	I-RP
of	NN	O	O
excised	NN	O	B-M
embryonic	NN	O	I-M
axes	NN	O	I-M
of	NN	O	I-M
selected	NN	O	I-M
species	NN	O	I-M

Genetically	NN	O	B-RP
Crops	NN	O	I-RP
:	NN	O	O
Assessing	NN	O	O
Safety	NN	O	O

Verbascoside	NN	O	B-M
and	NN	O	O
luteolin-5-O-β-d-glucoside	NN	O	B-M
isolated	NN	O	O
from	NN	O	O
Halleria	NN	O	B-M
L.	NN	O	I-M
exhibit	NN	O	O
antagonistic	NN	O	B-RP
properties	NN	O	I-RP
in	NN	O	B-METH
vitro	NN	O	I-METH

Anti-inflammatory	NN	O	B-RP
and	NN	O	I-RP
activity	NN	O	I-RP
of	NN	O	O
leaf	NN	O	B-M
extracts	NN	O	I-M
of	NN	O	I-M
album	NN	O	I-M

A	NN	O	O
molecular	NN	O	B-METH
phylogeny	NN	O	I-METH
reveals	NN	O	O
evidence	NN	O	O
of	NN	O	O
rapid	NN	O	O
and	NN	O	O
recent	NN	O	O
radiation	NN	O	B-P
in	NN	O	O
Cape	NN	O	B-M
and	NN	O	I-M
members	NN	O	I-M
of	NN	O	O
the	NN	O	O
genus	NN	O	B-M
Zygophyllum	NN	O	I-M

Hermannia	NN	O	O
—	NN	O	O
A	NN	O	O
tale	NN	O	O
of	NN	O	O
200	NN	O	O
species	NN	O	O
and	NN	O	O
a	NN	O	O
Somalian	NN	O	B-M
goat	NN	O	I-M

Chemical	NN	O	B-RP
diversity	NN	O	I-RP
of	NN	O	O
floral	NN	O	B-M
volatiles	NN	O	I-M
in	NN	O	O
Apocynaceae	NN	O	B-M
with	NN	O	O
different	NN	O	O
pollination	NN	O	B-P
systems	NN	O	I-P

Colophospermum	NN	O	B-RP
mopane	NN	O	I-RP
utilisation	NN	O	I-RP
in	NN	O	O
the	NN	O	O
Lowveld,	NN	O	B-LOC
Province	NN	O	I-LOC

Contribution	NN	O	O
of	NN	O	O
South	NN	O	B-M
plants	NN	O	I-M
to	NN	O	O
medicinal	NN	O	B-RP
biotechnology	NN	O	I-RP

Tutti	NN	O	O
Frutti	NN	O	O
in	NN	O	O
Lepidium	NN	O	B-M
—	NN	O	O
Comparative	NN	O	O
analysis	NN	O	O
of	NN	O	O
fruit	NN	O	B-RP
dehiscence/indehiscence	NN	O	I-RP
in	NN	O	O
Brassicaceae	NN	O	B-M

Does	NN	O	O
species	NN	O	B-P
richness	NN	O	I-P
diversity	NN	O	I-P
of	NN	O	O
serpentine	NN	O	B-RP
vegetation	NN	O	I-RP
differ	NN	O	O
from	NN	O	O
the	NN	O	O
surrounding	NN	O	O
non-serpentine	NN	O	B-RP
vegetation	NN	O	I-RP
?	NN	O	O

Epidemiology	NN	O	B-RP
and	NN	O	O
Plant	NN	O	B-RP
Ecology	NN	O	I-RP
:	NN	O	O
Principles	NN	O	O
and	NN	O	O
Applications	NN	O	O

A	NN	O	O
taxonomic	NN	O	B-RP
revision	NN	O	I-RP
of	NN	O	O
the	NN	O	O
genus	NN	O	B-M
(Asteraceae)	NN	O	I-M

Antimicrobial	NN	O	B-RP
activity	NN	O	I-RP
and	NN	O	O
mutagenic	NN	O	B-RP
effects	NN	O	I-RP
of	NN	O	O
twelve	NN	O	B-M
traditional	NN	O	I-M
plants	NN	O	I-M
used	NN	O	O
to	NN	O	O
treat	NN	O	O
ailments	NN	O	O
related	NN	O	O
to	NN	O	O
the	NN	O	O
gastro-intestinal	NN	O	B-M
tract	NN	O	I-M
in	NN	O	O
South	NN	O	B-LOC
Africa	NN	O	I-LOC

Seasonal	NN	O	B-RP
trends	NN	O	I-RP
colonisation	NN	O	I-RP
of	NN	O	O
Protea	NN	O	B-M
infructescences	NN	O	I-M
by	NN	O	O
Gondwanamyces	NN	O	B-M
and	NN	O	O
Ophiostoma	NN	O	B-M
spp.	NN	O	I-M

Identification	NN	O	O
and	NN	O	O
classification	NN	O	O
of	NN	O	O
Dendrobium	NN	O	B-M
species	NN	O	I-M
by	NN	O	O
fingerprint	NN	O	B-T
technology	NN	O	I-T
with	NN	O	I-T
electrophoresis	NN	O	I-T

Flow	NN	O	B-METH
cytometry	NN	O	I-METH
and	NN	O	O
its	NN	O	O
applications	NN	O	O
in	NN	O	O
plant	NN	O	B-RP
biology	NN	O	I-RP
,	NN	O	O
ecology	NN	O	B-RP
and	NN	O	O
biosystematics	NN	O	B-RP
:	NN	O	O
New	NN	O	O
prospects	NN	O	O
for	NN	O	O
the	NN	O	O
Cape	NN	O	B-LOC
flora	NN	O	I-LOC

Climate	NN	O	B-RP
change	NN	O	I-RP
,	NN	O	O
drought	NN	O	B-RP
and	NN	O	O
biodiversity	NN	O	B-RP
:	NN	O	O
An	NN	O	O
ecophysiological	NN	O	B-P
perspective	NN	O	I-P

Carbon	NN	O	B-RP
sequestration	NN	O	I-RP
following	NN	O	O
a	NN	O	O
biome	NN	O	B-M
switch	NN	O	I-M
from	NN	O	O
mesic	NN	O	B-LOC
savanna	NN	O	I-LOC
to	NN	O	O
forest	NN	O	O

Anti-cancer	NN	O	B-RP
activity	NN	O	I-RP
of	NN	O	O
plant	NN	O	B-M
extracts	NN	O	I-M

An	NN	O	O
evaluation	NN	O	O
of	NN	O	O
molecular	NN	O	B-RP
and	NN	O	I-RP
characters	NN	O	I-RP
in	NN	O	O
the	NN	O	O
genus	NN	O	B-M
Crotalaria	NN	O	I-M

The	NN	O	O
ethno-veterinary	NN	O	B-RP
utilization	NN	O	I-RP
of	NN	O	O
Lonchocarpus	NN	O	B-M
Rolfe	NN	O	I-M
by	NN	O	O
the	NN	O	O
Vhavenda	NN	O	B-LOC
in	NN	O	I-LOC
Vhembe	NN	O	I-LOC
District,	NN	O	I-LOC
Limpopo,	NN	O	I-LOC
Africa	NN	O	I-LOC

Role	NN	O	O
of	NN	O	O
the	NN	O	O
allelochemical	NN	O	B-M
parthenin	NN	O	I-M
in	NN	O	O
the	NN	O	O
invasive	NN	O	B-METH
strategy	NN	O	I-METH
of	NN	O	O
the	NN	O	O
alien	NN	O	B-M
plant	NN	O	I-M
Parthenium	NN	O	I-M
L.	NN	O	I-M

Results	NN	O	O
of	NN	O	O
a	NN	O	O
disease	NN	O	B-RP
investigation	NN	O	I-RP
of	NN	O	O
Aloe	NN	O	B-M
dichotoma	NN	O	I-M
in	NN	O	O
Goegap	NN	O	B-LOC
Nature	NN	O	I-LOC
Reserve,	NN	O	I-LOC
Africa	NN	O	I-LOC

The	NN	O	O
use	NN	O	O
of	NN	O	O
Landsat	NN	O	B-METH
imagery	NN	O	I-METH
for	NN	O	O
the	NN	O	O
identification	NN	O	O
of	NN	O	O
the	NN	O	O
remaining	NN	O	B-LOC
West	NN	O	I-LOC
Coast	NN	O	I-LOC
Renosterveld	NN	O	I-LOC
fragments,	NN	O	I-LOC
Western	NN	O	I-LOC
Cape	NN	O	I-LOC
Province,	NN	O	I-LOC
Africa	NN	O	I-LOC

Varietal	NN	O	B-P
differences	NN	O	I-P
in	NN	O	O
cold	NN	O	B-RP
potential	NN	O	I-RP
in	NN	O	O
sugarcane	NN	O	B-M
influences	NN	O	O
stalk	NN	O	B-M
sucrose	NN	O	I-M
accumulation	NN	O	I-M
frost	NN	O	I-M

Vegetation	NN	O	B-RP
classification	NN	O	I-RP
of	NN	O	O
the	NN	O	O
proposed	NN	O	B-LOC
Heritage	NN	O	I-LOC
Park,	NN	O	I-LOC
North-West	NN	O	I-LOC
Province,	NN	O	I-LOC
Africa	NN	O	I-LOC

Novel	NN	O	O
insights	NN	O	O
into	NN	O	O
the	NN	O	O
inhibition	NN	O	B-RP
of	NN	O	I-RP
symbiotic	NN	O	I-RP
fixation	NN	O	I-RP
by	NN	O	O
dark	NN	O	B-METH
chilling	NN	O	I-METH
in	NN	O	O
soybean	NN	O	B-M
nodules	NN	O	I-M

Differential	NN	O	O
response	NN	O	O
of	NN	O	O
growth	NN	O	B-P
,	NN	O	O
photosynthesis	NN	O	B-P
,	NN	O	O
antioxidant	NN	O	B-M
enzymes	NN	O	I-M
and	NN	O	O
lipid	NN	O	B-P
peroxidation	NN	O	I-P
to	NN	O	O
UV-B	NN	O	B-T
radiation	NN	O	I-T
in	NN	O	O
three	NN	O	B-M
cyanobacteria	NN	O	I-M

Do	NN	O	O
symbiotic	NN	O	O
plant	NN	O	B-M
microbes	NN	O	I-M
play	NN	O	O
a	NN	O	O
role	NN	O	O
in	NN	O	O
the	NN	O	O
synthesis	NN	O	O
of	NN	O	O
the	NN	O	O
toxic	NN	O	B-M
compounds	NN	O	I-M
of	NN	O	I-M
cymosum	NN	O	I-M
?	NN	O	O

South	NN	O	B-M
African	NN	O	I-M
extracts	NN	O	I-M
in	NN	O	O
combating	NN	O	O
potentially	NN	O	O
pathogenic	NN	O	B-RP
microorganisms	NN	O	I-RP

Evaluating	NN	O	O
the	NN	O	O
functional	NN	O	O
status	NN	O	O
of	NN	O	O
a	NN	O	O
rehabilitated	NN	O	B-P
gold	NN	O	I-P
tailings	NN	O	I-P
facility	NN	O	I-P
—A	NN	O	O
case	NN	O	B-METH
study	NN	O	I-METH
in	NN	O	O
the	NN	O	O
Witwatersrand	NN	O	B-M

The	NN	O	O
establishment	NN	O	O
of	NN	O	O
in	NN	O	B-METH
screening	NN	O	I-METH
methods	NN	O	O
for	NN	O	O
evaluating	NN	O	O
sugarcane	NN	O	B-M
(Saccharum	NN	O	I-M
hybrids)	NN	O	I-M
susceptibility	NN	O	O
to	NN	O	O
Ustilago	NN	O	B-M
scitaminea	NN	O	I-M
H.	NN	O	I-M
&	NN	O	I-M
P.	NN	O	I-M
Sydow	NN	O	I-M
and	NN	O	I-M
Eldana	NN	O	I-M
Walker	NN	O	I-M

Algal	NN	O	B-RP
diversity	NN	O	I-RP
on	NN	O	O
the	NN	O	O
rock-faces	NN	O	B-M
of	NN	O	O
the	NN	O	O
Golden	NN	O	B-LOC
Gate	NN	O	I-LOC
Park	NN	O	I-LOC

Causes	NN	O	O
of	NN	O	O
secondary	NN	O	B-RP
differences	NN	O	I-RP
in	NN	O	O
plants	NN	O	O
—	NN	O	O
Evidence	NN	O	O
from	NN	O	O
extreme	NN	O	B-P
dimorphism	NN	O	I-P
in	NN	O	O
Leucadendron	NN	O	B-M
(Proteaceae)	NN	O	I-M

Isolation	NN	O	B-S
captan	NN	O	I-S
from	NN	O	O
Cyrtanthus	NN	O	B-M
suaveolens	NN	O	I-M
:	NN	O	O
the	NN	O	O
effect	NN	O	B-RP
pesticides	NN	O	I-RP
on	NN	O	O
the	NN	O	O
quality	NN	O	B-P
and	NN	O	I-P
safety	NN	O	I-P
of	NN	O	I-P
medicine	NN	O	I-P

A	NN	O	O
new	NN	O	O
species	NN	O	O
of	NN	O	O
Combretum	NN	O	O
section	NN	O	O
Ciliatipetala	NN	O	O
(Combretaceae)	NN	O	O
from	NN	O	O
southern	NN	O	B-LOC
Africa	NN	O	I-LOC
,	NN	O	O
with	NN	O	O
a	NN	O	O
key	NN	O	O
to	NN	O	O
the	NN	O	O
regional	NN	O	O
members	NN	O	O
of	NN	O	O
the	NN	O	O
section	NN	O	O

Application	NN	O	O
of	NN	O	O
vibrational	NN	O	B-T
spectroscopy	NN	O	I-T
in	NN	O	O
the	NN	O	O
quality	NN	O	O
assessment	NN	O	O
of	NN	O	O
Buchu	NN	O	B-M
oil	NN	O	I-M
obtained	NN	O	O
from	NN	O	O
two	NN	O	O
commercially	NN	O	O
important	NN	O	O
Agathosma	NN	O	B-M
(Rutaceae)	NN	O	I-M

Effects	NN	O	O
of	NN	O	O
partial	NN	O	B-RP
dehydration	NN	O	I-RP
of	NN	O	O
recalcitrant	NN	O	B-M
Haemanthus	NN	O	I-M
montanus	NN	O	I-M
embryos	NN	O	I-M
on	NN	O	O
vigour	NN	O	O
of	NN	O	O
recovered	NN	O	B-M
