and	[POS]CC	I-M
biosolids	[POS]NNS	I-M

Sunbird	[POS]NNP	B-RP
pollination	[POS]NN	I-RP
of	[POS]IN	O
the	[POS]DT	O
dioecious	[POS]JJ	B-M
root	[POS]NN	I-M
parasite	[POS]NN	I-M
Cytinus	[POS]NNP	I-M
(Cytinaceae)	[POS].	I-M

Genetic	[POS]JJ	B-M
resources	[POS]NNS	I-M
,	[POS],	O
chromosome	[POS]NN	B-RP
engineering	[POS]NN	I-RP
,	[POS],	O
and	[POS]CC	O
crop	[POS]NN	B-RP
improvement	[POS]NN	I-RP
series,	[POS]VBP	O
Grain	[POS]NN	B-M
legumes	[POS]VBZ	I-M
Volume	[POS]NN	O
1	[POS]CD	O

Prostaglandin	[POS]JJ	B-P
activity	[POS]NN	I-P
by	[POS]IN	O
lectin-like	[POS]JJ	B-M
proteins	[POS]NNS	I-M
from	[POS]IN	O
South	[POS]JJ	B-M
African	[POS]JJ	I-M
plants	[POS]NNS	I-M

An	[POS]DT	O
assessment	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
impact	[POS]NN	O
of	[POS]IN	O
pesticides	[POS]NNS	B-M
applied	[POS]VBN	O
at	[POS]IN	O
planting	[POS]NN	B-METH
on	[POS]IN	O
survival	[POS]NN	B-RP
pines	[POS]NNS	I-RP
during	[POS]IN	O
regeneration,	[POS]NN	O
in	[POS]IN	O
South	[POS]NNP	B-LOC
Africa	[POS]NNP	I-LOC

Effect	[POS]NN	O
of	[POS]IN	O
aqueous	[POS]JJ	B-M
extracts	[POS]NNS	I-M
of	[POS]IN	I-M
crops	[POS]NNS	I-M
on	[POS]IN	O
germination	[POS]NN	B-RP
growth	[POS]NN	I-RP
of	[POS]IN	O
Parthenium	[POS]NNP	B-M
L.	[POS]NNP	I-M

Nitrogen	[POS]NN	B-RP
fixation	[POS]NN	I-RP
by	[POS]IN	O
the	[POS]DT	O
savanna	[POS]NN	B-M
tree	[POS]NN	I-M
Philenoptera	[POS]NNP	I-M
violacea	[POS]NN	I-M
(Klotzsch)	[POS]NNP	I-M
Schrire	[POS]NNP	I-M
leaf)	[POS]XX	I-M
of	[POS]IN	O
different	[POS]JJ	O
ages	[POS]NNS	O
in	[POS]IN	O
a	[POS]DT	O
semi-arid	[POS]JJ	B-LOC
landscape	[POS]NN	I-LOC

Hypoxis	[POS]NNP	B-M
(Hypoxidaceae)	[POS]NNP	I-M
in	[POS]IN	O
southern	[POS]JJ	B-LOC
Africa	[POS]NNP	I-LOC
:	[POS]:	O
Taxonomic	[POS]JJ	B-METH
notes	[POS]NNS	I-METH

Evidence	[POS]NN	O
of	[POS]IN	O
repeated	[POS]VBN	B-P
migrations	[POS]NNS	I-P
through	[POS]IN	O
the	[POS]DT	O
African	[POS]JJ	B-M
corridor	[POS]NN	I-M
as	[POS]IN	O
revealed	[POS]VBN	O
by	[POS]IN	O
a	[POS]DT	O
molecular	[POS]JJ	B-METH
phylogeny	[POS]NN	I-METH
of	[POS]IN	O
southern	[POS]JJ	B-M
African	[POS]JJ	I-M
members	[POS]NNS	I-M
of	[POS]IN	I-M
the	[POS]DT	I-M
Zygophyllum	[POS]NNP	I-M

South	[POS]NNP	B-RP
Africa's	[POS]NNP	I-RP
threatened	[POS]VBD	I-RP
legislation	[POS]NN	I-RP
:	[POS]:	O
What	[POS]WP	O
stands	[POS]VBZ	O
between	[POS]IN	O
our	[POS]PRP$	O
plants	[POS]NNS	B-M
and	[POS]CC	O
extinction?	[POS]VB	O

A	[POS]DT	O
“Large	[POS]``	B-P
Disturbance	[POS]NN	I-P
”	[POS]''	O
in	[POS]IN	O
an	[POS]DT	O
East	[POS]NNP	B-LOC
Savanna	[POS]NNP	I-LOC

Can	[POS]MD	O
developing	[POS]VBG	O
inflorescences	[POS]NNS	O
of	[POS]IN	O
Protea	[POS]NNP	B-M
Carnival	[POS]NNP	I-M
reduce	[POS]VB	O
the	[POS]DT	O
responsiveness	[POS]NN	B-RP
of	[POS]IN	I-RP
shoots	[POS]NNS	I-RP
to	[POS]TO	O
benzyladenine	[POS]VB	B-P
induction	[POS]NN	I-P
of	[POS]IN	O
flowers	[POS]NNS	B-M
‘out	[POS]NNP	I-M
season’	[POS]NN	I-M
?	[POS].	O

Identification	[POS]NN	O
of	[POS]IN	O
proteins	[POS]NNS	B-M
associated	[POS]VBN	O
with	[POS]IN	O
cytoplasmic	[POS]JJ	B-RP
sterility	[POS]NN	I-RP
in	[POS]IN	O
pepper	[POS]NN	B-M
(Capsicum	[POS]-RRB-	I-M
L.)	[POS]NNP	I-M

How	[POS]WRB	O
is	[POS]VBZ	O
carbon	[POS]NN	B-P
allocation	[POS]NN	I-P
of	[POS]IN	O
African	[POS]JJ	B-M
trees	[POS]NNS	I-M
affected	[POS]VBN	O
by	[POS]IN	O
atmospheric	[POS]JJ	B-RP
change	[POS]NN	I-RP
?	[POS].	O

Seasonal	[POS]JJ	B-RP
and	[POS]CC	I-RP
inter-annual	[POS]JJ	I-RP
soil	[POS]NN	I-RP
efflux	[POS]NN	I-RP
in	[POS]IN	O
savanna/wetland	[POS]NNP	B-M
mosaic	[POS]NNP	I-M
in	[POS]IN	O
the	[POS]DT	O
Okavango	[POS]NNP	B-LOC
Botswana	[POS]NNP	I-LOC

Nuclear	[POS]JJ	B-M
microprobe	[POS]NN	I-M
in	[POS]IN	O
plant	[POS]NN	B-RP
sciences	[POS]NNS	I-RP
—	[POS]:	O
Present	[POS]JJ	O
status	[POS]NN	O
and	[POS]CC	O
challenges	[POS]NNS	O

The	[POS]DT	O
vegetation	[POS]NN	B-RP
ecology	[POS]NN	I-RP
of	[POS]IN	O
Ezemvelo	[POS]NNP	B-LOC
Nature	[POS]NNP	I-LOC
Reserve,	[POS]''	I-LOC
Bronkhorstspruit,	[POS]ADD	I-LOC
Africa	[POS]NNP	I-LOC

Vegetation	[POS]NN	B-RP
studies	[POS]NNS	I-RP
of	[POS]IN	O
feral	[POS]JJ	B-M
habitat	[POS]NN	I-M
in	[POS]IN	O
the	[POS]DT	O
Namib	[POS]NNP	B-LOC
Naukluft	[POS]NNP	I-LOC
Namibia	[POS]NNP	I-LOC

Dietary	[POS]JJ	B-S
supplementation	[POS]NN	I-S
with	[POS]IN	O
Aloe	[POS]NNP	B-M
extracts	[POS]VBZ	I-M
reverses	[POS]VBZ	O
obesity	[POS]NN	B-RP
rats	[POS]NNS	I-RP

Developmental	[POS]JJ	B-P
processes	[POS]NNS	I-P
associated	[POS]VBN	O
with	[POS]IN	O
indirect	[POS]JJ	B-RP
organogenesis	[POS]NN	I-RP
in	[POS]IN	O
a	[POS]DT	O
Eucalyptus	[POS]NNP	B-M
grandis×urophylla	[POS]NN	I-M

Taxonomic	[POS]JJ	B-RP
notes	[POS]NNS	I-RP
on	[POS]IN	O
the	[POS]DT	O
genera	[POS]NN	B-M
Tiliacora	[POS]NNP	I-M
and	[POS]CC	I-M
(Menispermaceae)	[POS]IN	I-M
in	[POS]IN	O
southern	[POS]JJ	B-LOC
Africa	[POS]NNP	I-LOC

The	[POS]DT	O
use	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
model	[POS]NN	B-M
species	[POS]NNS	I-M
truncatula	[POS]NN	I-M
in	[POS]IN	O
studies	[POS]NNS	O
on	[POS]IN	O
desiccation	[POS]NN	B-RP
tolerance	[POS]NN	I-RP
sensitivity	[POS]NN	I-RP
in	[POS]IN	O
seeds	[POS]NNS	B-M

Desiccation	[POS]NN	B-RP
sensitivity	[POS]NN	I-RP
of	[POS]IN	O
excised	[POS]JJ	B-M
embryonic	[POS]JJ	I-M
axes	[POS]NNS	I-M
of	[POS]IN	I-M
selected	[POS]VBN	I-M
species	[POS]NNS	I-M

Genetically	[POS]NNP	B-RP
Crops	[POS]NNS	I-RP
:	[POS]:	O
Assessing	[POS]VBG	O
Safety	[POS]NN	O

Verbascoside	[POS]NN	B-M
and	[POS]CC	O
luteolin-5-O-β-d-glucoside	[POS]NN	B-M
isolated	[POS]VBN	O
from	[POS]IN	O
Halleria	[POS]NNP	B-M
L.	[POS]NNP	I-M
exhibit	[POS]VBD	O
antagonistic	[POS]JJ	B-RP
properties	[POS]NNS	I-RP
in	[POS]IN	B-METH
vitro	[POS]FW	I-METH

Anti-inflammatory	[POS]NN	B-RP
and	[POS]CC	I-RP
activity	[POS]NN	I-RP
of	[POS]IN	O
leaf	[POS]NN	B-M
extracts	[POS]NNS	I-M
of	[POS]IN	I-M
album	[POS]NN	I-M

A	[POS]DT	O
molecular	[POS]JJ	B-METH
phylogeny	[POS]NN	I-METH
reveals	[POS]VBZ	O
evidence	[POS]NN	O
of	[POS]IN	O
rapid	[POS]JJ	O
and	[POS]CC	O
recent	[POS]JJ	O
radiation	[POS]NN	B-P
in	[POS]IN	O
Cape	[POS]NNP	B-M
and	[POS]CC	I-M
members	[POS]NNS	I-M
of	[POS]IN	O
the	[POS]DT	O
genus	[POS]NNP	B-M
Zygophyllum	[POS]NNP	I-M

Hermannia	[POS]NNP	O
—	[POS]:	O
A	[POS]DT	O
tale	[POS]NN	O
of	[POS]IN	O
200	[POS]CD	O
species	[POS]NNS	O
and	[POS]CC	O
a	[POS]DT	O
Somalian	[POS]JJ	B-M
goat	[POS]NN	I-M

Chemical	[POS]NN	B-RP
diversity	[POS]NN	I-RP
of	[POS]IN	O
floral	[POS]JJ	B-M
volatiles	[POS]NNS	I-M
in	[POS]IN	O
Apocynaceae	[POS]NNP	B-M
with	[POS]IN	O
different	[POS]JJ	O
pollination	[POS]NN	B-P
systems	[POS]NNS	I-P

Colophospermum	[POS]JJ	B-RP
mopane	[POS]NN	I-RP
utilisation	[POS]NN	I-RP
in	[POS]IN	O
the	[POS]DT	O
Lowveld,	[POS]NNP	B-LOC
Province	[POS]NN	I-LOC

Contribution	[POS]NN	O
of	[POS]IN	O
South	[POS]NNP	B-M
plants	[POS]NNS	I-M
to	[POS]IN	O
medicinal	[POS]JJ	B-RP
biotechnology	[POS]NN	I-RP

Tutti	[POS]NNP	O
Frutti	[POS]NNP	O
in	[POS]IN	O
Lepidium	[POS]NNP	B-M
—	[POS]:	O
Comparative	[POS]JJ	O
analysis	[POS]NN	O
of	[POS]IN	O
fruit	[POS]NN	B-RP
dehiscence/indehiscence	[POS]NN	I-RP
in	[POS]IN	O
Brassicaceae	[POS]NNP	B-M

Does	[POS]VBZ	O
species	[POS]NNS	B-P
richness	[POS]NN	I-P
diversity	[POS]NN	I-P
of	[POS]IN	O
serpentine	[POS]JJ	B-RP
vegetation	[POS]NN	I-RP
differ	[POS]VBP	O
from	[POS]IN	O
the	[POS]DT	O
surrounding	[POS]VBG	O
non-serpentine	[POS]JJ	B-RP
vegetation	[POS]NN	I-RP
?	[POS].	O

Epidemiology	[POS]NN	B-RP
and	[POS]CC	O
Plant	[POS]NNP	B-RP
Ecology	[POS]NN	I-RP
:	[POS]:	O
Principles	[POS]NNPS	O
and	[POS]CC	O
Applications	[POS]NNPS	O

A	[POS]DT	O
taxonomic	[POS]JJ	B-RP
revision	[POS]NN	I-RP
of	[POS]IN	O
the	[POS]DT	O
genus	[POS]NN	B-M
(Asteraceae)	[POS].	I-M

Antimicrobial	[POS]JJ	B-RP
activity	[POS]NN	I-RP
and	[POS]CC	O
mutagenic	[POS]JJ	B-RP
effects	[POS]NNS	I-RP
of	[POS]IN	O
twelve	[POS]CD	B-M
traditional	[POS]JJ	I-M
plants	[POS]NNS	I-M
used	[POS]VBN	O
to	[POS]TO	O
treat	[POS]VB	O
ailments	[POS]NNS	O
related	[POS]VBN	O
to	[POS]IN	O
the	[POS]DT	O
gastro-intestinal	[POS]JJ	B-M
tract	[POS]NN	I-M
in	[POS]IN	O
South	[POS]NNP	B-LOC
Africa	[POS]NNP	I-LOC

Seasonal	[POS]JJ	B-RP
trends	[POS]NNS	I-RP
colonisation	[POS]NN	I-RP
of	[POS]IN	O
Protea	[POS]NNP	B-M
infructescences	[POS]NNS	I-M
by	[POS]IN	O
Gondwanamyces	[POS]NNPS	B-M
and	[POS]CC	O
Ophiostoma	[POS]NNP	B-M
spp.	[POS]NN	I-M

Identification	[POS]NN	O
and	[POS]CC	O
classification	[POS]NN	O
of	[POS]IN	O
Dendrobium	[POS]NNP	B-M
species	[POS]NNS	I-M
by	[POS]IN	O
fingerprint	[POS]NN	B-T
technology	[POS]NN	I-T
with	[POS]IN	I-T
electrophoresis	[POS]NN	I-T

Flow	[POS]VB	B-METH
cytometry	[POS]NN	I-METH
and	[POS]CC	O
its	[POS]PRP$	O
applications	[POS]NNS	O
in	[POS]IN	O
plant	[POS]NN	B-RP
biology	[POS]NN	I-RP
,	[POS],	O
ecology	[POS]NN	B-RP
and	[POS]CC	O
biosystematics	[POS]NNS	B-RP
:	[POS]:	O
New	[POS]JJ	O
prospects	[POS]NNS	O
for	[POS]IN	O
the	[POS]DT	O
Cape	[POS]NNP	B-LOC
flora	[POS]NN	I-LOC

Climate	[POS]NN	B-RP
change	[POS]NN	I-RP
,	[POS],	O
drought	[POS]NN	B-RP
and	[POS]CC	O
biodiversity	[POS]NN	B-RP
:	[POS]:	O
An	[POS]DT	O
ecophysiological	[POS]JJ	B-P
perspective	[POS]NN	I-P

Carbon	[POS]NN	B-RP
sequestration	[POS]NN	I-RP
following	[POS]VBG	O
a	[POS]DT	O
biome	[POS]NN	B-M
switch	[POS]NN	I-M
from	[POS]IN	O
mesic	[POS]JJ	B-LOC
savanna	[POS]NN	I-LOC
to	[POS]TO	O
forest	[POS]VB	O

Anti-cancer	[POS]NN	B-RP
activity	[POS]NN	I-RP
of	[POS]IN	O
plant	[POS]NN	B-M
extracts	[POS]VBZ	I-M

An	[POS]DT	O
evaluation	[POS]NN	O
of	[POS]IN	O
molecular	[POS]JJ	B-RP
and	[POS]CC	I-RP
characters	[POS]NNS	I-RP
in	[POS]IN	O
the	[POS]DT	O
genus	[POS]JJ	B-M
Crotalaria	[POS]NNP	I-M

The	[POS]DT	O
ethno-veterinary	[POS]JJ	B-RP
utilization	[POS]NN	I-RP
of	[POS]IN	O
Lonchocarpus	[POS]NNP	B-M
Rolfe	[POS]NNP	I-M
by	[POS]IN	O
the	[POS]DT	O
Vhavenda	[POS]NNP	B-LOC
in	[POS]IN	I-LOC
Vhembe	[POS]NNP	I-LOC
District,	[POS]CD	I-LOC
Limpopo,	[POS].	I-LOC
Africa	[POS]NNP	I-LOC

Role	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
allelochemical	[POS]JJ	B-M
parthenin	[POS]NN	I-M
in	[POS]IN	O
the	[POS]DT	O
invasive	[POS]JJ	B-METH
strategy	[POS]NN	I-METH
of	[POS]IN	O
the	[POS]DT	O
alien	[POS]JJ	B-M
plant	[POS]NN	I-M
Parthenium	[POS]NNP	I-M
L.	[POS]NNP	I-M

Results	[POS]NNS	O
of	[POS]IN	O
a	[POS]DT	O
disease	[POS]NN	B-RP
investigation	[POS]NN	I-RP
of	[POS]IN	O
Aloe	[POS]NNP	B-M
dichotoma	[POS]NN	I-M
in	[POS]IN	O
Goegap	[POS]NNP	B-LOC
Nature	[POS]NNP	I-LOC
Reserve,	[POS]VBD	I-LOC
Africa	[POS]NNP	I-LOC

The	[POS]DT	O
use	[POS]NN	O
of	[POS]IN	O
Landsat	[POS]NNP	B-METH
imagery	[POS]NN	I-METH
for	[POS]IN	O
the	[POS]DT	O
identification	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
remaining	[POS]VBG	B-LOC
West	[POS]NNP	I-LOC
Coast	[POS]NNP	I-LOC
Renosterveld	[POS]NNP	I-LOC
fragments,	[POS]NNP	I-LOC
Western	[POS]NNP	I-LOC
Cape	[POS]NNP	I-LOC
Province,	[POS]VBD	I-LOC
Africa	[POS]NNP	I-LOC

Varietal	[POS]JJ	B-P
differences	[POS]NNS	I-P
in	[POS]IN	O
cold	[POS]JJ	B-RP
potential	[POS]NN	I-RP
in	[POS]IN	O
sugarcane	[POS]NN	B-M
influences	[POS]NNS	O
stalk	[POS]NNP	B-M
sucrose	[POS]VBD	I-M
accumulation	[POS]NN	I-M
frost	[POS]NN	I-M

Vegetation	[POS]NN	B-RP
classification	[POS]NN	I-RP
