increases	[POS]NNS	[NER]NA	I-RP
go	[POS]VBP	[NER]NA	O
under	[POS]IN	[NER]NA	O
cover:	[POS]NN	[NER]ORG	O
Woody	[POS]NN	[NER]ORG	B-RP
dynamics	[POS]VBZ	[NER]NA	I-RP
in	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
communally	[POS]RB	[NER]NA	O
utilised	[POS]VBN	[NER]NA	O
semi-arid	[POS]JJ	[NER]NA	B-LOC
savanna	[POS]NN	[NER]NA	I-LOC
in	[POS]IN	[NER]NA	I-LOC
Bushbuckridge,	[POS]NNP	[NER]GPE	I-LOC
Africa	[POS]NNP	[NER]GPE	I-LOC

Mutually	[POS]RB	[NER]NA	O
stimulating	[POS]VBG	[NER]NA	O
interactions	[POS]NNS	[NER]NA	O
between	[POS]IN	[NER]NA	O
lactic	[POS]JJ	[NER]NA	B-M
bacteria	[POS]NNS	[NER]NA	I-M
and	[POS]CC	[NER]NA	O
Saccharomyces	[POS]NNS	[NER]NA	B-M
cerevisiae	[POS]VBP	[NER]NA	I-M
in	[POS]IN	[NER]NA	O
sourdough	[POS]NN	[NER]NA	B-RP
fermentation	[POS]NN	[NER]NA	I-RP

Traditional	[POS]JJ	[NER]NA	O
dairy	[POS]NN	[NER]NA	B-M
products	[POS]NNS	[NER]NA	I-M
can	[POS]MD	[NER]NA	O
supply	[POS]VB	[NER]NA	B-RP
microorganisms	[POS]NNS	[NER]NA	I-RP
able	[POS]JJ	[NER]NA	O
to	[POS]TO	[NER]NA	O
survive	[POS]VB	[NER]NA	O
in	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
gastrointestinal	[POS]JJ	[NER]NA	B-M
tract	[POS]NN	[NER]NA	I-M

Within	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
sample	[POS]NN	[NER]NA	O
from	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
population,	[POS]NN	[NER]NA	O
the	[POS]DT	[NER]NA	O
distribution	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
number	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
descendants	[POS]NNS	[NER]NA	O
of	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
subsample’s	[POS]NN	[NER]NA	O
most	[POS]RBS	[NER]NA	O
recent	[POS]JJ	[NER]NA	O
common	[POS]JJ	[NER]NA	O
ancestor	[POS]NN	[NER]NA	O

Modelling	[POS]VBG	[NER]NA	O
how	[POS]WRB	[NER]NA	O
the	[POS]DT	[NER]NA	O
physical	[POS]JJ	[NER]NA	B-M
scale	[POS]NN	[NER]NA	I-M
of	[POS]IN	[NER]NA	O
experimental	[POS]JJ	[NER]NA	B-M
tanks	[POS]NNS	[NER]NA	I-M
affects	[POS]VBZ	[NER]NA	O
salmon	[POS]NN	[NER]NA	B-RP
performance	[POS]NN	[NER]NA	I-RP

Long-term	[POS]NN	[NER]NA	B-P
variability	[POS]NN	[NER]NA	I-P
of	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
siphonophores	[POS]NNS	[NER]NA	B-M
atlantica	[POS]NNP	[NER]NA	I-M
and	[POS]CC	[NER]NA	O
M.	[POS]NNP	[NER]NA	B-M
kochi	[POS]NN	[NER]NA	I-M
in	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
Western	[POS]NNP	[NER]NA	B-LOC
Channel	[POS]NNP	[NER]NA	I-LOC

Seasonal	[POS]JJ	[NER]DATE	B-P
changes	[POS]NNS	[NER]NA	I-P
in	[POS]IN	[NER]NA	O
plankton	[POS]NNP	[NER]NA	B-RP
respiration	[POS]NNP	[NER]NA	I-RP
and	[POS]CC	[NER]NA	O
bacterial	[POS]JJ	[NER]NA	B-P
metabolism	[POS]NN	[NER]NA	I-P
in	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
temperate	[POS]JJ	[NER]NA	B-M
sea	[POS]NN	[NER]NA	I-M

Habitat	[POS]JJ	[NER]NA	B-RP
heterogeneity	[POS]NN	[NER]NA	I-RP
of	[POS]IN	[NER]NA	O
hadal	[POS]JJ	[NER]NA	B-M
trenches	[POS]NNS	[NER]NA	I-M
:	[POS]:	[NER]NA	O
Considerations	[POS]NNS	[NER]NA	O
and	[POS]CC	[NER]NA	O
implications	[POS]NNS	[NER]NA	O
for	[POS]IN	[NER]NA	O
future	[POS]JJ	[NER]NA	O
studies	[POS]NNS	[NER]NA	O

Numerical	[POS]NNP	[NER]NA	B-METH
modelling	[POS]NN	[NER]NA	I-METH
and	[POS]CC	[NER]NA	O
experimental	[POS]JJ	[NER]NA	B-S
validation	[POS]NN	[NER]NA	I-S
of	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
regenerative	[POS]JJ	[NER]NA	B-T
cooler	[POS]NN	[NER]NA	I-T

Comparing	[POS]VBG	[NER]NA	O
the	[POS]DT	[NER]NA	O
effects	[POS]NNS	[NER]NA	O
of	[POS]IN	[NER]NA	O
feeding	[POS]VBG	[NER]NA	O
a	[POS]DT	[NER]NA	O
grain-	[POS]NN	[NER]NA	B-M
or	[POS]CC	[NER]NA	I-M
a	[POS]DT	[NER]NA	I-M
fish	[POS]NN	[NER]NA	I-M
diet	[POS]NN	[NER]NA	I-M
on	[POS]IN	[NER]NA	O
water	[POS]NN	[NER]NA	B-P
quality,	[POS]NNP	[NER]NA	I-P
waste	[POS]NNP	[NER]NA	I-P
production,	[POS]NNP	[NER]NA	I-P
and	[POS]CC	[NER]NA	I-P
rainbow	[POS]VB	[NER]NA	I-P
trout	[POS]NN	[NER]NA	I-P
Oncorhynchus	[POS]NNP	[NER]NA	I-P
performance	[POS]NN	[NER]NA	I-P
within	[POS]IN	[NER]NA	O
low	[POS]JJ	[NER]NA	B-M
exchange	[POS]NN	[NER]NA	I-M
water	[POS]NN	[NER]NA	I-M
recirculating	[POS]NN	[NER]NA	I-M
systems	[POS]NNS	[NER]NA	I-M

Antibacterial	[POS]JJ	[NER]NA	B-RP
properties	[POS]NNS	[NER]NA	I-RP
of	[POS]IN	[NER]NA	O
Curtisia	[POS]NNP	[NER]GPE	B-M
leaves	[POS]NNS	[NER]NA	I-M
and	[POS]CC	[NER]NA	O
some	[POS]DT	[NER]NA	O
triterpenes/active	[POS]JJ	[NER]NA	B-P
principles	[POS]NNS	[NER]NA	I-P
isolated	[POS]VBN	[NER]NA	O
from	[POS]IN	[NER]NA	O
them	[POS]PRP	[NER]NA	O

Subunit	[POS]NN	[NER]NA	B-M
vaccines	[POS]NNS	[NER]NA	I-M
based	[POS]VBN	[NER]NA	O
on	[POS]IN	[NER]NA	O
intimin	[POS]NN	[NER]NA	B-M
and	[POS]CC	[NER]NA	I-M
polypeptides	[POS]VBZ	[NER]NA	I-M
induce	[POS]VB	[NER]NA	O
humoral	[POS]JJ	[NER]NA	B-RP
immunity	[POS]NN	[NER]NA	I-RP
cattle	[POS]NNS	[NER]NA	I-RP
but	[POS]CC	[NER]NA	O
do	[POS]VBP	[NER]NA	O
not	[POS]RB	[NER]NA	O
protect	[POS]VB	[NER]NA	O
against	[POS]IN	[NER]NA	O
intestinal	[POS]JJ	[NER]NA	B-RP
colonisation	[POS]NN	[NER]NA	I-RP
by	[POS]IN	[NER]NA	O
enterohaemorrhagic	[POS]NNP	[NER]NA	B-M
Escherichia	[POS]NNP	[NER]PERSON	I-M
coli	[POS]VBZ	[NER]NA	I-M
O157:H7	[POS]NNPS	[NER]NA	I-M
O26:H-	[POS]NN	[NER]NA	I-M

The	[POS]DT	[NER]NA	O
biological	[POS]JJ	[NER]NA	O
effects	[POS]NNS	[NER]NA	O
of	[POS]IN	[NER]NA	O
ionising	[POS]VBG	[NER]NA	B-RP
radiation	[POS]NN	[NER]NA	I-RP
on	[POS]IN	[NER]NA	O
Crustaceans	[POS]NNPS	[NER]NORP	B-M
:	[POS]:	[NER]NA	O
A	[POS]DT	[NER]NA	O
review	[POS]NN	[NER]NA	O

Sheep	[POS]NN	[NER]NA	B-P
urine	[POS]NN	[NER]NA	I-P
patch	[POS]VBP	[NER]NA	I-P
emissions	[POS]NNS	[NER]NA	I-P
are	[POS]VBP	[NER]NA	O
lower	[POS]JJR	[NER]NA	O
from	[POS]IN	[NER]NA	O
extensively-managed	[POS]JJ	[NER]NA	O
than	[POS]IN	[NER]NA	O
intensively-managed	[POS]JJ	[NER]NA	B-M
grasslands	[POS]NNS	[NER]NA	I-M

Metagenomic	[POS]JJ	[NER]NA	B-RP
and	[POS]CC	[NER]NA	I-RP
analysis	[POS]NN	[NER]NA	I-RP
of	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
microbial	[POS]JJ	[NER]NA	B-M
community	[POS]NN	[NER]NA	I-M
in	[POS]IN	[NER]NA	O
Swiss-type	[POS]JJ	[NER]NA	B-M
cheese	[POS]NN	[NER]NA	I-M
during	[POS]IN	[NER]NA	O
ripening	[POS]VBG	[NER]NA	B-P

Exposure	[POS]NN	[NER]NA	O
to	[POS]IN	[NER]NA	O
foods'	[POS]VB	[NER]NA	B-RP
non-taste	[POS]NN	[NER]NA	I-RP
properties	[POS]NNS	[NER]NA	I-RP
.	[POS].	[NER]NA	O
A	[POS]DT	[NER]NA	O
nursery	[POS]NN	[NER]NA	O
intervention	[POS]NN	[NER]NA	O
to	[POS]TO	[NER]NA	O
increase	[POS]VB	[NER]NA	O
children's	[POS]CD	[NER]NA	O
willingness	[POS]NN	[NER]NA	O
to	[POS]TO	[NER]NA	O
try	[POS]VB	[NER]NA	O
fruit	[POS]NN	[NER]NA	B-M
and	[POS]CC	[NER]NA	O
vegetables	[POS]NNS	[NER]NA	B-M

Energy-dense	[POS]JJ	[NER]NA	B-M
snacks	[POS]NNS	[NER]NA	I-M
can	[POS]MD	[NER]NA	O
have	[POS]VB	[NER]NA	O
the	[POS]DT	[NER]NA	O
same	[POS]JJ	[NER]NA	O
expected	[POS]VBN	[NER]NA	O
satiation	[POS]NN	[NER]NA	B-RP
as	[POS]IN	[NER]NA	O
sugar-containing	[POS]VBG	[NER]NA	B-M
beverages	[POS]NNS	[NER]NA	I-M

From	[POS]IN	[NER]NA	O
cookies	[POS]NNS	[NER]NA	O
to	[POS]IN	[NER]NA	O
carrots;	[POS]VB	[NER]NA	O
the	[POS]DT	[NER]NA	O
effect	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
inhibitory	[POS]JJ	[NER]NA	B-METH
training	[POS]NN	[NER]NA	I-METH
on	[POS]IN	[NER]NA	O
children's	[POS]CD	[NER]NA	B-RP
selections	[POS]NNS	[NER]NA	I-RP

Availability	[POS]NN	[NER]NA	B-RP
and	[POS]CC	[NER]NA	I-RP
plant	[POS]NN	[NER]NA	I-RP
uptake	[POS]NN	[NER]NA	I-RP
of	[POS]IN	[NER]NA	I-RP
metals	[POS]NNS	[NER]NA	I-RP
in	[POS]IN	[NER]NA	O
EDTA-assisted	[POS]VBN	[NER]NA	B-METH
phytoremediation	[POS]NN	[NER]NA	I-METH
of	[POS]IN	[NER]NA	O
soil	[POS]NN	[NER]NA	B-M
and	[POS]CC	[NER]NA	I-M
biosolids	[POS]NNS	[NER]NA	I-M

Sunbird	[POS]NNP	[NER]PRODUCT	B-RP
pollination	[POS]NN	[NER]NA	I-RP
of	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
dioecious	[POS]JJ	[NER]NA	B-M
root	[POS]NN	[NER]NA	I-M
parasite	[POS]NN	[NER]NA	I-M
Cytinus	[POS]NNP	[NER]PERSON	I-M
(Cytinaceae)	[POS].	[NER]NA	I-M

Genetic	[POS]JJ	[NER]NA	B-M
resources	[POS]NNS	[NER]NA	I-M
,	[POS],	[NER]NA	O
chromosome	[POS]NN	[NER]NA	B-RP
engineering	[POS]NN	[NER]NA	I-RP
,	[POS],	[NER]NA	O
and	[POS]CC	[NER]NA	O
crop	[POS]NN	[NER]NA	B-RP
improvement	[POS]NN	[NER]NA	I-RP
series,	[POS]VBP	[NER]NA	O
Grain	[POS]NN	[NER]NA	B-M
legumes	[POS]VBZ	[NER]NA	I-M
Volume	[POS]NN	[NER]NA	O
1	[POS]CD	[NER]NA	O

Prostaglandin	[POS]JJ	[NER]NA	B-P
activity	[POS]NN	[NER]NA	I-P
by	[POS]IN	[NER]NA	O
lectin-like	[POS]JJ	[NER]NA	B-M
proteins	[POS]NNS	[NER]NA	I-M
from	[POS]IN	[NER]NA	O
South	[POS]JJ	[NER]NORP	B-M
African	[POS]JJ	[NER]NORP	I-M
plants	[POS]NNS	[NER]NA	I-M

An	[POS]DT	[NER]NA	O
assessment	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
impact	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
pesticides	[POS]NNS	[NER]NA	B-M
applied	[POS]VBN	[NER]NA	O
at	[POS]IN	[NER]NA	O
planting	[POS]NN	[NER]NA	B-METH
on	[POS]IN	[NER]NA	O
survival	[POS]NN	[NER]NA	B-RP
pines	[POS]NNS	[NER]NA	I-RP
during	[POS]IN	[NER]NA	O
regeneration,	[POS]NN	[NER]NA	O
in	[POS]IN	[NER]NA	O
South	[POS]NNP	[NER]GPE	B-LOC
Africa	[POS]NNP	[NER]GPE	I-LOC

Effect	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
aqueous	[POS]JJ	[NER]NA	B-M
extracts	[POS]NNS	[NER]NA	I-M
of	[POS]IN	[NER]NA	I-M
crops	[POS]NNS	[NER]NA	I-M
on	[POS]IN	[NER]NA	O
germination	[POS]NN	[NER]NA	B-RP
growth	[POS]NN	[NER]NA	I-RP
of	[POS]IN	[NER]NA	O
Parthenium	[POS]NNP	[NER]PERSON	B-M
L.	[POS]NNP	[NER]PERSON	I-M

Nitrogen	[POS]NN	[NER]NA	B-RP
fixation	[POS]NN	[NER]NA	I-RP
by	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
savanna	[POS]NN	[NER]NA	B-M
tree	[POS]NN	[NER]NA	I-M
Philenoptera	[POS]NNP	[NER]LOC	I-M
violacea	[POS]NN	[NER]NA	I-M
(Klotzsch)	[POS]NNP	[NER]NA	I-M
Schrire	[POS]NNP	[NER]NA	I-M
leaf)	[POS]XX	[NER]NA	I-M
of	[POS]IN	[NER]NA	O
different	[POS]JJ	[NER]NA	O
ages	[POS]NNS	[NER]NA	O
in	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
semi-arid	[POS]JJ	[NER]NA	B-LOC
landscape	[POS]NN	[NER]NA	I-LOC

Hypoxis	[POS]NNP	[NER]NA	B-M
(Hypoxidaceae)	[POS]NNP	[NER]NA	I-M
in	[POS]IN	[NER]NA	O
southern	[POS]JJ	[NER]NA	B-LOC
Africa	[POS]NNP	[NER]LOC	I-LOC
:	[POS]:	[NER]NA	O
Taxonomic	[POS]JJ	[NER]NA	B-METH
notes	[POS]NNS	[NER]NA	I-METH

Evidence	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
repeated	[POS]VBN	[NER]NA	B-P
migrations	[POS]NNS	[NER]NA	I-P
through	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
African	[POS]JJ	[NER]NORP	B-M
corridor	[POS]NN	[NER]NA	I-M
as	[POS]IN	[NER]NA	O
revealed	[POS]VBN	[NER]NA	O
by	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
molecular	[POS]JJ	[NER]NA	B-METH
phylogeny	[POS]NN	[NER]NA	I-METH
of	[POS]IN	[NER]NA	O
southern	[POS]JJ	[NER]NA	B-M
African	[POS]JJ	[NER]NORP	I-M
members	[POS]NNS	[NER]NA	I-M
of	[POS]IN	[NER]NA	I-M
the	[POS]DT	[NER]NA	I-M
Zygophyllum	[POS]NNP	[NER]PERSON	I-M

South	[POS]NNP	[NER]NORP	B-RP
Africa's	[POS]NNP	[NER]NORP	I-RP
threatened	[POS]VBD	[NER]NA	I-RP
legislation	[POS]NN	[NER]NA	I-RP
:	[POS]:	[NER]NA	O
What	[POS]WP	[NER]NA	O
stands	[POS]VBZ	[NER]NA	O
between	[POS]IN	[NER]NA	O
our	[POS]PRP$	[NER]NA	O
plants	[POS]NNS	[NER]NA	B-M
and	[POS]CC	[NER]NA	O
extinction?	[POS]VB	[NER]NA	O

A	[POS]DT	[NER]NA	O
“Large	[POS]``	[NER]NA	B-P
Disturbance	[POS]NN	[NER]NA	I-P
”	[POS]''	[NER]NA	O
in	[POS]IN	[NER]NA	O
an	[POS]DT	[NER]NA	O
East	[POS]NNP	[NER]LOC	B-LOC
Savanna	[POS]NNP	[NER]LOC	I-LOC

Can	[POS]MD	[NER]NA	O
developing	[POS]VBG	[NER]NA	O
inflorescences	[POS]NNS	[NER]NA	O
of	[POS]IN	[NER]NA	O
Protea	[POS]NNP	[NER]NA	B-M
Carnival	[POS]NNP	[NER]NA	I-M
reduce	[POS]VB	[NER]NA	O
the	[POS]DT	[NER]NA	O
responsiveness	[POS]NN	[NER]NA	B-RP
of	[POS]IN	[NER]NA	I-RP
shoots	[POS]NNS	[NER]NA	I-RP
to	[POS]TO	[NER]NA	O
benzyladenine	[POS]VB	[NER]NA	B-P
induction	[POS]NN	[NER]NA	I-P
of	[POS]IN	[NER]NA	O
flowers	[POS]NNS	[NER]NA	B-M
‘out	[POS]NNP	[NER]NA	I-M
season’	[POS]NN	[NER]NA	I-M
?	[POS].	[NER]NA	O

Identification	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
proteins	[POS]NNS	[NER]NA	B-M
associated	[POS]VBN	[NER]NA	O
with	[POS]IN	[NER]NA	O
cytoplasmic	[POS]JJ	[NER]NA	B-RP
sterility	[POS]NN	[NER]NA	I-RP
in	[POS]IN	[NER]NA	O
pepper	[POS]NN	[NER]NA	B-M
(Capsicum	[POS]-RRB-	[NER]NA	I-M
L.)	[POS]NNP	[NER]NA	I-M

How	[POS]WRB	[NER]NA	O
is	[POS]VBZ	[NER]NA	O
carbon	[POS]NN	[NER]NA	B-P
allocation	[POS]NN	[NER]NA	I-P
of	[POS]IN	[NER]NA	O
African	[POS]JJ	[NER]NORP	B-M
trees	[POS]NNS	[NER]NA	I-M
affected	[POS]VBN	[NER]NA	O
by	[POS]IN	[NER]NA	O
atmospheric	[POS]JJ	[NER]NA	B-RP
change	[POS]NN	[NER]NA	I-RP
?	[POS].	[NER]NA	O

Seasonal	[POS]JJ	[NER]NA	B-RP
and	[POS]CC	[NER]NA	I-RP
inter-annual	[POS]JJ	[NER]NA	I-RP
soil	[POS]NN	[NER]NA	I-RP
efflux	[POS]NN	[NER]NA	I-RP
in	[POS]IN	[NER]NA	O
savanna/wetland	[POS]NNP	[NER]NA	B-M
mosaic	[POS]NNP	[NER]NA	I-M
in	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
Okavango	[POS]NNP	[NER]ORG	B-LOC
Botswana	[POS]NNP	[NER]ORG	I-LOC

Nuclear	[POS]JJ	[NER]NA	B-M
microprobe	[POS]NN	[NER]NA	I-M
in	[POS]IN	[NER]NA	O
plant	[POS]NN	[NER]NA	B-RP
sciences	[POS]NNS	[NER]NA	I-RP
—	[POS]:	[NER]NA	O
Present	[POS]JJ	[NER]NA	O
status	[POS]NN	[NER]NA	O
and	[POS]CC	[NER]NA	O
challenges	[POS]NNS	[NER]NA	O

The	[POS]DT	[NER]NA	O
vegetation	[POS]NN	[NER]NA	B-RP
ecology	[POS]NN	[NER]NA	I-RP
of	[POS]IN	[NER]NA	O
Ezemvelo	[POS]NNP	[NER]PERSON	B-LOC
Nature	[POS]NNP	[NER]PERSON	I-LOC
Reserve,	[POS]''	[NER]PERSON	I-LOC
Bronkhorstspruit,	[POS]ADD	[NER]NA	I-LOC
Africa	[POS]NNP	[NER]NA	I-LOC

Vegetation	[POS]NN	[NER]NA	B-RP
studies	[POS]NNS	[NER]NA	I-RP
of	[POS]IN	[NER]NA	O
feral	[POS]JJ	[NER]NA	B-M
habitat	[POS]NN	[NER]NA	I-M
in	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]FAC	O
Namib	[POS]NNP	[NER]FAC	B-LOC
Naukluft	[POS]NNP	[NER]FAC	I-LOC
Namibia	[POS]NNP	[NER]FAC	I-LOC

Dietary	[POS]JJ	[NER]NA	B-S
supplementation	[POS]NN	[NER]NA	I-S
with	[POS]IN	[NER]NA	O
Aloe	[POS]NNP	[NER]PERSON	B-M
extracts	[POS]VBZ	[NER]NA	I-M
reverses	[POS]VBZ	[NER]NA	O
obesity	[POS]NN	[NER]NA	B-RP
rats	[POS]NNS	[NER]NA	I-RP

Developmental	[POS]JJ	[NER]NA	B-P
processes	[POS]NNS	[NER]NA	I-P
associated	[POS]VBN	[NER]NA	O
with	[POS]IN	[NER]NA	O
indirect	[POS]JJ	[NER]NA	B-RP
organogenesis	[POS]NN	[NER]NA	I-RP
in	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
Eucalyptus	[POS]NNP	[NER]NA	B-M
grandis×urophylla	[POS]NN	[NER]NA	I-M

Taxonomic	[POS]JJ	[NER]NA	B-RP
notes	[POS]NNS	[NER]NA	I-RP
on	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
genera	[POS]NN	[NER]NA	B-M
Tiliacora	[POS]NNP	[NER]PERSON	I-M
and	[POS]CC	[NER]NA	I-M
(Menispermaceae)	[POS]IN	[NER]NA	I-M
in	[POS]IN	[NER]NA	O
southern	[POS]JJ	[NER]NA	B-LOC
Africa	[POS]NNP	[NER]LOC	I-LOC

The	[POS]DT	[NER]NA	O
