(Ostrea	[NER]NA	I-RP
edulis	[NER]NA	I-RP
beds	[NER]NA	I-RP
in	[NER]NA	O
a	[NER]NA	O
European	[NER]NORP	B-LOC
Marine	[NER]NA	I-LOC
Protected	[NER]NA	I-LOC
Should	[NER]NA	I-LOC
there	[NER]NA	O
be	[NER]NA	O
widespread	[NER]NA	O
restorative	[NER]NA	O
management?	[NER]NA	O

Avian	[NER]ORG	B-R
pollinators	[NER]NA	I-R
and	[NER]NA	I-R
the	[NER]NA	I-R
syndromes	[NER]NA	I-R
of	[NER]NA	O
selected	[NER]NA	B-R
Mountain	[NER]NA	I-R
plants	[NER]NA	I-R

CO2	[NER]NA	B-METH
fixation	[NER]NA	I-METH
in	[NER]NA	O
CAM	[NER]ORG	B-R
enhances	[NER]NA	O
water	[NER]NA	B-RP
uptake	[NER]NA	I-RP
during	[NER]NA	O
the	[NER]NA	O
night	[NER]NA	B-R

The	[NER]NA	O
correct	[NER]NA	O
name	[NER]NA	O
for	[NER]NA	O
Memecylon	[NER]ORG	B-R
(Melastomataceae)	[NER]NA	I-R

Seed	[NER]NA	B-RP
germination	[NER]NA	I-RP
in	[NER]NA	O
Citrullus	[NER]PERSON	B-R
lanatus.	[NER]NA	I-R
Part	[NER]NA	O
2.	[NER]CARDINAL	O
The	[NER]NA	O
involvement	[NER]NA	O
of	[NER]NA	O
phytochrome	[NER]NA	B-R
ethylene	[NER]NA	I-R
in	[NER]NA	O
controlling	[NER]NA	O
light	[NER]NA	B-P
sensitivity	[NER]NA	I-P

Evolution	[NER]NA	B-RP
pathogens	[NER]NA	I-RP
towards	[NER]NA	O
low	[NER]NA	B-P
R0	[NER]GPE	I-P
in	[NER]NA	O
heterogeneous	[NER]NA	B-R
populations	[NER]NA	I-R

Biomass	[NER]ORG	B-RP
increases	[NER]NA	I-RP
go	[NER]NA	O
under	[NER]NA	O
cover:	[NER]ORG	O
Woody	[NER]ORG	B-RP
dynamics	[NER]NA	I-RP
in	[NER]NA	O
a	[NER]NA	O
communally	[NER]NA	O
utilised	[NER]NA	O
semi-arid	[NER]NA	B-LOC
savanna	[NER]NA	I-LOC
in	[NER]NA	I-LOC
Bushbuckridge,	[NER]GPE	I-LOC
Africa	[NER]GPE	I-LOC

Mutually	[NER]NA	O
stimulating	[NER]NA	O
interactions	[NER]NA	O
between	[NER]NA	O
lactic	[NER]NA	B-R
bacteria	[NER]NA	I-R
and	[NER]NA	O
Saccharomyces	[NER]NA	B-R
cerevisiae	[NER]NA	I-R
in	[NER]NA	O
sourdough	[NER]NA	B-RP
fermentation	[NER]NA	I-RP

Traditional	[NER]NA	O
dairy	[NER]NA	B-R
products	[NER]NA	I-R
can	[NER]NA	O
supply	[NER]NA	B-RP
microorganisms	[NER]NA	I-RP
able	[NER]NA	O
to	[NER]NA	O
survive	[NER]NA	O
in	[NER]NA	O
the	[NER]NA	O
gastrointestinal	[NER]NA	B-R
tract	[NER]NA	I-R

Within	[NER]NA	O
a	[NER]NA	O
sample	[NER]NA	O
from	[NER]NA	O
a	[NER]NA	O
population,	[NER]NA	O
the	[NER]NA	O
distribution	[NER]NA	O
of	[NER]NA	O
the	[NER]NA	O
number	[NER]NA	O
of	[NER]NA	O
descendants	[NER]NA	O
of	[NER]NA	O
a	[NER]NA	O
subsample’s	[NER]NA	O
most	[NER]NA	O
recent	[NER]NA	O
common	[NER]NA	O
ancestor	[NER]NA	O

Modelling	[NER]NA	O
how	[NER]NA	O
the	[NER]NA	O
physical	[NER]NA	B-R
scale	[NER]NA	I-R
of	[NER]NA	O
experimental	[NER]NA	B-R
tanks	[NER]NA	I-R
affects	[NER]NA	O
salmon	[NER]NA	B-RP
performance	[NER]NA	I-RP

Long-term	[NER]NA	B-P
variability	[NER]NA	I-P
of	[NER]NA	O
the	[NER]NA	O
siphonophores	[NER]NA	B-R
atlantica	[NER]NA	I-R
and	[NER]NA	O
M.	[NER]NA	B-R
kochi	[NER]NA	I-R
in	[NER]NA	O
the	[NER]NA	O
Western	[NER]NA	B-LOC
Channel	[NER]NA	I-LOC

Seasonal	[NER]DATE	B-P
changes	[NER]NA	I-P
in	[NER]NA	O
plankton	[NER]NA	B-RP
respiration	[NER]NA	I-RP
and	[NER]NA	O
bacterial	[NER]NA	B-P
metabolism	[NER]NA	I-P
in	[NER]NA	O
a	[NER]NA	O
temperate	[NER]NA	B-R
sea	[NER]NA	I-R

Habitat	[NER]NA	B-RP
heterogeneity	[NER]NA	I-RP
of	[NER]NA	O
hadal	[NER]NA	B-R
trenches	[NER]NA	I-R
:	[NER]NA	O
Considerations	[NER]NA	O
and	[NER]NA	O
implications	[NER]NA	O
for	[NER]NA	O
future	[NER]NA	O
studies	[NER]NA	O

Numerical	[NER]NA	B-METH
modelling	[NER]NA	I-METH
and	[NER]NA	O
experimental	[NER]NA	B-S
validation	[NER]NA	I-S
of	[NER]NA	O
a	[NER]NA	O
regenerative	[NER]NA	B-T
cooler	[NER]NA	I-T

Comparing	[NER]NA	O
the	[NER]NA	O
effects	[NER]NA	O
of	[NER]NA	O
feeding	[NER]NA	O
a	[NER]NA	O
grain-	[NER]NA	B-R
or	[NER]NA	I-R
a	[NER]NA	I-R
fish	[NER]NA	I-R
diet	[NER]NA	I-R
on	[NER]NA	O
water	[NER]NA	B-P
quality,	[NER]NA	I-P
waste	[NER]NA	I-P
production,	[NER]NA	I-P
and	[NER]NA	I-P
rainbow	[NER]NA	I-P
trout	[NER]NA	I-P
Oncorhynchus	[NER]NA	I-P
performance	[NER]NA	I-P
within	[NER]NA	O
low	[NER]NA	B-R
exchange	[NER]NA	I-R
water	[NER]NA	I-R
recirculating	[NER]NA	I-R
systems	[NER]NA	I-R

Antibacterial	[NER]NA	B-RP
properties	[NER]NA	I-RP
of	[NER]NA	O
Curtisia	[NER]GPE	B-R
leaves	[NER]NA	I-R
and	[NER]NA	O
some	[NER]NA	O
triterpenes/active	[NER]NA	B-P
principles	[NER]NA	I-P
isolated	[NER]NA	O
from	[NER]NA	O
them	[NER]NA	O

Subunit	[NER]NA	B-R
vaccines	[NER]NA	I-R
based	[NER]NA	O
on	[NER]NA	O
intimin	[NER]NA	B-R
and	[NER]NA	I-R
polypeptides	[NER]NA	I-R
induce	[NER]NA	O
humoral	[NER]NA	B-RP
immunity	[NER]NA	I-RP
cattle	[NER]NA	I-RP
but	[NER]NA	O
do	[NER]NA	O
not	[NER]NA	O
protect	[NER]NA	O
against	[NER]NA	O
intestinal	[NER]NA	B-RP
colonisation	[NER]NA	I-RP
by	[NER]NA	O
enterohaemorrhagic	[NER]NA	B-R
Escherichia	[NER]PERSON	I-R
coli	[NER]NA	I-R
O157:H7	[NER]NA	I-R
O26:H-	[NER]NA	I-R

The	[NER]NA	O
biological	[NER]NA	O
effects	[NER]NA	O
of	[NER]NA	O
ionising	[NER]NA	B-RP
radiation	[NER]NA	I-RP
on	[NER]NA	O
Crustaceans	[NER]NORP	B-R
:	[NER]NA	O
A	[NER]NA	O
review	[NER]NA	O

Sheep	[NER]NA	B-P
urine	[NER]NA	I-P
patch	[NER]NA	I-P
emissions	[NER]NA	I-P
are	[NER]NA	O
lower	[NER]NA	O
from	[NER]NA	O
extensively-managed	[NER]NA	O
than	[NER]NA	O
intensively-managed	[NER]NA	B-R
grasslands	[NER]NA	I-R

Metagenomic	[NER]NA	B-RP
and	[NER]NA	I-RP
analysis	[NER]NA	I-RP
of	[NER]NA	O
the	[NER]NA	O
microbial	[NER]NA	B-R
community	[NER]NA	I-R
in	[NER]NA	O
Swiss-type	[NER]NA	B-R
cheese	[NER]NA	I-R
during	[NER]NA	O
ripening	[NER]NA	B-P

Exposure	[NER]NA	O
to	[NER]NA	O
foods'	[NER]NA	B-RP
non-taste	[NER]NA	I-RP
properties	[NER]NA	I-RP
.	[NER]NA	O
A	[NER]NA	O
nursery	[NER]NA	O
intervention	[NER]NA	O
to	[NER]NA	O
increase	[NER]NA	O
children's	[NER]NA	O
willingness	[NER]NA	O
to	[NER]NA	O
try	[NER]NA	O
fruit	[NER]NA	B-R
and	[NER]NA	O
vegetables	[NER]NA	B-R

Energy-dense	[NER]NA	B-R
snacks	[NER]NA	I-R
can	[NER]NA	O
have	[NER]NA	O
the	[NER]NA	O
same	[NER]NA	O
expected	[NER]NA	O
satiation	[NER]NA	B-RP
as	[NER]NA	O
sugar-containing	[NER]NA	B-R
beverages	[NER]NA	I-R

From	[NER]NA	O
cookies	[NER]NA	O
to	[NER]NA	O
carrots;	[NER]NA	O
the	[NER]NA	O
effect	[NER]NA	O
of	[NER]NA	O
inhibitory	[NER]NA	B-METH
training	[NER]NA	I-METH
on	[NER]NA	O
children's	[NER]NA	B-RP
selections	[NER]NA	I-RP

Availability	[NER]NA	B-RP
and	[NER]NA	I-RP
plant	[NER]NA	I-RP
uptake	[NER]NA	I-RP
of	[NER]NA	I-RP
metals	[NER]NA	I-RP
in	[NER]NA	O
EDTA-assisted	[NER]NA	B-METH
phytoremediation	[NER]NA	I-METH
of	[NER]NA	O
soil	[NER]NA	B-R
and	[NER]NA	I-R
biosolids	[NER]NA	I-R

Sunbird	[NER]PRODUCT	B-RP
pollination	[NER]NA	I-RP
of	[NER]NA	O
the	[NER]NA	O
dioecious	[NER]NA	B-R
root	[NER]NA	I-R
parasite	[NER]NA	I-R
Cytinus	[NER]PERSON	I-R
(Cytinaceae)	[NER]NA	I-R

Genetic	[NER]NA	B-R
resources	[NER]NA	I-R
,	[NER]NA	O
chromosome	[NER]NA	B-RP
engineering	[NER]NA	I-RP
,	[NER]NA	O
and	[NER]NA	O
crop	[NER]NA	B-RP
improvement	[NER]NA	I-RP
series,	[NER]NA	O
Grain	[NER]NA	B-R
legumes	[NER]NA	I-R
Volume	[NER]NA	O
1	[NER]NA	O

Prostaglandin	[NER]NA	B-P
activity	[NER]NA	I-P
by	[NER]NA	O
lectin-like	[NER]NA	B-R
proteins	[NER]NA	I-R
from	[NER]NA	O
South	[NER]NORP	B-R
African	[NER]NORP	I-R
plants	[NER]NA	I-R

An	[NER]NA	O
assessment	[NER]NA	O
of	[NER]NA	O
the	[NER]NA	O
impact	[NER]NA	O
of	[NER]NA	O
pesticides	[NER]NA	B-R
applied	[NER]NA	O
at	[NER]NA	O
planting	[NER]NA	B-METH
on	[NER]NA	O
survival	[NER]NA	B-RP
pines	[NER]NA	I-RP
during	[NER]NA	O
regeneration,	[NER]NA	O
in	[NER]NA	O
South	[NER]GPE	B-LOC
Africa	[NER]GPE	I-LOC

Effect	[NER]NA	O
of	[NER]NA	O
aqueous	[NER]NA	B-R
extracts	[NER]NA	I-R
of	[NER]NA	I-R
crops	[NER]NA	I-R
on	[NER]NA	O
germination	[NER]NA	B-RP
growth	[NER]NA	I-RP
of	[NER]NA	O
Parthenium	[NER]PERSON	B-R
L.	[NER]PERSON	I-R

Nitrogen	[NER]NA	B-RP
fixation	[NER]NA	I-RP
by	[NER]NA	O
the	[NER]NA	O
savanna	[NER]NA	B-R
tree	[NER]NA	I-R
Philenoptera	[NER]LOC	I-R
violacea	[NER]NA	I-R
(Klotzsch)	[NER]NA	I-R
Schrire	[NER]NA	I-R
leaf)	[NER]NA	I-R
of	[NER]NA	O
different	[NER]NA	O
ages	[NER]NA	O
in	[NER]NA	O
a	[NER]NA	O
semi-arid	[NER]NA	B-LOC
landscape	[NER]NA	I-LOC

Hypoxis	[NER]NA	B-R
(Hypoxidaceae)	[NER]NA	I-R
in	[NER]NA	O
southern	[NER]NA	B-LOC
Africa	[NER]LOC	I-LOC
:	[NER]NA	O
Taxonomic	[NER]NA	B-METH
notes	[NER]NA	I-METH

Evidence	[NER]NA	O
of	[NER]NA	O
repeated	[NER]NA	B-P
migrations	[NER]NA	I-P
through	[NER]NA	O
the	[NER]NA	O
African	[NER]NORP	B-R
corridor	[NER]NA	I-R
as	[NER]NA	O
revealed	[NER]NA	O
by	[NER]NA	O
a	[NER]NA	O
molecular	[NER]NA	B-METH
phylogeny	[NER]NA	I-METH
of	[NER]NA	O
southern	[NER]NA	B-R
African	[NER]NORP	I-R
members	[NER]NA	I-R
of	[NER]NA	I-R
the	[NER]NA	I-R
Zygophyllum	[NER]PERSON	I-R

South	[NER]NORP	B-RP
Africa's	[NER]NORP	I-RP
threatened	[NER]NA	I-RP
legislation	[NER]NA	I-RP
:	[NER]NA	O
What	[NER]NA	O
stands	[NER]NA	O
between	[NER]NA	O
our	[NER]NA	O
plants	[NER]NA	B-R
and	[NER]NA	O
extinction?	[NER]NA	O

A	[NER]NA	O
“Large	[NER]NA	B-P
Disturbance	[NER]NA	I-P
”	[NER]NA	O
in	[NER]NA	O
an	[NER]NA	O
East	[NER]LOC	B-LOC
Savanna	[NER]LOC	I-LOC

Can	[NER]NA	O
developing	[NER]NA	O
inflorescences	[NER]NA	O
of	[NER]NA	O
Protea	[NER]NA	B-R
Carnival	[NER]NA	I-R
reduce	[NER]NA	O
the	[NER]NA	O
responsiveness	[NER]NA	B-RP
of	[NER]NA	I-RP
shoots	[NER]NA	I-RP
to	[NER]NA	O
benzyladenine	[NER]NA	B-P
induction	[NER]NA	I-P
of	[NER]NA	O
flowers	[NER]NA	B-R
‘out	[NER]NA	I-R
season’	[NER]NA	I-R
?	[NER]NA	O

Identification	[NER]NA	O
of	[NER]NA	O
proteins	[NER]NA	B-R
associated	[NER]NA	O
with	[NER]NA	O
cytoplasmic	[NER]NA	B-RP
sterility	[NER]NA	I-RP
in	[NER]NA	O
pepper	[NER]NA	B-R
(Capsicum	[NER]NA	I-R
L.)	[NER]NA	I-R

How	[NER]NA	O
is	[NER]NA	O
carbon	[NER]NA	B-P
allocation	[NER]NA	I-P
of	[NER]NA	O
African	[NER]NORP	B-R
trees	[NER]NA	I-R
affected	[NER]NA	O
by	[NER]NA	O
atmospheric	[NER]NA	B-RP
change	[NER]NA	I-RP
?	[NER]NA	O

Seasonal	[NER]NA	B-RP
and	[NER]NA	I-RP
inter-annual	[NER]NA	I-RP
soil	[NER]NA	I-RP
efflux	[NER]NA	I-RP
in	[NER]NA	O
savanna/wetland	[NER]NA	B-R
mosaic	[NER]NA	I-R
in	[NER]NA	O
the	[NER]NA	O
Okavango	[NER]ORG	B-LOC
Botswana	[NER]ORG	I-LOC

Nuclear	[NER]NA	B-R
microprobe	[NER]NA	I-R
in	[NER]NA	O
plant	[NER]NA	B-RP
sciences	[NER]NA	I-RP
—	[NER]NA	O
Present	[NER]NA	O
status	[NER]NA	O
and	[NER]NA	O
challenges	[NER]NA	O

The	[NER]NA	O
vegetation	[NER]NA	B-RP
ecology	[NER]NA	I-RP
of	[NER]NA	O
Ezemvelo	[NER]PERSON	B-LOC
Nature	[NER]PERSON	I-LOC
Reserve,	[NER]PERSON	I-LOC
Bronkhorstspruit,	[NER]NA	I-LOC
Africa	[NER]NA	I-LOC

Vegetation	[NER]NA	B-RP
studies	[NER]NA	I-RP
of	[NER]NA	O
feral	[NER]NA	B-R
habitat	[NER]NA	I-R
in	[NER]NA	O
the	[NER]FAC	O
Namib	[NER]FAC	B-LOC
Naukluft	[NER]FAC	I-LOC
Namibia	[NER]FAC	I-LOC

Dietary	[NER]NA	B-S
supplementation	[NER]NA	I-S
with	[NER]NA	O
Aloe	[NER]PERSON	B-R
extracts	[NER]NA	I-R
reverses	[NER]NA	O
obesity	[NER]NA	B-RP
rats	[NER]NA	I-RP

Developmental	[NER]NA	B-P
processes	[NER]NA	I-P
associated	[NER]NA	O
with	[NER]NA	O
indirect	[NER]NA	B-RP
organogenesis	[NER]NA	I-RP
in	[NER]NA	O
a	[NER]NA	O
Eucalyptus	[NER]NA	B-R
grandis×urophylla	[NER]NA	I-R

Taxonomic	[NER]NA	B-RP
notes	[NER]NA	I-RP
on	[NER]NA	O
the	[NER]NA	O
genera	[NER]NA	B-R
Tiliacora	[NER]PERSON	I-R
and	[NER]NA	I-R
(Menispermaceae)	[NER]NA	I-R
in	[NER]NA	O
southern	[NER]NA	B-LOC
Africa	[NER]LOC	I-LOC

The	[NER]NA	O
use	[NER]NA	O
of	[NER]NA	O
the	[NER]NA	O
model	[NER]NA	B-R
species	[NER]NA	I-R
truncatula	[NER]NA	I-R
in	[NER]NA	O
studies	[NER]NA	O
on	[NER]NA	O
desiccation	[NER]NA	B-RP
tolerance	[NER]NA	I-RP
sensitivity	[NER]NA	I-RP
in	[NER]NA	O
seeds	[NER]NA	B-R

Desiccation	[NER]NA	B-RP
sensitivity	[NER]NA	I-RP
of	[NER]NA	O
excised	[NER]NA	B-R
embryonic	[NER]NA	I-R
axes	[NER]NA	I-R
of	[NER]NA	I-R
selected	[NER]NA	I-R
species	[NER]NA	I-R

Genetically	[NER]NA	B-RP
Crops	[NER]NA	I-RP
:	[NER]NA	O
Assessing	[NER]NA	O
Safety	[NER]NA	O

Verbascoside	[NER]NA	B-R
and	[NER]NA	O
luteolin-5-O-β-d-glucoside	[NER]NA	B-R
isolated	[NER]NA	O
from	[NER]NA	O
Halleria	[NER]PERSON	B-R
L.	[NER]PERSON	I-R
exhibit	[NER]PERSON	O
antagonistic	[NER]NA	B-RP
properties	[NER]NA	I-RP
in	[NER]NA	B-METH
vitro	[NER]NA	I-METH

Anti-inflammatory	[NER]NA	B-RP
and	[NER]NA	I-RP
activity	[NER]NA	I-RP
of	[NER]NA	O
leaf	[NER]NA	B-R
extracts	[NER]NA	I-R
of	[NER]NA	I-R
album	[NER]NA	I-R

A	[NER]NA	O
molecular	[NER]NA	B-METH
phylogeny	[NER]NA	I-METH
reveals	[NER]NA	O
evidence	[NER]NA	O
of	[NER]NA	O
rapid	[NER]NA	O
and	[NER]NA	O
recent	[NER]NA	O
radiation	[NER]NA	B-P
in	[NER]NA	O
Cape	[NER]LOC	B-R
and	[NER]NA	I-R
members	[NER]NA	I-R
of	[NER]NA	O
the	[NER]NA	O
genus	[NER]NA	B-R
Zygophyllum	[NER]PERSON	I-R

Hermannia	[NER]NA	O
—	[NER]NA	O
A	[NER]NA	O
tale	[NER]NA	O
of	[NER]NA	O
200	[NER]CARDINAL	O
species	[NER]NA	O
and	[NER]NA	O
a	[NER]NA	O
Somalian	[NER]NORP	B-R
goat	[NER]NA	I-R

Chemical	[NER]ORG	B-RP
diversity	[NER]NA	I-RP
of	[NER]NA	O
floral	[NER]NA	B-R
volatiles	[NER]NA	I-R
in	[NER]NA	O
Apocynaceae	[NER]PERSON	B-R
with	[NER]NA	O
different	[NER]NA	O
pollination	[NER]NA	B-P
systems	[NER]NA	I-P

Colophospermum	[NER]NA	B-RP
mopane	[NER]NA	I-RP
utilisation	[NER]NA	I-RP
in	[NER]NA	O
the	[NER]GPE	O
Lowveld,	[NER]GPE	B-LOC
Province	[NER]GPE	I-LOC

Contribution	[NER]NA	O
of	[NER]NA	O
South	[NER]NA	B-R
plants	[NER]NA	I-R
to	[NER]NA	O
medicinal	[NER]NA	B-RP
biotechnology	[NER]NA	I-RP

Tutti	[NER]PERSON	O
Frutti	[NER]PERSON	O
in	[NER]NA	O
Lepidium	[NER]GPE	B-R
—	[NER]NA	O
Comparative	[NER]NA	O
analysis	[NER]NA	O
of	[NER]NA	O
fruit	[NER]NA	B-RP
dehiscence/indehiscence	[NER]NA	I-RP
in	[NER]NA	O
Brassicaceae	[NER]GPE	B-R

Does	[NER]NA	O
species	[NER]NA	B-P
richness	[NER]NA	I-P
diversity	[NER]NA	I-P
of	[NER]NA	O
serpentine	[NER]NA	B-RP
vegetation	[NER]NA	I-RP
differ	[NER]NA	O
from	[NER]NA	O
the	[NER]NA	O
surrounding	[NER]NA	O
non-serpentine	[NER]NA	B-RP
vegetation	[NER]NA	I-RP
?	[NER]NA	O

Epidemiology	[NER]ORG	B-RP
and	[NER]ORG	O
Plant	[NER]ORG	B-RP
Ecology	[NER]ORG	I-RP
:	[NER]ORG	O
Principles	[NER]ORG	O
and	[NER]ORG	O
Applications	[NER]ORG	O

A	[NER]NA	O
taxonomic	[NER]NA	B-RP
revision	[NER]NA	I-RP
of	[NER]NA	O
the	[NER]NA	O
genus	[NER]NA	B-R
(Asteraceae)	[NER]NA	I-R

Antimicrobial	[NER]NA	B-RP
activity	[NER]NA	I-RP
and	[NER]NA	O
mutagenic	[NER]NA	B-RP
effects	[NER]NA	I-RP
of	[NER]NA	O
twelve	[NER]CARDINAL	B-R
traditional	[NER]NA	I-R
plants	[NER]NA	I-R
used	[NER]NA	O
to	[NER]NA	O
treat	[NER]NA	O
ailments	[NER]NA	O
related	[NER]NA	O
to	[NER]NA	O
the	[NER]NA	O
gastro-intestinal	[NER]NA	B-R
tract	[NER]NA	I-R
in	[NER]NA	O
South	[NER]GPE	B-LOC
Africa	[NER]GPE	I-LOC

Seasonal	[NER]NA	B-RP
trends	[NER]NA	I-RP
colonisation	[NER]NA	I-RP
of	[NER]NA	O
Protea	[NER]NA	B-R
infructescences	[NER]NA	I-R
by	[NER]NA	O
Gondwanamyces	[NER]NA	B-R
and	[NER]NA	O
Ophiostoma	[NER]PERSON	B-R
spp.	[NER]NA	I-R

Identification	[NER]NA	O
and	[NER]NA	O
classification	[NER]NA	O
of	[NER]NA	O
Dendrobium	[NER]NA	B-R
species	[NER]NA	I-R
by	[NER]NA	O
fingerprint	[NER]NA	B-T
technology	[NER]NA	I-T
with	[NER]NA	I-T
electrophoresis	[NER]NA	I-T

Flow	[NER]NA	B-METH
cytometry	[NER]NA	I-METH
and	[NER]NA	O
its	[NER]NA	O
applications	[NER]NA	O
in	[NER]NA	O
plant	[NER]NA	B-RP
biology	[NER]NA	I-RP
,	[NER]NA	O
ecology	[NER]NA	B-RP
and	[NER]NA	O
biosystematics	[NER]NA	B-RP
:	[NER]NA	O
New	[NER]NA	O
prospects	[NER]NA	O
for	[NER]NA	O
the	[NER]NA	O
Cape	[NER]LOC	B-LOC
flora	[NER]NA	I-LOC

Climate	[NER]NA	B-RP
change	[NER]NA	I-RP
,	[NER]NA	O
drought	[NER]NA	B-RP
and	[NER]NA	O
biodiversity	[NER]NA	B-RP
:	[NER]NA	O
An	[NER]NA	O
ecophysiological	[NER]NA	B-P
perspective	[NER]NA	I-P

Carbon	[NER]NA	B-RP
sequestration	[NER]NA	I-RP
following	[NER]NA	O
a	[NER]NA	O
biome	[NER]NA	B-R
switch	[NER]NA	I-R
from	[NER]NA	O
mesic	[NER]NA	B-LOC
savanna	[NER]NA	I-LOC
to	[NER]NA	O
forest	[NER]NA	O

Anti-cancer	[NER]NA	B-RP
activity	[NER]NA	I-RP
of	[NER]NA	O
plant	[NER]NA	B-R
extracts	[NER]NA	I-R

An	[NER]NA	O
evaluation	[NER]NA	O
of	[NER]NA	O
molecular	[NER]NA	B-RP
and	[NER]NA	I-RP
characters	[NER]NA	I-RP
in	[NER]NA	O
the	[NER]NA	O
genus	[NER]NA	B-R
Crotalaria	[NER]ORG	I-R

The	[NER]NA	O
ethno-veterinary	[NER]NA	B-RP
utilization	[NER]NA	I-RP
of	[NER]NA	O
Lonchocarpus	[NER]ORG	B-R
Rolfe	[NER]ORG	I-R
by	[NER]NA	O
the	[NER]NA	O
Vhavenda	[NER]PERSON	B-LOC
in	[NER]NA	I-LOC
Vhembe	[NER]ORG	I-LOC
District,	[NER]ORG	I-LOC
Limpopo,	[NER]ORG	I-LOC
Africa	[NER]ORG	I-LOC

Role	[NER]NA	O
of	[NER]NA	O
the	[NER]NA	O
allelochemical	[NER]NA	B-R
parthenin	[NER]NA	I-R
in	[NER]NA	O
the	[NER]NA	O
invasive	[NER]NA	B-METH
strategy	[NER]NA	I-METH
of	[NER]NA	O
the	[NER]NA	O
alien	[NER]NA	B-R
plant	[NER]NA	I-R
Parthenium	[NER]PERSON	I-R
L.	[NER]PERSON	I-R

Results	[NER]NA	O
of	[NER]NA	O
a	[NER]NA	O
disease	[NER]NA	B-RP
investigation	[NER]NA	I-RP
of	[NER]NA	O
Aloe	[NER]ORG	B-R
dichotoma	[NER]NA	I-R
in	[NER]NA	O
Goegap	[NER]LOC	B-LOC
Nature	[NER]LOC	I-LOC
Reserve,	[NER]LOC	I-LOC
Africa	[NER]LOC	I-LOC

The	[NER]NA	O
use	[NER]NA	O
of	[NER]NA	O
Landsat	[NER]NA	B-METH
imagery	[NER]NA	I-METH
for	[NER]NA	O
the	[NER]NA	O
identification	[NER]NA	O
of	[NER]NA	O
the	[NER]NA	O
remaining	[NER]NA	B-LOC
West	[NER]LOC	I-LOC
Coast	[NER]LOC	I-LOC
Renosterveld	[NER]LOC	I-LOC
fragments,	[NER]NA	I-LOC
Western	[NER]ORG	I-LOC
Cape	[NER]ORG	I-LOC
Province,	[NER]ORG	I-LOC
Africa	[NER]ORG	I-LOC

Varietal	[NER]NA	B-P
differences	[NER]NA	I-P
in	[NER]NA	O
cold	[NER]NA	B-RP
potential	[NER]NA	I-RP
in	[NER]NA	O
sugarcane	[NER]NA	B-R
influences	[NER]NA	O
stalk	[NER]NA	B-R
sucrose	[NER]NA	I-R
accumulation	[NER]NA	I-R
frost	[NER]NA	I-R

Vegetation	[NER]NA	B-RP
classification	[NER]NA	I-RP
of	[NER]NA	O
the	[NER]NA	O
proposed	[NER]NA	B-LOC
Heritage	[NER]ORG	I-LOC
Park,	[NER]NA	I-LOC
North-West	[NER]NA	I-LOC
Province,	[NER]PERSON	I-LOC
Africa	[NER]PERSON	I-LOC

Novel	[NER]NA	O
insights	[NER]NA	O
into	[NER]NA	O
the	[NER]NA	O
inhibition	[NER]NA	B-RP
of	[NER]NA	I-RP
symbiotic	[NER]NA	I-RP
