and	[POS]CC	I-R
biosolids	[POS]NNS	I-R

Sunbird	[POS]NNP	B-RP
pollination	[POS]NN	I-RP
of	[POS]IN	O
the	[POS]DT	O
dioecious	[POS]JJ	B-R
root	[POS]NN	I-R
parasite	[POS]NN	I-R
Cytinus	[POS]NNP	I-R
(Cytinaceae)	[POS].	I-R

Genetic	[POS]JJ	B-R
resources	[POS]NNS	I-R
,	[POS],	O
chromosome	[POS]NN	B-RP
engineering	[POS]NN	I-RP
,	[POS],	O
and	[POS]CC	O
crop	[POS]NN	B-RP
improvement	[POS]NN	I-RP
series,	[POS]VBP	O
Grain	[POS]NN	B-R
legumes	[POS]VBZ	I-R
Volume	[POS]NN	O
1	[POS]CD	O

Prostaglandin	[POS]JJ	B-P
activity	[POS]NN	I-P
by	[POS]IN	O
lectin-like	[POS]JJ	B-R
proteins	[POS]NNS	I-R
from	[POS]IN	O
South	[POS]JJ	B-R
African	[POS]JJ	I-R
plants	[POS]NNS	I-R

An	[POS]DT	O
assessment	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
impact	[POS]NN	O
of	[POS]IN	O
pesticides	[POS]NNS	B-R
applied	[POS]VBN	O
at	[POS]IN	O
planting	[POS]NN	B-METH
on	[POS]IN	O
survival	[POS]NN	B-RP
pines	[POS]NNS	I-RP
during	[POS]IN	O
regeneration,	[POS]NN	O
in	[POS]IN	O
South	[POS]NNP	B-LOC
Africa	[POS]NNP	I-LOC

Effect	[POS]NN	O
of	[POS]IN	O
aqueous	[POS]JJ	B-R
extracts	[POS]NNS	I-R
of	[POS]IN	I-R
crops	[POS]NNS	I-R
on	[POS]IN	O
germination	[POS]NN	B-RP
growth	[POS]NN	I-RP
of	[POS]IN	O
Parthenium	[POS]NNP	B-R
L.	[POS]NNP	I-R

Nitrogen	[POS]NN	B-RP
fixation	[POS]NN	I-RP
by	[POS]IN	O
the	[POS]DT	O
savanna	[POS]NN	B-R
tree	[POS]NN	I-R
Philenoptera	[POS]NNP	I-R
violacea	[POS]NN	I-R
(Klotzsch)	[POS]NNP	I-R
Schrire	[POS]NNP	I-R
leaf)	[POS]XX	I-R
of	[POS]IN	O
different	[POS]JJ	O
ages	[POS]NNS	O
in	[POS]IN	O
a	[POS]DT	O
semi-arid	[POS]JJ	B-LOC
landscape	[POS]NN	I-LOC

Hypoxis	[POS]NNP	B-R
(Hypoxidaceae)	[POS]NNP	I-R
in	[POS]IN	O
southern	[POS]JJ	B-LOC
Africa	[POS]NNP	I-LOC
:	[POS]:	O
Taxonomic	[POS]JJ	B-METH
notes	[POS]NNS	I-METH

Evidence	[POS]NN	O
of	[POS]IN	O
repeated	[POS]VBN	B-P
migrations	[POS]NNS	I-P
through	[POS]IN	O
the	[POS]DT	O
African	[POS]JJ	B-R
corridor	[POS]NN	I-R
as	[POS]IN	O
revealed	[POS]VBN	O
by	[POS]IN	O
a	[POS]DT	O
molecular	[POS]JJ	B-METH
phylogeny	[POS]NN	I-METH
of	[POS]IN	O
southern	[POS]JJ	B-R
African	[POS]JJ	I-R
members	[POS]NNS	I-R
of	[POS]IN	I-R
the	[POS]DT	I-R
Zygophyllum	[POS]NNP	I-R

South	[POS]NNP	B-RP
Africa's	[POS]NNP	I-RP
threatened	[POS]VBD	I-RP
legislation	[POS]NN	I-RP
:	[POS]:	O
What	[POS]WP	O
stands	[POS]VBZ	O
between	[POS]IN	O
our	[POS]PRP$	O
plants	[POS]NNS	B-R
and	[POS]CC	O
extinction?	[POS]VB	O

A	[POS]DT	O
“Large	[POS]``	B-P
Disturbance	[POS]NN	I-P
”	[POS]''	O
in	[POS]IN	O
an	[POS]DT	O
East	[POS]NNP	B-LOC
Savanna	[POS]NNP	I-LOC

Can	[POS]MD	O
developing	[POS]VBG	O
inflorescences	[POS]NNS	O
of	[POS]IN	O
Protea	[POS]NNP	B-R
Carnival	[POS]NNP	I-R
reduce	[POS]VB	O
the	[POS]DT	O
responsiveness	[POS]NN	B-RP
of	[POS]IN	I-RP
shoots	[POS]NNS	I-RP
to	[POS]TO	O
benzyladenine	[POS]VB	B-P
induction	[POS]NN	I-P
of	[POS]IN	O
flowers	[POS]NNS	B-R
‘out	[POS]NNP	I-R
season’	[POS]NN	I-R
?	[POS].	O

Identification	[POS]NN	O
of	[POS]IN	O
proteins	[POS]NNS	B-R
associated	[POS]VBN	O
with	[POS]IN	O
cytoplasmic	[POS]JJ	B-RP
sterility	[POS]NN	I-RP
in	[POS]IN	O
pepper	[POS]NN	B-R
(Capsicum	[POS]-RRB-	I-R
L.)	[POS]NNP	I-R

How	[POS]WRB	O
is	[POS]VBZ	O
carbon	[POS]NN	B-P
allocation	[POS]NN	I-P
of	[POS]IN	O
African	[POS]JJ	B-R
trees	[POS]NNS	I-R
affected	[POS]VBN	O
by	[POS]IN	O
atmospheric	[POS]JJ	B-RP
change	[POS]NN	I-RP
?	[POS].	O

Seasonal	[POS]JJ	B-RP
and	[POS]CC	I-RP
inter-annual	[POS]JJ	I-RP
soil	[POS]NN	I-RP
efflux	[POS]NN	I-RP
in	[POS]IN	O
savanna/wetland	[POS]NNP	B-R
mosaic	[POS]NNP	I-R
in	[POS]IN	O
the	[POS]DT	O
Okavango	[POS]NNP	B-LOC
Botswana	[POS]NNP	I-LOC

Nuclear	[POS]JJ	B-R
microprobe	[POS]NN	I-R
in	[POS]IN	O
plant	[POS]NN	B-RP
sciences	[POS]NNS	I-RP
—	[POS]:	O
Present	[POS]JJ	O
status	[POS]NN	O
and	[POS]CC	O
challenges	[POS]NNS	O

The	[POS]DT	O
vegetation	[POS]NN	B-RP
ecology	[POS]NN	I-RP
of	[POS]IN	O
Ezemvelo	[POS]NNP	B-LOC
Nature	[POS]NNP	I-LOC
Reserve,	[POS]''	I-LOC
Bronkhorstspruit,	[POS]ADD	I-LOC
Africa	[POS]NNP	I-LOC

Vegetation	[POS]NN	B-RP
studies	[POS]NNS	I-RP
of	[POS]IN	O
feral	[POS]JJ	B-R
habitat	[POS]NN	I-R
in	[POS]IN	O
the	[POS]DT	O
Namib	[POS]NNP	B-LOC
Naukluft	[POS]NNP	I-LOC
Namibia	[POS]NNP	I-LOC

Dietary	[POS]JJ	B-S
supplementation	[POS]NN	I-S
with	[POS]IN	O
Aloe	[POS]NNP	B-R
extracts	[POS]VBZ	I-R
reverses	[POS]VBZ	O
obesity	[POS]NN	B-RP
rats	[POS]NNS	I-RP

Developmental	[POS]JJ	B-P
processes	[POS]NNS	I-P
associated	[POS]VBN	O
with	[POS]IN	O
indirect	[POS]JJ	B-RP
organogenesis	[POS]NN	I-RP
in	[POS]IN	O
a	[POS]DT	O
Eucalyptus	[POS]NNP	B-R
grandis×urophylla	[POS]NN	I-R

Taxonomic	[POS]JJ	B-RP
notes	[POS]NNS	I-RP
on	[POS]IN	O
the	[POS]DT	O
genera	[POS]NN	B-R
Tiliacora	[POS]NNP	I-R
and	[POS]CC	I-R
(Menispermaceae)	[POS]IN	I-R
in	[POS]IN	O
southern	[POS]JJ	B-LOC
Africa	[POS]NNP	I-LOC

The	[POS]DT	O
use	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
model	[POS]NN	B-R
species	[POS]NNS	I-R
truncatula	[POS]NN	I-R
in	[POS]IN	O
studies	[POS]NNS	O
on	[POS]IN	O
desiccation	[POS]NN	B-RP
tolerance	[POS]NN	I-RP
sensitivity	[POS]NN	I-RP
in	[POS]IN	O
seeds	[POS]NNS	B-R

Desiccation	[POS]NN	B-RP
sensitivity	[POS]NN	I-RP
of	[POS]IN	O
excised	[POS]JJ	B-R
embryonic	[POS]JJ	I-R
axes	[POS]NNS	I-R
of	[POS]IN	I-R
selected	[POS]VBN	I-R
species	[POS]NNS	I-R

Genetically	[POS]NNP	B-RP
Crops	[POS]NNS	I-RP
:	[POS]:	O
Assessing	[POS]VBG	O
Safety	[POS]NN	O

Verbascoside	[POS]NN	B-R
and	[POS]CC	O
luteolin-5-O-β-d-glucoside	[POS]NN	B-R
isolated	[POS]VBN	O
from	[POS]IN	O
Halleria	[POS]NNP	B-R
L.	[POS]NNP	I-R
exhibit	[POS]VBD	O
antagonistic	[POS]JJ	B-RP
properties	[POS]NNS	I-RP
in	[POS]IN	B-METH
vitro	[POS]FW	I-METH

Anti-inflammatory	[POS]NN	B-RP
and	[POS]CC	I-RP
activity	[POS]NN	I-RP
of	[POS]IN	O
leaf	[POS]NN	B-R
extracts	[POS]NNS	I-R
of	[POS]IN	I-R
album	[POS]NN	I-R

A	[POS]DT	O
molecular	[POS]JJ	B-METH
phylogeny	[POS]NN	I-METH
reveals	[POS]VBZ	O
evidence	[POS]NN	O
of	[POS]IN	O
rapid	[POS]JJ	O
and	[POS]CC	O
recent	[POS]JJ	O
radiation	[POS]NN	B-P
in	[POS]IN	O
Cape	[POS]NNP	B-R
and	[POS]CC	I-R
members	[POS]NNS	I-R
of	[POS]IN	O
the	[POS]DT	O
genus	[POS]NNP	B-R
Zygophyllum	[POS]NNP	I-R

Hermannia	[POS]NNP	O
—	[POS]:	O
A	[POS]DT	O
tale	[POS]NN	O
of	[POS]IN	O
200	[POS]CD	O
species	[POS]NNS	O
and	[POS]CC	O
a	[POS]DT	O
Somalian	[POS]JJ	B-R
goat	[POS]NN	I-R

Chemical	[POS]NN	B-RP
diversity	[POS]NN	I-RP
of	[POS]IN	O
floral	[POS]JJ	B-R
volatiles	[POS]NNS	I-R
in	[POS]IN	O
Apocynaceae	[POS]NNP	B-R
with	[POS]IN	O
different	[POS]JJ	O
pollination	[POS]NN	B-P
systems	[POS]NNS	I-P

Colophospermum	[POS]JJ	B-RP
mopane	[POS]NN	I-RP
utilisation	[POS]NN	I-RP
in	[POS]IN	O
the	[POS]DT	O
Lowveld,	[POS]NNP	B-LOC
Province	[POS]NN	I-LOC

Contribution	[POS]NN	O
of	[POS]IN	O
South	[POS]NNP	B-R
plants	[POS]NNS	I-R
to	[POS]IN	O
medicinal	[POS]JJ	B-RP
biotechnology	[POS]NN	I-RP

Tutti	[POS]NNP	O
Frutti	[POS]NNP	O
in	[POS]IN	O
Lepidium	[POS]NNP	B-R
—	[POS]:	O
Comparative	[POS]JJ	O
analysis	[POS]NN	O
of	[POS]IN	O
fruit	[POS]NN	B-RP
dehiscence/indehiscence	[POS]NN	I-RP
in	[POS]IN	O
Brassicaceae	[POS]NNP	B-R

Does	[POS]VBZ	O
species	[POS]NNS	B-P
richness	[POS]NN	I-P
diversity	[POS]NN	I-P
of	[POS]IN	O
serpentine	[POS]JJ	B-RP
vegetation	[POS]NN	I-RP
differ	[POS]VBP	O
from	[POS]IN	O
the	[POS]DT	O
surrounding	[POS]VBG	O
non-serpentine	[POS]JJ	B-RP
vegetation	[POS]NN	I-RP
?	[POS].	O

Epidemiology	[POS]NN	B-RP
and	[POS]CC	O
Plant	[POS]NNP	B-RP
Ecology	[POS]NN	I-RP
:	[POS]:	O
Principles	[POS]NNPS	O
and	[POS]CC	O
Applications	[POS]NNPS	O

A	[POS]DT	O
taxonomic	[POS]JJ	B-RP
revision	[POS]NN	I-RP
of	[POS]IN	O
the	[POS]DT	O
genus	[POS]NN	B-R
(Asteraceae)	[POS].	I-R

Antimicrobial	[POS]JJ	B-RP
activity	[POS]NN	I-RP
and	[POS]CC	O
mutagenic	[POS]JJ	B-RP
effects	[POS]NNS	I-RP
of	[POS]IN	O
twelve	[POS]CD	B-R
traditional	[POS]JJ	I-R
plants	[POS]NNS	I-R
used	[POS]VBN	O
to	[POS]TO	O
treat	[POS]VB	O
ailments	[POS]NNS	O
related	[POS]VBN	O
to	[POS]IN	O
the	[POS]DT	O
gastro-intestinal	[POS]JJ	B-R
tract	[POS]NN	I-R
in	[POS]IN	O
South	[POS]NNP	B-LOC
Africa	[POS]NNP	I-LOC

Seasonal	[POS]JJ	B-RP
trends	[POS]NNS	I-RP
colonisation	[POS]NN	I-RP
of	[POS]IN	O
Protea	[POS]NNP	B-R
infructescences	[POS]NNS	I-R
by	[POS]IN	O
Gondwanamyces	[POS]NNPS	B-R
and	[POS]CC	O
Ophiostoma	[POS]NNP	B-R
spp.	[POS]NN	I-R

Identification	[POS]NN	O
and	[POS]CC	O
classification	[POS]NN	O
of	[POS]IN	O
Dendrobium	[POS]NNP	B-R
species	[POS]NNS	I-R
by	[POS]IN	O
fingerprint	[POS]NN	B-T
technology	[POS]NN	I-T
with	[POS]IN	I-T
electrophoresis	[POS]NN	I-T

Flow	[POS]VB	B-METH
cytometry	[POS]NN	I-METH
and	[POS]CC	O
its	[POS]PRP$	O
applications	[POS]NNS	O
in	[POS]IN	O
plant	[POS]NN	B-RP
biology	[POS]NN	I-RP
,	[POS],	O
ecology	[POS]NN	B-RP
and	[POS]CC	O
biosystematics	[POS]NNS	B-RP
:	[POS]:	O
New	[POS]JJ	O
prospects	[POS]NNS	O
for	[POS]IN	O
the	[POS]DT	O
Cape	[POS]NNP	B-LOC
flora	[POS]NN	I-LOC

Climate	[POS]NN	B-RP
change	[POS]NN	I-RP
,	[POS],	O
drought	[POS]NN	B-RP
and	[POS]CC	O
biodiversity	[POS]NN	B-RP
:	[POS]:	O
An	[POS]DT	O
ecophysiological	[POS]JJ	B-P
perspective	[POS]NN	I-P

Carbon	[POS]NN	B-RP
sequestration	[POS]NN	I-RP
following	[POS]VBG	O
a	[POS]DT	O
biome	[POS]NN	B-R
switch	[POS]NN	I-R
from	[POS]IN	O
mesic	[POS]JJ	B-LOC
savanna	[POS]NN	I-LOC
to	[POS]TO	O
forest	[POS]VB	O

Anti-cancer	[POS]NN	B-RP
activity	[POS]NN	I-RP
of	[POS]IN	O
plant	[POS]NN	B-R
extracts	[POS]VBZ	I-R

An	[POS]DT	O
evaluation	[POS]NN	O
of	[POS]IN	O
molecular	[POS]JJ	B-RP
and	[POS]CC	I-RP
characters	[POS]NNS	I-RP
in	[POS]IN	O
the	[POS]DT	O
genus	[POS]JJ	B-R
Crotalaria	[POS]NNP	I-R

The	[POS]DT	O
ethno-veterinary	[POS]JJ	B-RP
utilization	[POS]NN	I-RP
of	[POS]IN	O
Lonchocarpus	[POS]NNP	B-R
Rolfe	[POS]NNP	I-R
by	[POS]IN	O
the	[POS]DT	O
Vhavenda	[POS]NNP	B-LOC
in	[POS]IN	I-LOC
Vhembe	[POS]NNP	I-LOC
District,	[POS]CD	I-LOC
Limpopo,	[POS].	I-LOC
Africa	[POS]NNP	I-LOC

Role	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
allelochemical	[POS]JJ	B-R
parthenin	[POS]NN	I-R
in	[POS]IN	O
the	[POS]DT	O
invasive	[POS]JJ	B-METH
strategy	[POS]NN	I-METH
of	[POS]IN	O
the	[POS]DT	O
alien	[POS]JJ	B-R
plant	[POS]NN	I-R
Parthenium	[POS]NNP	I-R
L.	[POS]NNP	I-R

Results	[POS]NNS	O
of	[POS]IN	O
a	[POS]DT	O
disease	[POS]NN	B-RP
investigation	[POS]NN	I-RP
of	[POS]IN	O
Aloe	[POS]NNP	B-R
dichotoma	[POS]NN	I-R
in	[POS]IN	O
Goegap	[POS]NNP	B-LOC
Nature	[POS]NNP	I-LOC
Reserve,	[POS]VBD	I-LOC
Africa	[POS]NNP	I-LOC

The	[POS]DT	O
use	[POS]NN	O
of	[POS]IN	O
Landsat	[POS]NNP	B-METH
imagery	[POS]NN	I-METH
for	[POS]IN	O
the	[POS]DT	O
identification	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
remaining	[POS]VBG	B-LOC
West	[POS]NNP	I-LOC
Coast	[POS]NNP	I-LOC
Renosterveld	[POS]NNP	I-LOC
fragments,	[POS]NNP	I-LOC
Western	[POS]NNP	I-LOC
Cape	[POS]NNP	I-LOC
Province,	[POS]VBD	I-LOC
Africa	[POS]NNP	I-LOC

Varietal	[POS]JJ	B-P
differences	[POS]NNS	I-P
in	[POS]IN	O
cold	[POS]JJ	B-RP
potential	[POS]NN	I-RP
in	[POS]IN	O
sugarcane	[POS]NN	B-R
influences	[POS]NNS	O
stalk	[POS]NNP	B-R
sucrose	[POS]VBD	I-R
accumulation	[POS]NN	I-R
frost	[POS]NN	I-R

Vegetation	[POS]NN	B-RP
classification	[POS]NN	I-RP
