increases	[POS]NNS	[NER]NA	E-RP
go	[POS]VBP	[NER]NA	O
under	[POS]IN	[NER]NA	O
cover:	[POS]NN	[NER]ORG	O
Woody	[POS]NN	[NER]ORG	B-RP
dynamics	[POS]VBZ	[NER]NA	E-RP
in	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
communally	[POS]RB	[NER]NA	O
utilised	[POS]VBN	[NER]NA	O
semi-arid	[POS]JJ	[NER]NA	B-LOC
savanna	[POS]NN	[NER]NA	I-LOC
in	[POS]IN	[NER]NA	I-LOC
Bushbuckridge,	[POS]NNP	[NER]GPE	I-LOC
Africa	[POS]NNP	[NER]GPE	E-LOC

Mutually	[POS]RB	[NER]NA	O
stimulating	[POS]VBG	[NER]NA	O
interactions	[POS]NNS	[NER]NA	O
between	[POS]IN	[NER]NA	O
lactic	[POS]JJ	[NER]NA	B-R
bacteria	[POS]NNS	[NER]NA	E-R
and	[POS]CC	[NER]NA	O
Saccharomyces	[POS]NNS	[NER]NA	B-R
cerevisiae	[POS]VBP	[NER]NA	E-R
in	[POS]IN	[NER]NA	O
sourdough	[POS]NN	[NER]NA	B-RP
fermentation	[POS]NN	[NER]NA	E-RP

Traditional	[POS]JJ	[NER]NA	O
dairy	[POS]NN	[NER]NA	B-R
products	[POS]NNS	[NER]NA	E-R
can	[POS]MD	[NER]NA	O
supply	[POS]VB	[NER]NA	B-RP
microorganisms	[POS]NNS	[NER]NA	E-RP
able	[POS]JJ	[NER]NA	O
to	[POS]TO	[NER]NA	O
survive	[POS]VB	[NER]NA	O
in	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
gastrointestinal	[POS]JJ	[NER]NA	B-R
tract	[POS]NN	[NER]NA	E-R

Within	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
sample	[POS]NN	[NER]NA	O
from	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
population,	[POS]NN	[NER]NA	O
the	[POS]DT	[NER]NA	O
distribution	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
number	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
descendants	[POS]NNS	[NER]NA	O
of	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
subsample’s	[POS]NN	[NER]NA	O
most	[POS]RBS	[NER]NA	O
recent	[POS]JJ	[NER]NA	O
common	[POS]JJ	[NER]NA	O
ancestor	[POS]NN	[NER]NA	O

Modelling	[POS]VBG	[NER]NA	O
how	[POS]WRB	[NER]NA	O
the	[POS]DT	[NER]NA	O
physical	[POS]JJ	[NER]NA	B-R
scale	[POS]NN	[NER]NA	E-R
of	[POS]IN	[NER]NA	O
experimental	[POS]JJ	[NER]NA	B-R
tanks	[POS]NNS	[NER]NA	E-R
affects	[POS]VBZ	[NER]NA	O
salmon	[POS]NN	[NER]NA	B-RP
performance	[POS]NN	[NER]NA	E-RP

Long-term	[POS]NN	[NER]NA	B-P
variability	[POS]NN	[NER]NA	E-P
of	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
siphonophores	[POS]NNS	[NER]NA	B-R
atlantica	[POS]NNP	[NER]NA	E-R
and	[POS]CC	[NER]NA	O
M.	[POS]NNP	[NER]NA	B-R
kochi	[POS]NN	[NER]NA	E-R
in	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
Western	[POS]NNP	[NER]NA	B-LOC
Channel	[POS]NNP	[NER]NA	E-LOC

Seasonal	[POS]JJ	[NER]DATE	B-P
changes	[POS]NNS	[NER]NA	E-P
in	[POS]IN	[NER]NA	O
plankton	[POS]NNP	[NER]NA	B-RP
respiration	[POS]NNP	[NER]NA	E-RP
and	[POS]CC	[NER]NA	O
bacterial	[POS]JJ	[NER]NA	B-P
metabolism	[POS]NN	[NER]NA	E-P
in	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
temperate	[POS]JJ	[NER]NA	B-R
sea	[POS]NN	[NER]NA	E-R

Habitat	[POS]JJ	[NER]NA	B-RP
heterogeneity	[POS]NN	[NER]NA	E-RP
of	[POS]IN	[NER]NA	O
hadal	[POS]JJ	[NER]NA	B-R
trenches	[POS]NNS	[NER]NA	E-R
:	[POS]:	[NER]NA	O
Considerations	[POS]NNS	[NER]NA	O
and	[POS]CC	[NER]NA	O
implications	[POS]NNS	[NER]NA	O
for	[POS]IN	[NER]NA	O
future	[POS]JJ	[NER]NA	O
studies	[POS]NNS	[NER]NA	O

Numerical	[POS]NNP	[NER]NA	B-METH
modelling	[POS]NN	[NER]NA	E-METH
and	[POS]CC	[NER]NA	O
experimental	[POS]JJ	[NER]NA	B-S
validation	[POS]NN	[NER]NA	E-S
of	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
regenerative	[POS]JJ	[NER]NA	B-T
cooler	[POS]NN	[NER]NA	E-T

Comparing	[POS]VBG	[NER]NA	O
the	[POS]DT	[NER]NA	O
effects	[POS]NNS	[NER]NA	O
of	[POS]IN	[NER]NA	O
feeding	[POS]VBG	[NER]NA	O
a	[POS]DT	[NER]NA	O
grain-	[POS]NN	[NER]NA	B-R
or	[POS]CC	[NER]NA	I-R
a	[POS]DT	[NER]NA	I-R
fish	[POS]NN	[NER]NA	I-R
diet	[POS]NN	[NER]NA	E-R
on	[POS]IN	[NER]NA	O
water	[POS]NN	[NER]NA	B-P
quality,	[POS]NNP	[NER]NA	I-P
waste	[POS]NNP	[NER]NA	I-P
production,	[POS]NNP	[NER]NA	I-P
and	[POS]CC	[NER]NA	I-P
rainbow	[POS]VB	[NER]NA	I-P
trout	[POS]NN	[NER]NA	I-P
Oncorhynchus	[POS]NNP	[NER]NA	I-P
performance	[POS]NN	[NER]NA	E-P
within	[POS]IN	[NER]NA	O
low	[POS]JJ	[NER]NA	B-R
exchange	[POS]NN	[NER]NA	I-R
water	[POS]NN	[NER]NA	I-R
recirculating	[POS]NN	[NER]NA	I-R
systems	[POS]NNS	[NER]NA	E-R

Antibacterial	[POS]JJ	[NER]NA	B-RP
properties	[POS]NNS	[NER]NA	E-RP
of	[POS]IN	[NER]NA	O
Curtisia	[POS]NNP	[NER]GPE	B-R
leaves	[POS]NNS	[NER]NA	E-R
and	[POS]CC	[NER]NA	O
some	[POS]DT	[NER]NA	O
triterpenes/active	[POS]JJ	[NER]NA	B-P
principles	[POS]NNS	[NER]NA	E-P
isolated	[POS]VBN	[NER]NA	O
from	[POS]IN	[NER]NA	O
them	[POS]PRP	[NER]NA	O

Subunit	[POS]NN	[NER]NA	B-R
vaccines	[POS]NNS	[NER]NA	E-R
based	[POS]VBN	[NER]NA	O
on	[POS]IN	[NER]NA	O
intimin	[POS]NN	[NER]NA	B-R
and	[POS]CC	[NER]NA	I-R
polypeptides	[POS]VBZ	[NER]NA	E-R
induce	[POS]VB	[NER]NA	O
humoral	[POS]JJ	[NER]NA	B-RP
immunity	[POS]NN	[NER]NA	I-RP
cattle	[POS]NNS	[NER]NA	E-RP
but	[POS]CC	[NER]NA	O
do	[POS]VBP	[NER]NA	O
not	[POS]RB	[NER]NA	O
protect	[POS]VB	[NER]NA	O
against	[POS]IN	[NER]NA	O
intestinal	[POS]JJ	[NER]NA	B-RP
colonisation	[POS]NN	[NER]NA	E-RP
by	[POS]IN	[NER]NA	O
enterohaemorrhagic	[POS]NNP	[NER]NA	B-R
Escherichia	[POS]NNP	[NER]PERSON	I-R
coli	[POS]VBZ	[NER]NA	I-R
O157:H7	[POS]NNPS	[NER]NA	I-R
O26:H-	[POS]NN	[NER]NA	E-R

The	[POS]DT	[NER]NA	O
biological	[POS]JJ	[NER]NA	O
effects	[POS]NNS	[NER]NA	O
of	[POS]IN	[NER]NA	O
ionising	[POS]VBG	[NER]NA	B-RP
radiation	[POS]NN	[NER]NA	E-RP
on	[POS]IN	[NER]NA	O
Crustaceans	[POS]NNPS	[NER]NORP	S-R
:	[POS]:	[NER]NA	O
A	[POS]DT	[NER]NA	O
review	[POS]NN	[NER]NA	O

Sheep	[POS]NN	[NER]NA	B-P
urine	[POS]NN	[NER]NA	I-P
patch	[POS]VBP	[NER]NA	I-P
emissions	[POS]NNS	[NER]NA	E-P
are	[POS]VBP	[NER]NA	O
lower	[POS]JJR	[NER]NA	O
from	[POS]IN	[NER]NA	O
extensively-managed	[POS]JJ	[NER]NA	O
than	[POS]IN	[NER]NA	O
intensively-managed	[POS]JJ	[NER]NA	B-R
grasslands	[POS]NNS	[NER]NA	E-R

Metagenomic	[POS]JJ	[NER]NA	B-RP
and	[POS]CC	[NER]NA	I-RP
analysis	[POS]NN	[NER]NA	E-RP
of	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
microbial	[POS]JJ	[NER]NA	B-R
community	[POS]NN	[NER]NA	E-R
in	[POS]IN	[NER]NA	O
Swiss-type	[POS]JJ	[NER]NA	B-R
cheese	[POS]NN	[NER]NA	E-R
during	[POS]IN	[NER]NA	O
ripening	[POS]VBG	[NER]NA	S-P

Exposure	[POS]NN	[NER]NA	O
to	[POS]IN	[NER]NA	O
foods'	[POS]VB	[NER]NA	B-RP
non-taste	[POS]NN	[NER]NA	I-RP
properties	[POS]NNS	[NER]NA	E-RP
.	[POS].	[NER]NA	O
A	[POS]DT	[NER]NA	O
nursery	[POS]NN	[NER]NA	O
intervention	[POS]NN	[NER]NA	O
to	[POS]TO	[NER]NA	O
increase	[POS]VB	[NER]NA	O
children's	[POS]CD	[NER]NA	O
willingness	[POS]NN	[NER]NA	O
to	[POS]TO	[NER]NA	O
try	[POS]VB	[NER]NA	O
fruit	[POS]NN	[NER]NA	S-R
and	[POS]CC	[NER]NA	O
vegetables	[POS]NNS	[NER]NA	S-R

Energy-dense	[POS]JJ	[NER]NA	B-R
snacks	[POS]NNS	[NER]NA	E-R
can	[POS]MD	[NER]NA	O
have	[POS]VB	[NER]NA	O
the	[POS]DT	[NER]NA	O
same	[POS]JJ	[NER]NA	O
expected	[POS]VBN	[NER]NA	O
satiation	[POS]NN	[NER]NA	S-RP
as	[POS]IN	[NER]NA	O
sugar-containing	[POS]VBG	[NER]NA	B-R
beverages	[POS]NNS	[NER]NA	E-R

From	[POS]IN	[NER]NA	O
cookies	[POS]NNS	[NER]NA	O
to	[POS]IN	[NER]NA	O
carrots;	[POS]VB	[NER]NA	O
the	[POS]DT	[NER]NA	O
effect	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
inhibitory	[POS]JJ	[NER]NA	B-METH
training	[POS]NN	[NER]NA	E-METH
on	[POS]IN	[NER]NA	O
children's	[POS]CD	[NER]NA	B-RP
selections	[POS]NNS	[NER]NA	E-RP

Availability	[POS]NN	[NER]NA	B-RP
and	[POS]CC	[NER]NA	I-RP
plant	[POS]NN	[NER]NA	I-RP
uptake	[POS]NN	[NER]NA	I-RP
of	[POS]IN	[NER]NA	I-RP
metals	[POS]NNS	[NER]NA	E-RP
in	[POS]IN	[NER]NA	O
EDTA-assisted	[POS]VBN	[NER]NA	B-METH
phytoremediation	[POS]NN	[NER]NA	E-METH
of	[POS]IN	[NER]NA	O
soil	[POS]NN	[NER]NA	B-R
and	[POS]CC	[NER]NA	I-R
biosolids	[POS]NNS	[NER]NA	E-R

Sunbird	[POS]NNP	[NER]PRODUCT	B-RP
pollination	[POS]NN	[NER]NA	E-RP
of	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
dioecious	[POS]JJ	[NER]NA	B-R
root	[POS]NN	[NER]NA	I-R
parasite	[POS]NN	[NER]NA	I-R
Cytinus	[POS]NNP	[NER]PERSON	I-R
(Cytinaceae)	[POS].	[NER]NA	E-R

Genetic	[POS]JJ	[NER]NA	B-R
resources	[POS]NNS	[NER]NA	E-R
,	[POS],	[NER]NA	O
chromosome	[POS]NN	[NER]NA	B-RP
engineering	[POS]NN	[NER]NA	E-RP
,	[POS],	[NER]NA	O
and	[POS]CC	[NER]NA	O
crop	[POS]NN	[NER]NA	B-RP
improvement	[POS]NN	[NER]NA	E-RP
series,	[POS]VBP	[NER]NA	O
Grain	[POS]NN	[NER]NA	B-R
legumes	[POS]VBZ	[NER]NA	E-R
Volume	[POS]NN	[NER]NA	O
1	[POS]CD	[NER]NA	O

Prostaglandin	[POS]JJ	[NER]NA	B-P
activity	[POS]NN	[NER]NA	E-P
by	[POS]IN	[NER]NA	O
lectin-like	[POS]JJ	[NER]NA	B-R
proteins	[POS]NNS	[NER]NA	E-R
from	[POS]IN	[NER]NA	O
South	[POS]JJ	[NER]NORP	B-R
African	[POS]JJ	[NER]NORP	I-R
plants	[POS]NNS	[NER]NA	E-R

An	[POS]DT	[NER]NA	O
assessment	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
impact	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
pesticides	[POS]NNS	[NER]NA	S-R
applied	[POS]VBN	[NER]NA	O
at	[POS]IN	[NER]NA	O
planting	[POS]NN	[NER]NA	S-METH
on	[POS]IN	[NER]NA	O
survival	[POS]NN	[NER]NA	B-RP
pines	[POS]NNS	[NER]NA	E-RP
during	[POS]IN	[NER]NA	O
regeneration,	[POS]NN	[NER]NA	O
in	[POS]IN	[NER]NA	O
South	[POS]NNP	[NER]GPE	B-LOC
Africa	[POS]NNP	[NER]GPE	E-LOC

Effect	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
aqueous	[POS]JJ	[NER]NA	B-R
extracts	[POS]NNS	[NER]NA	I-R
of	[POS]IN	[NER]NA	I-R
crops	[POS]NNS	[NER]NA	E-R
on	[POS]IN	[NER]NA	O
germination	[POS]NN	[NER]NA	B-RP
growth	[POS]NN	[NER]NA	E-RP
of	[POS]IN	[NER]NA	O
Parthenium	[POS]NNP	[NER]PERSON	B-R
L.	[POS]NNP	[NER]PERSON	E-R

Nitrogen	[POS]NN	[NER]NA	B-RP
fixation	[POS]NN	[NER]NA	E-RP
by	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
savanna	[POS]NN	[NER]NA	B-R
tree	[POS]NN	[NER]NA	I-R
Philenoptera	[POS]NNP	[NER]LOC	I-R
violacea	[POS]NN	[NER]NA	I-R
(Klotzsch)	[POS]NNP	[NER]NA	I-R
Schrire	[POS]NNP	[NER]NA	I-R
leaf)	[POS]XX	[NER]NA	E-R
of	[POS]IN	[NER]NA	O
different	[POS]JJ	[NER]NA	O
ages	[POS]NNS	[NER]NA	O
in	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
semi-arid	[POS]JJ	[NER]NA	B-LOC
landscape	[POS]NN	[NER]NA	E-LOC

Hypoxis	[POS]NNP	[NER]NA	B-R
(Hypoxidaceae)	[POS]NNP	[NER]NA	E-R
in	[POS]IN	[NER]NA	O
southern	[POS]JJ	[NER]NA	B-LOC
Africa	[POS]NNP	[NER]LOC	E-LOC
:	[POS]:	[NER]NA	O
Taxonomic	[POS]JJ	[NER]NA	B-METH
notes	[POS]NNS	[NER]NA	E-METH

Evidence	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
repeated	[POS]VBN	[NER]NA	B-P
migrations	[POS]NNS	[NER]NA	E-P
through	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
African	[POS]JJ	[NER]NORP	B-R
corridor	[POS]NN	[NER]NA	E-R
as	[POS]IN	[NER]NA	O
revealed	[POS]VBN	[NER]NA	O
by	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
molecular	[POS]JJ	[NER]NA	B-METH
phylogeny	[POS]NN	[NER]NA	E-METH
of	[POS]IN	[NER]NA	O
southern	[POS]JJ	[NER]NA	B-R
African	[POS]JJ	[NER]NORP	I-R
members	[POS]NNS	[NER]NA	I-R
of	[POS]IN	[NER]NA	I-R
the	[POS]DT	[NER]NA	I-R
Zygophyllum	[POS]NNP	[NER]PERSON	E-R

South	[POS]NNP	[NER]NORP	B-RP
Africa's	[POS]NNP	[NER]NORP	I-RP
threatened	[POS]VBD	[NER]NA	I-RP
legislation	[POS]NN	[NER]NA	E-RP
:	[POS]:	[NER]NA	O
What	[POS]WP	[NER]NA	O
stands	[POS]VBZ	[NER]NA	O
between	[POS]IN	[NER]NA	O
our	[POS]PRP$	[NER]NA	O
plants	[POS]NNS	[NER]NA	S-R
and	[POS]CC	[NER]NA	O
extinction?	[POS]VB	[NER]NA	O

A	[POS]DT	[NER]NA	O
“Large	[POS]``	[NER]NA	B-P
Disturbance	[POS]NN	[NER]NA	E-P
”	[POS]''	[NER]NA	O
in	[POS]IN	[NER]NA	O
an	[POS]DT	[NER]NA	O
East	[POS]NNP	[NER]LOC	B-LOC
Savanna	[POS]NNP	[NER]LOC	E-LOC

Can	[POS]MD	[NER]NA	O
developing	[POS]VBG	[NER]NA	O
inflorescences	[POS]NNS	[NER]NA	O
of	[POS]IN	[NER]NA	O
Protea	[POS]NNP	[NER]NA	B-R
Carnival	[POS]NNP	[NER]NA	E-R
reduce	[POS]VB	[NER]NA	O
the	[POS]DT	[NER]NA	O
responsiveness	[POS]NN	[NER]NA	B-RP
of	[POS]IN	[NER]NA	I-RP
shoots	[POS]NNS	[NER]NA	E-RP
to	[POS]TO	[NER]NA	O
benzyladenine	[POS]VB	[NER]NA	B-P
induction	[POS]NN	[NER]NA	E-P
of	[POS]IN	[NER]NA	O
flowers	[POS]NNS	[NER]NA	B-R
‘out	[POS]NNP	[NER]NA	I-R
season’	[POS]NN	[NER]NA	E-R
?	[POS].	[NER]NA	O

Identification	[POS]NN	[NER]NA	O
of	[POS]IN	[NER]NA	O
proteins	[POS]NNS	[NER]NA	S-R
associated	[POS]VBN	[NER]NA	O
with	[POS]IN	[NER]NA	O
cytoplasmic	[POS]JJ	[NER]NA	B-RP
sterility	[POS]NN	[NER]NA	E-RP
in	[POS]IN	[NER]NA	O
pepper	[POS]NN	[NER]NA	B-R
(Capsicum	[POS]-RRB-	[NER]NA	I-R
L.)	[POS]NNP	[NER]NA	E-R

How	[POS]WRB	[NER]NA	O
is	[POS]VBZ	[NER]NA	O
carbon	[POS]NN	[NER]NA	B-P
allocation	[POS]NN	[NER]NA	E-P
of	[POS]IN	[NER]NA	O
African	[POS]JJ	[NER]NORP	B-R
trees	[POS]NNS	[NER]NA	E-R
affected	[POS]VBN	[NER]NA	O
by	[POS]IN	[NER]NA	O
atmospheric	[POS]JJ	[NER]NA	B-RP
change	[POS]NN	[NER]NA	E-RP
?	[POS].	[NER]NA	O

Seasonal	[POS]JJ	[NER]NA	B-RP
and	[POS]CC	[NER]NA	I-RP
inter-annual	[POS]JJ	[NER]NA	I-RP
soil	[POS]NN	[NER]NA	I-RP
efflux	[POS]NN	[NER]NA	E-RP
in	[POS]IN	[NER]NA	O
savanna/wetland	[POS]NNP	[NER]NA	B-R
mosaic	[POS]NNP	[NER]NA	E-R
in	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
Okavango	[POS]NNP	[NER]ORG	B-LOC
Botswana	[POS]NNP	[NER]ORG	E-LOC

Nuclear	[POS]JJ	[NER]NA	B-R
microprobe	[POS]NN	[NER]NA	E-R
in	[POS]IN	[NER]NA	O
plant	[POS]NN	[NER]NA	B-RP
sciences	[POS]NNS	[NER]NA	E-RP
—	[POS]:	[NER]NA	O
Present	[POS]JJ	[NER]NA	O
status	[POS]NN	[NER]NA	O
and	[POS]CC	[NER]NA	O
challenges	[POS]NNS	[NER]NA	O

The	[POS]DT	[NER]NA	O
vegetation	[POS]NN	[NER]NA	B-RP
ecology	[POS]NN	[NER]NA	E-RP
of	[POS]IN	[NER]NA	O
Ezemvelo	[POS]NNP	[NER]PERSON	B-LOC
Nature	[POS]NNP	[NER]PERSON	I-LOC
Reserve,	[POS]''	[NER]PERSON	I-LOC
Bronkhorstspruit,	[POS]ADD	[NER]NA	I-LOC
Africa	[POS]NNP	[NER]NA	E-LOC

Vegetation	[POS]NN	[NER]NA	B-RP
studies	[POS]NNS	[NER]NA	E-RP
of	[POS]IN	[NER]NA	O
feral	[POS]JJ	[NER]NA	B-R
habitat	[POS]NN	[NER]NA	E-R
in	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]FAC	O
Namib	[POS]NNP	[NER]FAC	B-LOC
Naukluft	[POS]NNP	[NER]FAC	I-LOC
Namibia	[POS]NNP	[NER]FAC	E-LOC

Dietary	[POS]JJ	[NER]NA	B-S
supplementation	[POS]NN	[NER]NA	E-S
with	[POS]IN	[NER]NA	O
Aloe	[POS]NNP	[NER]PERSON	B-R
extracts	[POS]VBZ	[NER]NA	E-R
reverses	[POS]VBZ	[NER]NA	O
obesity	[POS]NN	[NER]NA	B-RP
rats	[POS]NNS	[NER]NA	E-RP

Developmental	[POS]JJ	[NER]NA	B-P
processes	[POS]NNS	[NER]NA	E-P
associated	[POS]VBN	[NER]NA	O
with	[POS]IN	[NER]NA	O
indirect	[POS]JJ	[NER]NA	B-RP
organogenesis	[POS]NN	[NER]NA	E-RP
in	[POS]IN	[NER]NA	O
a	[POS]DT	[NER]NA	O
Eucalyptus	[POS]NNP	[NER]NA	B-R
grandis×urophylla	[POS]NN	[NER]NA	E-R

Taxonomic	[POS]JJ	[NER]NA	B-RP
notes	[POS]NNS	[NER]NA	E-RP
on	[POS]IN	[NER]NA	O
the	[POS]DT	[NER]NA	O
genera	[POS]NN	[NER]NA	B-R
Tiliacora	[POS]NNP	[NER]PERSON	I-R
and	[POS]CC	[NER]NA	I-R
(Menispermaceae)	[POS]IN	[NER]NA	E-R
in	[POS]IN	[NER]NA	O
southern	[POS]JJ	[NER]NA	B-LOC
Africa	[POS]NNP	[NER]LOC	E-LOC

The	[POS]DT	[NER]NA	O
