1	O

Prostaglandin	B-P
activity	E-P
by	O
lectin-like	B-R
proteins	E-R
from	O
South	B-R
African	I-R
plants	E-R

An	O
assessment	O
of	O
the	O
impact	O
of	O
pesticides	S-R
applied	O
at	O
planting	S-METH
on	O
survival	B-RP
pines	E-RP
during	O
regeneration,	O
in	O
South	B-LOC
Africa	E-LOC

Effect	O
of	O
aqueous	B-R
extracts	I-R
of	I-R
crops	E-R
on	O
germination	B-RP
growth	E-RP
of	O
Parthenium	B-R
L.	E-R

Nitrogen	B-RP
fixation	E-RP
by	O
the	O
savanna	B-R
tree	I-R
Philenoptera	I-R
violacea	I-R
(Klotzsch)	I-R
Schrire	I-R
leaf)	E-R
of	O
different	O
ages	O
in	O
a	O
semi-arid	B-LOC
landscape	E-LOC

Hypoxis	B-R
(Hypoxidaceae)	E-R
in	O
southern	B-LOC
Africa	E-LOC
:	O
Taxonomic	B-METH
notes	E-METH

Evidence	O
of	O
repeated	B-P
migrations	E-P
through	O
the	O
African	B-R
corridor	E-R
as	O
revealed	O
by	O
a	O
molecular	B-METH
phylogeny	E-METH
of	O
southern	B-R
African	I-R
members	I-R
of	I-R
the	I-R
Zygophyllum	E-R

South	B-RP
Africa's	I-RP
threatened	I-RP
legislation	E-RP
:	O
What	O
stands	O
between	O
our	O
plants	S-R
and	O
extinction?	O

A	O
“Large	B-P
Disturbance	E-P
”	O
in	O
an	O
East	B-LOC
Savanna	E-LOC

Can	O
developing	O
inflorescences	O
of	O
Protea	B-R
Carnival	E-R
reduce	O
the	O
responsiveness	B-RP
of	I-RP
shoots	E-RP
to	O
benzyladenine	B-P
induction	E-P
of	O
flowers	B-R
‘out	I-R
season’	E-R
?	O

Identification	O
of	O
proteins	S-R
associated	O
with	O
cytoplasmic	B-RP
sterility	E-RP
in	O
pepper	B-R
(Capsicum	I-R
L.)	E-R

How	O
is	O
carbon	B-P
allocation	E-P
of	O
African	B-R
trees	E-R
affected	O
by	O
atmospheric	B-RP
change	E-RP
?	O

Seasonal	B-RP
and	I-RP
inter-annual	I-RP
soil	I-RP
efflux	E-RP
in	O
savanna/wetland	B-R
mosaic	E-R
in	O
the	O
Okavango	B-LOC
Botswana	E-LOC

Nuclear	B-R
microprobe	E-R
in	O
plant	B-RP
sciences	E-RP
—	O
Present	O
status	O
and	O
challenges	O

The	O
vegetation	B-RP
ecology	E-RP
of	O
Ezemvelo	B-LOC
Nature	I-LOC
Reserve,	I-LOC
Bronkhorstspruit,	I-LOC
Africa	E-LOC

Vegetation	B-RP
studies	E-RP
of	O
feral	B-R
habitat	E-R
in	O
the	O
Namib	B-LOC
Naukluft	I-LOC
Namibia	E-LOC

Dietary	B-S
supplementation	E-S
with	O
Aloe	B-R
extracts	E-R
reverses	O
obesity	B-RP
rats	E-RP

Developmental	B-P
processes	E-P
associated	O
with	O
indirect	B-RP
organogenesis	E-RP
in	O
a	O
Eucalyptus	B-R
grandis×urophylla	E-R

Taxonomic	B-RP
notes	E-RP
on	O
the	O
genera	B-R
Tiliacora	I-R
and	I-R
(Menispermaceae)	E-R
in	O
southern	B-LOC
Africa	E-LOC

The	O
use	O
of	O
the	O
model	B-R
species	I-R
truncatula	E-R
in	O
studies	O
on	O
desiccation	B-RP
tolerance	I-RP
sensitivity	E-RP
in	O
seeds	S-R

Desiccation	B-RP
sensitivity	E-RP
of	O
excised	B-R
embryonic	I-R
axes	I-R
of	I-R
selected	I-R
species	E-R

Genetically	B-RP
Crops	E-RP
:	O
Assessing	O
Safety	O

Verbascoside	S-R
and	O
luteolin-5-O-β-d-glucoside	S-R
isolated	O
from	O
Halleria	B-R
L.	E-R
exhibit	O
antagonistic	B-RP
properties	E-RP
in	B-METH
vitro	E-METH

Anti-inflammatory	B-RP
and	I-RP
activity	E-RP
of	O
leaf	B-R
extracts	I-R
of	I-R
album	E-R

A	O
molecular	B-METH
phylogeny	E-METH
reveals	O
evidence	O
of	O
rapid	O
and	O
recent	O
radiation	S-P
in	O
Cape	B-R
and	I-R
members	E-R
of	O
the	O
genus	B-R
Zygophyllum	E-R

Hermannia	O
—	O
A	O
tale	O
of	O
200	O
species	O
and	O
a	O
Somalian	B-R
goat	E-R

Chemical	B-RP
diversity	E-RP
of	O
floral	B-R
volatiles	E-R
in	O
Apocynaceae	S-R
with	O
different	O
pollination	B-P
systems	E-P

Colophospermum	B-RP
mopane	I-RP
utilisation	E-RP
in	O
the	O
Lowveld,	B-LOC
Province	E-LOC

Contribution	O
of	O
South	B-R
plants	E-R
to	O
medicinal	B-RP
biotechnology	E-RP

Tutti	O
Frutti	O
in	O
Lepidium	S-R
—	O
Comparative	O
analysis	O
of	O
fruit	B-RP
dehiscence/indehiscence	E-RP
in	O
Brassicaceae	S-R

Does	O
species	B-P
richness	I-P
diversity	E-P
of	O
serpentine	B-RP
vegetation	E-RP
differ	O
from	O
the	O
surrounding	O
non-serpentine	B-RP
vegetation	E-RP
?	O

Epidemiology	S-RP
and	O
Plant	B-RP
Ecology	E-RP
:	O
Principles	O
and	O
Applications	O

A	O
taxonomic	B-RP
revision	E-RP
of	O
the	O
genus	B-R
(Asteraceae)	E-R

Antimicrobial	B-RP
activity	E-RP
and	O
mutagenic	B-RP
effects	E-RP
of	O
twelve	B-R
traditional	I-R
plants	E-R
used	O
to	O
treat	O
ailments	O
related	O
to	O
the	O
gastro-intestinal	B-R
tract	E-R
in	O
South	B-LOC
Africa	E-LOC

Seasonal	B-RP
trends	I-RP
colonisation	E-RP
of	O
Protea	B-R
infructescences	E-R
by	O
Gondwanamyces	S-R
and	O
Ophiostoma	B-R
spp.	E-R

Identification	O
and	O
classification	O
of	O
Dendrobium	B-R
species	E-R
by	O
fingerprint	B-T
technology	I-T
with	I-T
electrophoresis	E-T

Flow	B-METH
cytometry	E-METH
and	O
its	O
applications	O
in	O
plant	B-RP
biology	E-RP
,	O
ecology	S-RP
and	O
biosystematics	S-RP
:	O
New	O
prospects	O
for	O
the	O
Cape	B-LOC
flora	E-LOC

Climate	B-RP
change	E-RP
,	O
drought	S-RP
and	O
biodiversity	S-RP
:	O
An	O
ecophysiological	B-P
perspective	E-P

Carbon	B-RP
sequestration	E-RP
following	O
a	O
biome	B-R
switch	E-R
from	O
mesic	B-LOC
savanna	E-LOC
to	O
forest	O

Anti-cancer	B-RP
activity	E-RP
of	O
plant	B-R
extracts	E-R

An	O
evaluation	O
of	O
molecular	B-RP
and	I-RP
characters	E-RP
in	O
the	O
genus	B-R
Crotalaria	E-R

The	O
ethno-veterinary	B-RP
utilization	E-RP
of	O
Lonchocarpus	B-R
Rolfe	E-R
by	O
the	O
Vhavenda	B-LOC
in	I-LOC
Vhembe	I-LOC
District,	I-LOC
Limpopo,	I-LOC
Africa	E-LOC

Role	O
of	O
the	O
allelochemical	B-R
parthenin	E-R
in	O
the	O
invasive	B-METH
strategy	E-METH
of	O
the	O
alien	B-R
plant	I-R
Parthenium	I-R
L.	E-R

Results	O
of	O
a	O
disease	B-RP
investigation	E-RP
of	O
Aloe	B-R
dichotoma	E-R
in	O
Goegap	B-LOC
Nature	I-LOC
Reserve,	I-LOC
Africa	E-LOC

The	O
use	O
of	O
Landsat	B-METH
imagery	E-METH
for	O
the	O
identification	O
of	O
the	O
remaining	B-LOC
West	I-LOC
Coast	I-LOC
Renosterveld	I-LOC
fragments,	I-LOC
Western	I-LOC
Cape	I-LOC
Province,	I-LOC
Africa	E-LOC

Varietal	B-P
differences	E-P
in	O
cold	B-RP
potential	E-RP
in	O
sugarcane	S-R
influences	O
stalk	B-R
sucrose	I-R
accumulation	I-R
frost	E-R

Vegetation	B-RP
classification	E-RP
of	O
the	O
proposed	B-LOC
Heritage	I-LOC
Park,	I-LOC
North-West	I-LOC
Province,	I-LOC
Africa	E-LOC

Novel	O
insights	O
into	O
the	O
inhibition	B-RP
of	I-RP
symbiotic	I-RP
fixation	E-RP
by	O
dark	B-METH
chilling	E-METH
in	O
soybean	B-R
nodules	E-R

Differential	O
response	O
of	O
growth	S-P
,	O
photosynthesis	S-P
,	O
antioxidant	B-R
enzymes	E-R
and	O
lipid	B-P
peroxidation	E-P
to	O
UV-B	B-T
radiation	E-T
in	O
three	B-R
cyanobacteria	E-R

Do	O
symbiotic	O
plant	B-R
microbes	E-R
play	O
a	O
role	O
in	O
the	O
synthesis	O
of	O
the	O
toxic	B-R
compounds	I-R
of	I-R
cymosum	E-R
?	O

South	B-R
African	I-R
extracts	E-R
in	O
combating	O
potentially	O
pathogenic	B-RP
microorganisms	E-RP

Evaluating	O
the	O
functional	O
status	O
of	O
a	O
rehabilitated	B-P
gold	I-P
tailings	I-P
facility	E-P
—A	O
case	B-METH
study	E-METH
in	O
the	O
Witwatersrand	S-R

The	O
establishment	O
of	O
in	B-METH
screening	E-METH
methods	O
for	O
evaluating	O
sugarcane	B-R
(Saccharum	I-R
hybrids)	E-R
susceptibility	O
to	O
Ustilago	B-R
scitaminea	I-R
H.	I-R
&	I-R
P.	I-R
Sydow	I-R
and	I-R
Eldana	I-R
Walker	E-R

Algal	B-RP
diversity	E-RP
on	O
the	O
rock-faces	S-R
of	O
the	O
Golden	B-LOC
Gate	I-LOC
Park	E-LOC

Causes	O
of	O
secondary	B-RP
differences	E-RP
in	O
plants	O
—	O
Evidence	O
from	O
extreme	B-P
dimorphism	E-P
in	O
Leucadendron	B-R
(Proteaceae)	E-R

Isolation	B-S
captan	E-S
from	O
Cyrtanthus	B-R
suaveolens	E-R
:	O
the	O
effect	B-RP
pesticides	E-RP
on	O
the	O
quality	B-P
and	I-P
safety	I-P
of	I-P
medicine	E-P

A	O
new	O
species	O
of	O
Combretum	O
section	O
Ciliatipetala	O
(Combretaceae)	O
from	O
southern	B-LOC
Africa	E-LOC
,	O
with	O
a	O
key	O
to	O
the	O
regional	O
members	O
of	O
the	O
section	O

Application	O
of	O
vibrational	B-T
spectroscopy	E-T
in	O
the	O
quality	O
assessment	O
of	O
Buchu	B-R
oil	E-R
obtained	O
from	O
two	O
commercially	O
important	O
Agathosma	B-R
(Rutaceae)	E-R

Effects	O
of	O
partial	B-RP
dehydration	E-RP
of	O
recalcitrant	B-R
Haemanthus	I-R
montanus	I-R
embryos	E-R
on	O
vigour	O
of	O
recovered	B-R
seedlings	E-R

Problem	B-RP
Plants	E-RP
and	O
Alien	B-R
Weeds	E-R
of	O
South	B-LOC
Africa	E-LOC

Chemical	B-RP
compositions	E-RP
of	O
Casuarina	B-R
equisetifolia	I-R
L.,	I-R
Eucalyptus	I-R
L.	E-R
and	O
Ficus	B-R
elastica	I-R
Roxb.	I-R
Hornem	E-R
cultivated	O
in	O
Nigeria	S-LOC

Enhancing	O
seedling	B-RP
growth	E-RP
of	O
Jatropha	B-R
curcas	E-R
—A	O
potential	O
oil	B-R
crop	E-R
for	O
biodiesel	S-R

Activity	O
of	O
South	B-R
African	I-R
plants	E-R
against	O
Listeria	B-R
biofilms	E-R
,	O
and	O
isolation	B-RP
of	I-RP
compounds	E-RP
from	O
Acacia	B-R
karroo	E-R

Pollen	B-RP
viability	E-RP
,	O
pollen	B-RP
germination	E-RP
and	O
pollen	B-RP
growth	E-RP
in	O
the	O
biofuel	B-R
seed	I-R
crop	I-R
Jatropha	I-R
(Euphorbiaceae)	E-R

Influence	B-RP
of	I-RP
use	E-RP
on	O
populations	B-R
of	I-R
the	I-R
medicinal	I-R
plant	I-R
amatymbica	E-R
in	O
the	O
southern	B-LOC
Drakensberg	E-LOC

Kathleen	B-R
Dixon	I-R
Gordon-Gray	I-R
Huntley)	E-R
—	O
Kath	O

Flavonoids	O
from	O
Rhamnus	O
alaternus	O
L.	O
(Rhamnaceae):	O
Kaempferol	B-R
3-O-β-isorhamninoside	E-R
and	O
rhamnocitrin	B-R
3-O-β-isorhamninoside	E-R
protect	O
against	O
DNA	B-RP
damage	E-RP
in	O
human	B-R
cell	E-R
and	O
enhance	O
antioxidant	B-P
activity	E-P

Cycad	B-R
collicles	I-R
nodules”)	E-R

Physiological	B-METH
analysis	E-METH
of	O
salt	B-RP
behaviour	E-RP
of	O
citrus	B-R
species	E-R
and	O
genera:	O
Low	B-P
accumulation	E-P
as	O
an	O
indicator	O
of	O
salt	B-P
tolerance	E-P

Wetland	B-RP
communities	E-RP
of	O
the	O
Tsitsikamma	B-LOC
Plateau	E-LOC
in	O
relation	O
to	O
fire	B-P
history	E-P
,	O
plantation	B-P
management	E-P
and	O
physical	B-P
factors	E-P

Abscisic	B-R
acid	E-R
is	O
involved	O
in	O
the	O
response	O
of	O
Arabidopsis	B-R
sad2-1	E-R
to	O
ultraviolet-B	B-P
radiation	E-P
by	O
enhancing	B-METH
enzymes	E-METH

Chitosan	B-METH
application	E-METH
improves	O
resistance	O
to	O
Fusarium	B-R
circinatum	I-R
in	I-R
patula	E-R

Rapid	B-METH
in	I-METH
micropropagation	E-METH
of	O
Agapanthus	B-R
praecox	E-R

Frugivorous	B-R
birds	E-R
visit	O
fruits	O
of	O
emerging	B-R
alien	I-R
species	E-R
more	O
frequently	O
than	O
those	O
of	O
native	B-R
species	E-R
in	O
the	O
South	B-LOC
African	I-LOC
Mediterranean	I-LOC
region	E-LOC

The	O
fire-vegetation-climate	B-S
system	E-S
-	O
how	O
ecology	S-P
can	O
contribute	O
to	O
earth	B-RP
science	E-RP

Screening	S-METH
of	O
Aloe	B-R
species	E-R
for	O
antioxidant	B-P
activity	E-P

Competitive	O
effect	O
and	O
response	O
of	O
savanna	B-R
seedlings	E-R
:	O
Comparison	O
of	O
survival	S-P
,	O
growth	S-P
and	O
associated	B-P
traits	E-P

Potential	O
application	O
of	O
vermicompost	B-R
leachate	E-R
in	O
tomato	B-RP
and	I-RP
cultivation	E-RP

Effect	O
of	O
shoot	B-RP
removal	E-RP
on	O
growth	B-P
yield	E-P
of	O
Cucurbita	B-R
vines	E-R

Stress	B-RP
alterations	E-RP
in	O
in	B-METH
vitro	E-METH
Cyrtanthus	B-R
regenerants	E-R

Potential	O
for	O
speciation	B-RP
hybridization	E-RP
in	O
Rhodohypoxis	B-R
a	I-R
near-endemic	E-R

Smoke-derived	B-R
compounds	E-R
with	O
germination	B-RP
activity	E-RP
:	O
Towards	O
understanding	O
the	O
mode	O
of	O
action	O
by	O
investigating	B-METH
relationships	E-METH
of	O
synthetic	B-R
analogues	E-R

Twentieth	B-P
changes	E-P
in	O
distribution	B-P
of	I-P
forest	E-P
in	O
TMNP	S-LOC
:	O
The	O
role	O
of	O
land	B-RP
use	E-RP
and	O
climate	B-RP
change	E-RP

Vase	B-RP
life	E-RP
of	O
cut	B-R
rose	I-R
cultivars	I-R
‘Avalanche’	I-R
‘Fiesta’	E-R
as	O
affected	O
by	O
Nano-Silver	B-METH
and	I-METH
treatments	E-METH

Spore	B-RP
germination	E-RP
of	O
eight	B-R
ferns	E-R
in	O
a	O
temperature	B-P
gradient	E-P

Proximate,	B-RP
mineral,	I-RP
fibre,	I-RP
phytate–phosphate,	I-RP
vitamin	I-RP
E,	I-RP
amino	I-RP
acid	I-RP
and	I-RP
fatty	I-RP
composition	E-RP
of	O
Terminalia	B-R
sericea	E-R

What	O
controls	O
South	B-RP
vegetation	E-RP
—	O
climate	O
or	O
fire?	O

Self-pollination	S-RP
and	O
inbreeding	B-RP
depression	E-RP
in	O
Acacia	B-R
dealbata	E-R
:	O
Can	O
selfing	O
promote	O
invasion	B-P
trees	E-P
?	O

Removal	O
of	O
post-dispersed	B-R
seeds	I-R
in	I-R
Acacia	I-R
thickets	E-R
under	O
biological	B-P
control	E-P
in	O
South	B-LOC
Africa	E-LOC

Overcoming	B-RP
dormancy	E-RP
and	O
characterization	B-RP
germination	E-RP
in	O
Cerrado	B-R
seeds	E-R
treated	O
with	O
dimethyl	B-R
sulphoxide	E-R

Physiological	B-RP
and	I-RP
changes	E-RP
of	O
common	B-R
bermudagrass	I-R
(Cynodon	I-R
dactylon	I-R
Pers.)	E-R
under	O
combined	B-P
salinity	I-P
and	I-P
deficit	I-P
stresses	E-P

Can	O
rooibos	B-R
(Aspalathus	I-R
tea	E-R
have	O
an	O
effect	O
on	O
conventional	B-RP
therapies	E-RP
?	O

Role	O
of	O
selenium	S-R
in	O
preventing	B-RP
toxicity	E-RP
in	O
sunflower	B-R
(Helianthus	I-R
seedling	E-R

Stress	B-RP
induction	E-RP
of	O
valuable	B-R
metabolites	E-R
in	O
Hypericum	B-R
polyanthemum	I-R
plants	E-R

Chemical	B-RP
composition	E-RP
,	O
antioxidant	B-RP
and	I-RP
macromolecule	I-RP
damage	I-RP
effects	E-RP
of	O
Picrorhiza	B-R
kurroa	I-R
Royle	I-R
Benth	E-R

On	O
the	O
present	O
and	O
potential	O
distribution	O
of	O
Ageratina	B-R
(Asteraceae)	E-R
in	O
South	B-LOC
Africa	E-LOC

Sesquiterpene	B-RP
rich	I-RP
oil	E-RP
of	O
Vernonia	B-R
Less.	E-R
from	O
India	S-LOC

Nature	O
Divided:	O
Land	B-RP
Degradation	E-RP
in	O
South	B-LOC
Africa	E-LOC

The	O
rusts	B-R
of	I-R
rye	E-R
in	O
South	B-LOC
Africa	E-LOC

Taxonomic	B-RP
notes	E-RP
on	O
the	O
genus	B-R
(Menispermaceae)	E-R
in	O
southern	B-LOC
Africa	E-LOC

Morpho-histological	B-METH
and	I-METH
evaluation	E-METH
of	O
wild-type	S-R
and	O
transformed	B-R
hairy	I-R
roots	I-R
goosefoot	E-R

Seasonal	B-RP
properties	E-RP
and	O
alkaloid	B-RP
content	E-RP
in	O
Cyrtanthus	B-R
contractus	I-R
Br.	E-R

The	O
effect	O
of	O
storage	B-P
processing	E-P
on	O
antimicrobial	B-RP
activity	E-RP
of	O
Tulbaghia	B-R
violacea	E-R

Salicylic	B-S
supplementation	E-S
improves	O
photosynthesis	B-RP
growth	E-RP
in	O
mustard	S-R
through	O
changes	O
in	O
proline	B-P
accumulation	E-P
and	O
ethylene	B-P
formation	E-P
under	O
drought	B-P
stress	E-P

Soybean	B-RP
variations	E-RP
for	O
nodulation	S-P
and	O
N2	B-P
fixation	E-P
in	O
response	O
to	O
Bradyrhizobium	B-METH
inoculation	E-METH
under	O
glasshouse	B-P
conditions	E-P

Strigolactone	B-RP
signalling	E-RP
in	O
Physcomitrella	B-R
patens	E-R
:	O
Is	O
locus	O
Pp1s148_40v6	O
a	O
MAX2	O
homolog?	O

The	O
potential	O
for	O
Eucalyptus	B-R
radiata	I-R
leaf	I-R
oil	E-R
use	O
as	O
a	O
commercial	B-RP
antimicrobial	E-RP

Antibacterial	B-RP
effects	E-RP
of	O
fatty	B-R
acids	I-R
and	I-R
related	I-R
compounds	I-R
plants	E-R

Antimicrobial	B-RP
activity	E-RP
and	O
safety	B-RP
evaluation	E-RP
of	O
commonly	B-R
used	I-R
South	I-R
African	I-R
mixtures	E-R

Local	B-P
adaptation	E-P
:	O
Mechanical	O
fit	O
between	O
floral	B-R
ecotypes	I-R
of	I-R
Nerine	I-R
(Amaryllidaceae)	E-R
and	O
pollinator	B-R
communities	E-R

The	O
study	O
of	O
the	O
understory	B-RP
vegetation	E-RP
covers	O
in	O
three	B-R
savanna	I-R
species	E-R

The	O
response	O
of	O
Acacia	B-R
decurrens	I-R
Willd.	I-R
family)	E-R
to	O
disturbance	O
in	O
relation	O
to	O
their	O
different	O
micro-habitats	S-R

Ethnobotanical	B-RP
survey	E-RP
of	O
Androstachys	B-LOC
johnsonii	I-LOC
Prainin	I-LOC
Matshena	I-LOC
village,	I-LOC
Mutale	I-LOC
municipality	E-LOC

Phytochemical	B-RP
analysis	E-RP
and	O
antioxidant	B-RP
activity	E-RP
of	O
different	B-R
tissue	I-R
types	I-R
of	I-R
sativus	E-R
and	O
oxidative	B-P
stress	I-P
potential	E-P
of	O
saffron	B-R
extract	I-R
in	I-R
plants,	I-R
bacteria,	I-R
yeast	E-R

Theoretical	B-METH
modeling	E-METH
of	O
the	O
Aux/IAA	B-P
negative	I-P
circuit	E-P
in	O
plants	S-R

Identification	O
of	O
compounds	B-RP
in	I-RP
dissitiflora	E-RP
with	O
larvacidal	B-P
effect	E-P
against	O
Anopheles	B-R
arabiensis	E-R

Phytomedicines	S-RP
,	O
Herbal	B-RP
Drugs	E-RP
and	O
Plant	B-RP
Poisons	E-RP

Floral	B-RP
morphology	E-RP
and	O
stigma-anther	B-RP
separation	E-RP
in	O
gynomonoecious-gynodioecious	B-R
Kosteletzkya	I-R
(Malvaceae)	E-R

The	O
horizontal	B-P
distribution	E-P
of	O
root	B-R
biomass	E-R
in	O
a	O
South	B-LOC
African	I-LOC
winter-rainfall	I-LOC
community	E-LOC

Biochemical	B-RP
Targets	E-RP
of	O
Plant	B-R
Compounds	E-R

Effect	O
of	O
conspecific	B-R
plants	E-R
on	O
the	O
spatial	B-RP
patterns	I-RP
of	I-RP
the	I-RP
soil	I-RP
bank	E-RP
of	O
Calligonum	B-R
rubicundum	E-R

Vegetation	B-RP
changes	E-RP
after	O
single	B-R
fire-events	E-R
in	O
the	O
Okavango	B-LOC
Delta	I-LOC
Botswana	E-LOC

Effects	O
of	O
alien	B-P
management	E-P
and	O
fire	S-P
on	O
soil	B-RP
seed	I-RP
banks	I-RP
regeneration	E-RP
in	O
the	O
Cape	B-LOC
Peninsula	I-LOC
National	I-LOC
Park,	I-LOC
Africa	E-LOC

Biotechnology	S-RP
of	O
southern	B-R
bulbs	E-R

Patterns	O
in	O
the	O
seed	B-RP
response	E-RP
to	O
smoke	S-R
in	O
plants	S-R
from	O
the	O
Cape	B-LOC
Floristic	I-LOC
Region,	I-LOC
Africa	E-LOC

Drimia	O
acarophylla	O
(Hyacinthaceae),	O
a	O
new	O
species	O
