and	[POS]CC	I-R
biosolids	[POS]NNS	E-R

Sunbird	[POS]NNP	B-RP
pollination	[POS]NN	E-RP
of	[POS]IN	O
the	[POS]DT	O
dioecious	[POS]JJ	B-R
root	[POS]NN	I-R
parasite	[POS]NN	I-R
Cytinus	[POS]NNP	I-R
(Cytinaceae)	[POS].	E-R

Genetic	[POS]JJ	B-R
resources	[POS]NNS	E-R
,	[POS],	O
chromosome	[POS]NN	B-RP
engineering	[POS]NN	E-RP
,	[POS],	O
and	[POS]CC	O
crop	[POS]NN	B-RP
improvement	[POS]NN	E-RP
series,	[POS]VBP	O
Grain	[POS]NN	B-R
legumes	[POS]VBZ	E-R
Volume	[POS]NN	O
1	[POS]CD	O

Prostaglandin	[POS]JJ	B-P
activity	[POS]NN	E-P
by	[POS]IN	O
lectin-like	[POS]JJ	B-R
proteins	[POS]NNS	E-R
from	[POS]IN	O
South	[POS]JJ	B-R
African	[POS]JJ	I-R
plants	[POS]NNS	E-R

An	[POS]DT	O
assessment	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
impact	[POS]NN	O
of	[POS]IN	O
pesticides	[POS]NNS	S-R
applied	[POS]VBN	O
at	[POS]IN	O
planting	[POS]NN	S-METH
on	[POS]IN	O
survival	[POS]NN	B-RP
pines	[POS]NNS	E-RP
during	[POS]IN	O
regeneration,	[POS]NN	O
in	[POS]IN	O
South	[POS]NNP	B-LOC
Africa	[POS]NNP	E-LOC

Effect	[POS]NN	O
of	[POS]IN	O
aqueous	[POS]JJ	B-R
extracts	[POS]NNS	I-R
of	[POS]IN	I-R
crops	[POS]NNS	E-R
on	[POS]IN	O
germination	[POS]NN	B-RP
growth	[POS]NN	E-RP
of	[POS]IN	O
Parthenium	[POS]NNP	B-R
L.	[POS]NNP	E-R

Nitrogen	[POS]NN	B-RP
fixation	[POS]NN	E-RP
by	[POS]IN	O
the	[POS]DT	O
savanna	[POS]NN	B-R
tree	[POS]NN	I-R
Philenoptera	[POS]NNP	I-R
violacea	[POS]NN	I-R
(Klotzsch)	[POS]NNP	I-R
Schrire	[POS]NNP	I-R
leaf)	[POS]XX	E-R
of	[POS]IN	O
different	[POS]JJ	O
ages	[POS]NNS	O
in	[POS]IN	O
a	[POS]DT	O
semi-arid	[POS]JJ	B-LOC
landscape	[POS]NN	E-LOC

Hypoxis	[POS]NNP	B-R
(Hypoxidaceae)	[POS]NNP	E-R
in	[POS]IN	O
southern	[POS]JJ	B-LOC
Africa	[POS]NNP	E-LOC
:	[POS]:	O
Taxonomic	[POS]JJ	B-METH
notes	[POS]NNS	E-METH

Evidence	[POS]NN	O
of	[POS]IN	O
repeated	[POS]VBN	B-P
migrations	[POS]NNS	E-P
through	[POS]IN	O
the	[POS]DT	O
African	[POS]JJ	B-R
corridor	[POS]NN	E-R
as	[POS]IN	O
revealed	[POS]VBN	O
by	[POS]IN	O
a	[POS]DT	O
molecular	[POS]JJ	B-METH
phylogeny	[POS]NN	E-METH
of	[POS]IN	O
southern	[POS]JJ	B-R
African	[POS]JJ	I-R
members	[POS]NNS	I-R
of	[POS]IN	I-R
the	[POS]DT	I-R
Zygophyllum	[POS]NNP	E-R

South	[POS]NNP	B-RP
Africa's	[POS]NNP	I-RP
threatened	[POS]VBD	I-RP
legislation	[POS]NN	E-RP
:	[POS]:	O
What	[POS]WP	O
stands	[POS]VBZ	O
between	[POS]IN	O
our	[POS]PRP$	O
plants	[POS]NNS	S-R
and	[POS]CC	O
extinction?	[POS]VB	O

A	[POS]DT	O
“Large	[POS]``	B-P
Disturbance	[POS]NN	E-P
”	[POS]''	O
in	[POS]IN	O
an	[POS]DT	O
East	[POS]NNP	B-LOC
Savanna	[POS]NNP	E-LOC

Can	[POS]MD	O
developing	[POS]VBG	O
inflorescences	[POS]NNS	O
of	[POS]IN	O
Protea	[POS]NNP	B-R
Carnival	[POS]NNP	E-R
reduce	[POS]VB	O
the	[POS]DT	O
responsiveness	[POS]NN	B-RP
of	[POS]IN	I-RP
shoots	[POS]NNS	E-RP
to	[POS]TO	O
benzyladenine	[POS]VB	B-P
induction	[POS]NN	E-P
of	[POS]IN	O
flowers	[POS]NNS	B-R
‘out	[POS]NNP	I-R
season’	[POS]NN	E-R
?	[POS].	O

Identification	[POS]NN	O
of	[POS]IN	O
proteins	[POS]NNS	S-R
associated	[POS]VBN	O
with	[POS]IN	O
cytoplasmic	[POS]JJ	B-RP
sterility	[POS]NN	E-RP
in	[POS]IN	O
pepper	[POS]NN	B-R
(Capsicum	[POS]-RRB-	I-R
L.)	[POS]NNP	E-R

How	[POS]WRB	O
is	[POS]VBZ	O
carbon	[POS]NN	B-P
allocation	[POS]NN	E-P
of	[POS]IN	O
African	[POS]JJ	B-R
trees	[POS]NNS	E-R
affected	[POS]VBN	O
by	[POS]IN	O
atmospheric	[POS]JJ	B-RP
change	[POS]NN	E-RP
?	[POS].	O

Seasonal	[POS]JJ	B-RP
and	[POS]CC	I-RP
inter-annual	[POS]JJ	I-RP
soil	[POS]NN	I-RP
efflux	[POS]NN	E-RP
in	[POS]IN	O
savanna/wetland	[POS]NNP	B-R
mosaic	[POS]NNP	E-R
in	[POS]IN	O
the	[POS]DT	O
Okavango	[POS]NNP	B-LOC
Botswana	[POS]NNP	E-LOC

Nuclear	[POS]JJ	B-R
microprobe	[POS]NN	E-R
in	[POS]IN	O
plant	[POS]NN	B-RP
sciences	[POS]NNS	E-RP
—	[POS]:	O
Present	[POS]JJ	O
status	[POS]NN	O
and	[POS]CC	O
challenges	[POS]NNS	O

The	[POS]DT	O
vegetation	[POS]NN	B-RP
ecology	[POS]NN	E-RP
of	[POS]IN	O
Ezemvelo	[POS]NNP	B-LOC
Nature	[POS]NNP	I-LOC
Reserve,	[POS]''	I-LOC
Bronkhorstspruit,	[POS]ADD	I-LOC
Africa	[POS]NNP	E-LOC

Vegetation	[POS]NN	B-RP
studies	[POS]NNS	E-RP
of	[POS]IN	O
feral	[POS]JJ	B-R
habitat	[POS]NN	E-R
in	[POS]IN	O
the	[POS]DT	O
Namib	[POS]NNP	B-LOC
Naukluft	[POS]NNP	I-LOC
Namibia	[POS]NNP	E-LOC

Dietary	[POS]JJ	B-S
supplementation	[POS]NN	E-S
with	[POS]IN	O
Aloe	[POS]NNP	B-R
extracts	[POS]VBZ	E-R
reverses	[POS]VBZ	O
obesity	[POS]NN	B-RP
rats	[POS]NNS	E-RP

Developmental	[POS]JJ	B-P
processes	[POS]NNS	E-P
associated	[POS]VBN	O
with	[POS]IN	O
indirect	[POS]JJ	B-RP
organogenesis	[POS]NN	E-RP
in	[POS]IN	O
a	[POS]DT	O
Eucalyptus	[POS]NNP	B-R
grandis×urophylla	[POS]NN	E-R

Taxonomic	[POS]JJ	B-RP
notes	[POS]NNS	E-RP
on	[POS]IN	O
the	[POS]DT	O
genera	[POS]NN	B-R
Tiliacora	[POS]NNP	I-R
and	[POS]CC	I-R
(Menispermaceae)	[POS]IN	E-R
in	[POS]IN	O
southern	[POS]JJ	B-LOC
Africa	[POS]NNP	E-LOC

The	[POS]DT	O
use	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
model	[POS]NN	B-R
species	[POS]NNS	I-R
truncatula	[POS]NN	E-R
in	[POS]IN	O
studies	[POS]NNS	O
on	[POS]IN	O
desiccation	[POS]NN	B-RP
tolerance	[POS]NN	I-RP
sensitivity	[POS]NN	E-RP
in	[POS]IN	O
seeds	[POS]NNS	S-R

Desiccation	[POS]NN	B-RP
sensitivity	[POS]NN	E-RP
of	[POS]IN	O
excised	[POS]JJ	B-R
embryonic	[POS]JJ	I-R
axes	[POS]NNS	I-R
of	[POS]IN	I-R
selected	[POS]VBN	I-R
species	[POS]NNS	E-R

Genetically	[POS]NNP	B-RP
Crops	[POS]NNS	E-RP
:	[POS]:	O
Assessing	[POS]VBG	O
Safety	[POS]NN	O

Verbascoside	[POS]NN	S-R
and	[POS]CC	O
luteolin-5-O-β-d-glucoside	[POS]NN	S-R
isolated	[POS]VBN	O
from	[POS]IN	O
Halleria	[POS]NNP	B-R
L.	[POS]NNP	E-R
exhibit	[POS]VBD	O
antagonistic	[POS]JJ	B-RP
properties	[POS]NNS	E-RP
in	[POS]IN	B-METH
vitro	[POS]FW	E-METH

Anti-inflammatory	[POS]NN	B-RP
and	[POS]CC	I-RP
activity	[POS]NN	E-RP
of	[POS]IN	O
leaf	[POS]NN	B-R
extracts	[POS]NNS	I-R
of	[POS]IN	I-R
album	[POS]NN	E-R

A	[POS]DT	O
molecular	[POS]JJ	B-METH
phylogeny	[POS]NN	E-METH
reveals	[POS]VBZ	O
evidence	[POS]NN	O
of	[POS]IN	O
rapid	[POS]JJ	O
and	[POS]CC	O
recent	[POS]JJ	O
radiation	[POS]NN	S-P
in	[POS]IN	O
Cape	[POS]NNP	B-R
and	[POS]CC	I-R
members	[POS]NNS	E-R
of	[POS]IN	O
the	[POS]DT	O
genus	[POS]NNP	B-R
Zygophyllum	[POS]NNP	E-R

Hermannia	[POS]NNP	O
—	[POS]:	O
A	[POS]DT	O
tale	[POS]NN	O
of	[POS]IN	O
200	[POS]CD	O
species	[POS]NNS	O
and	[POS]CC	O
a	[POS]DT	O
Somalian	[POS]JJ	B-R
goat	[POS]NN	E-R

Chemical	[POS]NN	B-RP
diversity	[POS]NN	E-RP
of	[POS]IN	O
floral	[POS]JJ	B-R
volatiles	[POS]NNS	E-R
in	[POS]IN	O
Apocynaceae	[POS]NNP	S-R
with	[POS]IN	O
different	[POS]JJ	O
pollination	[POS]NN	B-P
systems	[POS]NNS	E-P

Colophospermum	[POS]JJ	B-RP
mopane	[POS]NN	I-RP
utilisation	[POS]NN	E-RP
in	[POS]IN	O
the	[POS]DT	O
Lowveld,	[POS]NNP	B-LOC
Province	[POS]NN	E-LOC

Contribution	[POS]NN	O
of	[POS]IN	O
South	[POS]NNP	B-R
plants	[POS]NNS	E-R
to	[POS]IN	O
medicinal	[POS]JJ	B-RP
biotechnology	[POS]NN	E-RP

Tutti	[POS]NNP	O
Frutti	[POS]NNP	O
in	[POS]IN	O
Lepidium	[POS]NNP	S-R
—	[POS]:	O
Comparative	[POS]JJ	O
analysis	[POS]NN	O
of	[POS]IN	O
fruit	[POS]NN	B-RP
dehiscence/indehiscence	[POS]NN	E-RP
in	[POS]IN	O
Brassicaceae	[POS]NNP	S-R

Does	[POS]VBZ	O
species	[POS]NNS	B-P
richness	[POS]NN	I-P
diversity	[POS]NN	E-P
of	[POS]IN	O
serpentine	[POS]JJ	B-RP
vegetation	[POS]NN	E-RP
differ	[POS]VBP	O
from	[POS]IN	O
the	[POS]DT	O
surrounding	[POS]VBG	O
non-serpentine	[POS]JJ	B-RP
vegetation	[POS]NN	E-RP
?	[POS].	O

Epidemiology	[POS]NN	S-RP
and	[POS]CC	O
Plant	[POS]NNP	B-RP
Ecology	[POS]NN	E-RP
:	[POS]:	O
Principles	[POS]NNPS	O
and	[POS]CC	O
Applications	[POS]NNPS	O

A	[POS]DT	O
taxonomic	[POS]JJ	B-RP
revision	[POS]NN	E-RP
of	[POS]IN	O
the	[POS]DT	O
genus	[POS]NN	B-R
(Asteraceae)	[POS].	E-R

Antimicrobial	[POS]JJ	B-RP
activity	[POS]NN	E-RP
and	[POS]CC	O
mutagenic	[POS]JJ	B-RP
effects	[POS]NNS	E-RP
of	[POS]IN	O
twelve	[POS]CD	B-R
traditional	[POS]JJ	I-R
plants	[POS]NNS	E-R
used	[POS]VBN	O
to	[POS]TO	O
treat	[POS]VB	O
ailments	[POS]NNS	O
related	[POS]VBN	O
to	[POS]IN	O
the	[POS]DT	O
gastro-intestinal	[POS]JJ	B-R
tract	[POS]NN	E-R
in	[POS]IN	O
South	[POS]NNP	B-LOC
Africa	[POS]NNP	E-LOC

Seasonal	[POS]JJ	B-RP
trends	[POS]NNS	I-RP
colonisation	[POS]NN	E-RP
of	[POS]IN	O
Protea	[POS]NNP	B-R
infructescences	[POS]NNS	E-R
by	[POS]IN	O
Gondwanamyces	[POS]NNPS	S-R
and	[POS]CC	O
Ophiostoma	[POS]NNP	B-R
spp.	[POS]NN	E-R

Identification	[POS]NN	O
and	[POS]CC	O
classification	[POS]NN	O
of	[POS]IN	O
Dendrobium	[POS]NNP	B-R
species	[POS]NNS	E-R
by	[POS]IN	O
fingerprint	[POS]NN	B-T
technology	[POS]NN	I-T
with	[POS]IN	I-T
electrophoresis	[POS]NN	E-T

Flow	[POS]VB	B-METH
cytometry	[POS]NN	E-METH
and	[POS]CC	O
its	[POS]PRP$	O
applications	[POS]NNS	O
in	[POS]IN	O
plant	[POS]NN	B-RP
biology	[POS]NN	E-RP
,	[POS],	O
ecology	[POS]NN	S-RP
and	[POS]CC	O
biosystematics	[POS]NNS	S-RP
:	[POS]:	O
New	[POS]JJ	O
prospects	[POS]NNS	O
for	[POS]IN	O
the	[POS]DT	O
Cape	[POS]NNP	B-LOC
flora	[POS]NN	E-LOC

Climate	[POS]NN	B-RP
change	[POS]NN	E-RP
,	[POS],	O
drought	[POS]NN	S-RP
and	[POS]CC	O
biodiversity	[POS]NN	S-RP
:	[POS]:	O
An	[POS]DT	O
ecophysiological	[POS]JJ	B-P
perspective	[POS]NN	E-P

Carbon	[POS]NN	B-RP
sequestration	[POS]NN	E-RP
following	[POS]VBG	O
a	[POS]DT	O
biome	[POS]NN	B-R
switch	[POS]NN	E-R
from	[POS]IN	O
mesic	[POS]JJ	B-LOC
savanna	[POS]NN	E-LOC
to	[POS]TO	O
forest	[POS]VB	O

Anti-cancer	[POS]NN	B-RP
activity	[POS]NN	E-RP
of	[POS]IN	O
plant	[POS]NN	B-R
extracts	[POS]VBZ	E-R

An	[POS]DT	O
evaluation	[POS]NN	O
of	[POS]IN	O
molecular	[POS]JJ	B-RP
and	[POS]CC	I-RP
characters	[POS]NNS	E-RP
in	[POS]IN	O
the	[POS]DT	O
genus	[POS]JJ	B-R
Crotalaria	[POS]NNP	E-R

The	[POS]DT	O
ethno-veterinary	[POS]JJ	B-RP
utilization	[POS]NN	E-RP
of	[POS]IN	O
Lonchocarpus	[POS]NNP	B-R
Rolfe	[POS]NNP	E-R
by	[POS]IN	O
the	[POS]DT	O
Vhavenda	[POS]NNP	B-LOC
in	[POS]IN	I-LOC
Vhembe	[POS]NNP	I-LOC
District,	[POS]CD	I-LOC
Limpopo,	[POS].	I-LOC
Africa	[POS]NNP	E-LOC

Role	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
allelochemical	[POS]JJ	B-R
parthenin	[POS]NN	E-R
in	[POS]IN	O
the	[POS]DT	O
invasive	[POS]JJ	B-METH
strategy	[POS]NN	E-METH
of	[POS]IN	O
the	[POS]DT	O
alien	[POS]JJ	B-R
plant	[POS]NN	I-R
Parthenium	[POS]NNP	I-R
L.	[POS]NNP	E-R

Results	[POS]NNS	O
of	[POS]IN	O
a	[POS]DT	O
disease	[POS]NN	B-RP
investigation	[POS]NN	E-RP
of	[POS]IN	O
Aloe	[POS]NNP	B-R
dichotoma	[POS]NN	E-R
in	[POS]IN	O
Goegap	[POS]NNP	B-LOC
Nature	[POS]NNP	I-LOC
Reserve,	[POS]VBD	I-LOC
Africa	[POS]NNP	E-LOC

The	[POS]DT	O
use	[POS]NN	O
of	[POS]IN	O
Landsat	[POS]NNP	B-METH
imagery	[POS]NN	E-METH
for	[POS]IN	O
the	[POS]DT	O
identification	[POS]NN	O
of	[POS]IN	O
the	[POS]DT	O
remaining	[POS]VBG	B-LOC
West	[POS]NNP	I-LOC
Coast	[POS]NNP	I-LOC
Renosterveld	[POS]NNP	I-LOC
fragments,	[POS]NNP	I-LOC
Western	[POS]NNP	I-LOC
Cape	[POS]NNP	I-LOC
Province,	[POS]VBD	I-LOC
Africa	[POS]NNP	E-LOC

Varietal	[POS]JJ	B-P
differences	[POS]NNS	E-P
in	[POS]IN	O
cold	[POS]JJ	B-RP
potential	[POS]NN	E-RP
in	[POS]IN	O
sugarcane	[POS]NN	S-R
influences	[POS]NNS	O
stalk	[POS]NNP	B-R
sucrose	[POS]VBD	I-R
accumulation	[POS]NN	I-R
frost	[POS]NN	E-R

Vegetation	[POS]NN	B-RP
classification	[POS]NN	E-RP
