(Ostrea	[NER]NA	I-RP
edulis	[NER]NA	I-RP
beds	[NER]NA	E-RP
in	[NER]NA	O
a	[NER]NA	O
European	[NER]NORP	B-LOC
Marine	[NER]NA	I-LOC
Protected	[NER]NA	I-LOC
Should	[NER]NA	E-LOC
there	[NER]NA	O
be	[NER]NA	O
widespread	[NER]NA	O
restorative	[NER]NA	O
management?	[NER]NA	O

Avian	[NER]ORG	B-R
pollinators	[NER]NA	I-R
and	[NER]NA	I-R
the	[NER]NA	I-R
syndromes	[NER]NA	E-R
of	[NER]NA	O
selected	[NER]NA	B-R
Mountain	[NER]NA	I-R
plants	[NER]NA	E-R

CO2	[NER]NA	B-METH
fixation	[NER]NA	E-METH
in	[NER]NA	O
CAM	[NER]ORG	S-R
enhances	[NER]NA	O
water	[NER]NA	B-RP
uptake	[NER]NA	E-RP
during	[NER]NA	O
the	[NER]NA	O
night	[NER]NA	S-R

The	[NER]NA	O
correct	[NER]NA	O
name	[NER]NA	O
for	[NER]NA	O
Memecylon	[NER]ORG	B-R
(Melastomataceae)	[NER]NA	E-R

Seed	[NER]NA	B-RP
germination	[NER]NA	E-RP
in	[NER]NA	O
Citrullus	[NER]PERSON	B-R
lanatus.	[NER]NA	E-R
Part	[NER]NA	O
2.	[NER]CARDINAL	O
The	[NER]NA	O
involvement	[NER]NA	O
of	[NER]NA	O
phytochrome	[NER]NA	B-R
ethylene	[NER]NA	E-R
in	[NER]NA	O
controlling	[NER]NA	O
light	[NER]NA	B-P
sensitivity	[NER]NA	E-P

Evolution	[NER]NA	B-RP
pathogens	[NER]NA	E-RP
towards	[NER]NA	O
low	[NER]NA	B-P
R0	[NER]GPE	E-P
in	[NER]NA	O
heterogeneous	[NER]NA	B-R
populations	[NER]NA	E-R

Biomass	[NER]ORG	B-RP
increases	[NER]NA	E-RP
go	[NER]NA	O
under	[NER]NA	O
cover:	[NER]ORG	O
Woody	[NER]ORG	B-RP
dynamics	[NER]NA	E-RP
in	[NER]NA	O
a	[NER]NA	O
communally	[NER]NA	O
utilised	[NER]NA	O
semi-arid	[NER]NA	B-LOC
savanna	[NER]NA	I-LOC
in	[NER]NA	I-LOC
Bushbuckridge,	[NER]GPE	I-LOC
Africa	[NER]GPE	E-LOC

Mutually	[NER]NA	O
stimulating	[NER]NA	O
interactions	[NER]NA	O
between	[NER]NA	O
lactic	[NER]NA	B-R
bacteria	[NER]NA	E-R
and	[NER]NA	O
Saccharomyces	[NER]NA	B-R
cerevisiae	[NER]NA	E-R
in	[NER]NA	O
sourdough	[NER]NA	B-RP
fermentation	[NER]NA	E-RP

Traditional	[NER]NA	O
dairy	[NER]NA	B-R
products	[NER]NA	E-R
can	[NER]NA	O
supply	[NER]NA	B-RP
microorganisms	[NER]NA	E-RP
able	[NER]NA	O
to	[NER]NA	O
survive	[NER]NA	O
in	[NER]NA	O
the	[NER]NA	O
gastrointestinal	[NER]NA	B-R
tract	[NER]NA	E-R

Within	[NER]NA	O
a	[NER]NA	O
sample	[NER]NA	O
from	[NER]NA	O
a	[NER]NA	O
population,	[NER]NA	O
the	[NER]NA	O
distribution	[NER]NA	O
of	[NER]NA	O
the	[NER]NA	O
number	[NER]NA	O
of	[NER]NA	O
descendants	[NER]NA	O
of	[NER]NA	O
a	[NER]NA	O
subsample’s	[NER]NA	O
most	[NER]NA	O
recent	[NER]NA	O
common	[NER]NA	O
ancestor	[NER]NA	O

Modelling	[NER]NA	O
how	[NER]NA	O
the	[NER]NA	O
physical	[NER]NA	B-R
scale	[NER]NA	E-R
of	[NER]NA	O
experimental	[NER]NA	B-R
tanks	[NER]NA	E-R
affects	[NER]NA	O
salmon	[NER]NA	B-RP
performance	[NER]NA	E-RP

Long-term	[NER]NA	B-P
variability	[NER]NA	E-P
of	[NER]NA	O
the	[NER]NA	O
siphonophores	[NER]NA	B-R
atlantica	[NER]NA	E-R
and	[NER]NA	O
M.	[NER]NA	B-R
kochi	[NER]NA	E-R
in	[NER]NA	O
the	[NER]NA	O
Western	[NER]NA	B-LOC
Channel	[NER]NA	E-LOC

Seasonal	[NER]DATE	B-P
changes	[NER]NA	E-P
in	[NER]NA	O
plankton	[NER]NA	B-RP
respiration	[NER]NA	E-RP
and	[NER]NA	O
bacterial	[NER]NA	B-P
metabolism	[NER]NA	E-P
in	[NER]NA	O
a	[NER]NA	O
temperate	[NER]NA	B-R
sea	[NER]NA	E-R

Habitat	[NER]NA	B-RP
heterogeneity	[NER]NA	E-RP
of	[NER]NA	O
hadal	[NER]NA	B-R
trenches	[NER]NA	E-R
:	[NER]NA	O
Considerations	[NER]NA	O
and	[NER]NA	O
implications	[NER]NA	O
for	[NER]NA	O
future	[NER]NA	O
studies	[NER]NA	O

Numerical	[NER]NA	B-METH
modelling	[NER]NA	E-METH
and	[NER]NA	O
experimental	[NER]NA	B-S
validation	[NER]NA	E-S
of	[NER]NA	O
a	[NER]NA	O
regenerative	[NER]NA	B-T
cooler	[NER]NA	E-T

Comparing	[NER]NA	O
the	[NER]NA	O
effects	[NER]NA	O
of	[NER]NA	O
feeding	[NER]NA	O
a	[NER]NA	O
grain-	[NER]NA	B-R
or	[NER]NA	I-R
a	[NER]NA	I-R
fish	[NER]NA	I-R
diet	[NER]NA	E-R
on	[NER]NA	O
water	[NER]NA	B-P
quality,	[NER]NA	I-P
waste	[NER]NA	I-P
production,	[NER]NA	I-P
and	[NER]NA	I-P
rainbow	[NER]NA	I-P
trout	[NER]NA	I-P
Oncorhynchus	[NER]NA	I-P
performance	[NER]NA	E-P
within	[NER]NA	O
low	[NER]NA	B-R
exchange	[NER]NA	I-R
water	[NER]NA	I-R
recirculating	[NER]NA	I-R
systems	[NER]NA	E-R

Antibacterial	[NER]NA	B-RP
properties	[NER]NA	E-RP
of	[NER]NA	O
Curtisia	[NER]GPE	B-R
leaves	[NER]NA	E-R
and	[NER]NA	O
some	[NER]NA	O
triterpenes/active	[NER]NA	B-P
principles	[NER]NA	E-P
isolated	[NER]NA	O
from	[NER]NA	O
them	[NER]NA	O

Subunit	[NER]NA	B-R
vaccines	[NER]NA	E-R
based	[NER]NA	O
on	[NER]NA	O
intimin	[NER]NA	B-R
and	[NER]NA	I-R
polypeptides	[NER]NA	E-R
induce	[NER]NA	O
humoral	[NER]NA	B-RP
immunity	[NER]NA	I-RP
cattle	[NER]NA	E-RP
but	[NER]NA	O
do	[NER]NA	O
not	[NER]NA	O
protect	[NER]NA	O
against	[NER]NA	O
intestinal	[NER]NA	B-RP
colonisation	[NER]NA	E-RP
by	[NER]NA	O
enterohaemorrhagic	[NER]NA	B-R
Escherichia	[NER]PERSON	I-R
coli	[NER]NA	I-R
O157:H7	[NER]NA	I-R
O26:H-	[NER]NA	E-R

The	[NER]NA	O
biological	[NER]NA	O
effects	[NER]NA	O
of	[NER]NA	O
ionising	[NER]NA	B-RP
radiation	[NER]NA	E-RP
on	[NER]NA	O
Crustaceans	[NER]NORP	S-R
:	[NER]NA	O
A	[NER]NA	O
review	[NER]NA	O

Sheep	[NER]NA	B-P
urine	[NER]NA	I-P
patch	[NER]NA	I-P
emissions	[NER]NA	E-P
are	[NER]NA	O
lower	[NER]NA	O
from	[NER]NA	O
extensively-managed	[NER]NA	O
than	[NER]NA	O
intensively-managed	[NER]NA	B-R
grasslands	[NER]NA	E-R

Metagenomic	[NER]NA	B-RP
and	[NER]NA	I-RP
analysis	[NER]NA	E-RP
of	[NER]NA	O
the	[NER]NA	O
microbial	[NER]NA	B-R
community	[NER]NA	E-R
in	[NER]NA	O
Swiss-type	[NER]NA	B-R
cheese	[NER]NA	E-R
during	[NER]NA	O
ripening	[NER]NA	S-P

Exposure	[NER]NA	O
to	[NER]NA	O
foods'	[NER]NA	B-RP
non-taste	[NER]NA	I-RP
properties	[NER]NA	E-RP
.	[NER]NA	O
A	[NER]NA	O
nursery	[NER]NA	O
intervention	[NER]NA	O
to	[NER]NA	O
increase	[NER]NA	O
children's	[NER]NA	O
willingness	[NER]NA	O
to	[NER]NA	O
try	[NER]NA	O
fruit	[NER]NA	S-R
and	[NER]NA	O
vegetables	[NER]NA	S-R

Energy-dense	[NER]NA	B-R
snacks	[NER]NA	E-R
can	[NER]NA	O
have	[NER]NA	O
the	[NER]NA	O
same	[NER]NA	O
expected	[NER]NA	O
satiation	[NER]NA	S-RP
as	[NER]NA	O
sugar-containing	[NER]NA	B-R
beverages	[NER]NA	E-R

From	[NER]NA	O
cookies	[NER]NA	O
to	[NER]NA	O
carrots;	[NER]NA	O
the	[NER]NA	O
effect	[NER]NA	O
of	[NER]NA	O
inhibitory	[NER]NA	B-METH
training	[NER]NA	E-METH
on	[NER]NA	O
children's	[NER]NA	B-RP
selections	[NER]NA	E-RP

Availability	[NER]NA	B-RP
and	[NER]NA	I-RP
plant	[NER]NA	I-RP
uptake	[NER]NA	I-RP
of	[NER]NA	I-RP
metals	[NER]NA	E-RP
in	[NER]NA	O
EDTA-assisted	[NER]NA	B-METH
phytoremediation	[NER]NA	E-METH
of	[NER]NA	O
soil	[NER]NA	B-R
and	[NER]NA	I-R
biosolids	[NER]NA	E-R

Sunbird	[NER]PRODUCT	B-RP
pollination	[NER]NA	E-RP
of	[NER]NA	O
the	[NER]NA	O
dioecious	[NER]NA	B-R
root	[NER]NA	I-R
parasite	[NER]NA	I-R
Cytinus	[NER]PERSON	I-R
(Cytinaceae)	[NER]NA	E-R

Genetic	[NER]NA	B-R
resources	[NER]NA	E-R
,	[NER]NA	O
chromosome	[NER]NA	B-RP
engineering	[NER]NA	E-RP
,	[NER]NA	O
and	[NER]NA	O
crop	[NER]NA	B-RP
improvement	[NER]NA	E-RP
series,	[NER]NA	O
Grain	[NER]NA	B-R
legumes	[NER]NA	E-R
Volume	[NER]NA	O
1	[NER]NA	O

Prostaglandin	[NER]NA	B-P
activity	[NER]NA	E-P
by	[NER]NA	O
lectin-like	[NER]NA	B-R
proteins	[NER]NA	E-R
from	[NER]NA	O
South	[NER]NORP	B-R
African	[NER]NORP	I-R
plants	[NER]NA	E-R

An	[NER]NA	O
assessment	[NER]NA	O
of	[NER]NA	O
the	[NER]NA	O
impact	[NER]NA	O
of	[NER]NA	O
pesticides	[NER]NA	S-R
applied	[NER]NA	O
at	[NER]NA	O
planting	[NER]NA	S-METH
on	[NER]NA	O
survival	[NER]NA	B-RP
pines	[NER]NA	E-RP
during	[NER]NA	O
regeneration,	[NER]NA	O
in	[NER]NA	O
South	[NER]GPE	B-LOC
Africa	[NER]GPE	E-LOC

Effect	[NER]NA	O
of	[NER]NA	O
aqueous	[NER]NA	B-R
extracts	[NER]NA	I-R
of	[NER]NA	I-R
crops	[NER]NA	E-R
on	[NER]NA	O
germination	[NER]NA	B-RP
growth	[NER]NA	E-RP
of	[NER]NA	O
Parthenium	[NER]PERSON	B-R
L.	[NER]PERSON	E-R

Nitrogen	[NER]NA	B-RP
fixation	[NER]NA	E-RP
by	[NER]NA	O
the	[NER]NA	O
savanna	[NER]NA	B-R
tree	[NER]NA	I-R
Philenoptera	[NER]LOC	I-R
violacea	[NER]NA	I-R
(Klotzsch)	[NER]NA	I-R
Schrire	[NER]NA	I-R
leaf)	[NER]NA	E-R
of	[NER]NA	O
different	[NER]NA	O
ages	[NER]NA	O
in	[NER]NA	O
a	[NER]NA	O
semi-arid	[NER]NA	B-LOC
landscape	[NER]NA	E-LOC

Hypoxis	[NER]NA	B-R
(Hypoxidaceae)	[NER]NA	E-R
in	[NER]NA	O
southern	[NER]NA	B-LOC
Africa	[NER]LOC	E-LOC
:	[NER]NA	O
Taxonomic	[NER]NA	B-METH
notes	[NER]NA	E-METH

Evidence	[NER]NA	O
of	[NER]NA	O
repeated	[NER]NA	B-P
migrations	[NER]NA	E-P
through	[NER]NA	O
the	[NER]NA	O
African	[NER]NORP	B-R
corridor	[NER]NA	E-R
as	[NER]NA	O
revealed	[NER]NA	O
by	[NER]NA	O
a	[NER]NA	O
molecular	[NER]NA	B-METH
phylogeny	[NER]NA	E-METH
of	[NER]NA	O
southern	[NER]NA	B-R
African	[NER]NORP	I-R
members	[NER]NA	I-R
of	[NER]NA	I-R
the	[NER]NA	I-R
Zygophyllum	[NER]PERSON	E-R

South	[NER]NORP	B-RP
Africa's	[NER]NORP	I-RP
threatened	[NER]NA	I-RP
legislation	[NER]NA	E-RP
:	[NER]NA	O
What	[NER]NA	O
stands	[NER]NA	O
between	[NER]NA	O
our	[NER]NA	O
plants	[NER]NA	S-R
and	[NER]NA	O
extinction?	[NER]NA	O

A	[NER]NA	O
“Large	[NER]NA	B-P
Disturbance	[NER]NA	E-P
”	[NER]NA	O
in	[NER]NA	O
an	[NER]NA	O
East	[NER]LOC	B-LOC
Savanna	[NER]LOC	E-LOC

Can	[NER]NA	O
developing	[NER]NA	O
inflorescences	[NER]NA	O
of	[NER]NA	O
Protea	[NER]NA	B-R
Carnival	[NER]NA	E-R
reduce	[NER]NA	O
the	[NER]NA	O
responsiveness	[NER]NA	B-RP
of	[NER]NA	I-RP
shoots	[NER]NA	E-RP
to	[NER]NA	O
benzyladenine	[NER]NA	B-P
induction	[NER]NA	E-P
of	[NER]NA	O
flowers	[NER]NA	B-R
‘out	[NER]NA	I-R
season’	[NER]NA	E-R
?	[NER]NA	O

Identification	[NER]NA	O
of	[NER]NA	O
proteins	[NER]NA	S-R
associated	[NER]NA	O
with	[NER]NA	O
cytoplasmic	[NER]NA	B-RP
sterility	[NER]NA	E-RP
in	[NER]NA	O
pepper	[NER]NA	B-R
(Capsicum	[NER]NA	I-R
L.)	[NER]NA	E-R

How	[NER]NA	O
is	[NER]NA	O
carbon	[NER]NA	B-P
allocation	[NER]NA	E-P
of	[NER]NA	O
African	[NER]NORP	B-R
trees	[NER]NA	E-R
affected	[NER]NA	O
by	[NER]NA	O
atmospheric	[NER]NA	B-RP
change	[NER]NA	E-RP
?	[NER]NA	O

Seasonal	[NER]NA	B-RP
and	[NER]NA	I-RP
inter-annual	[NER]NA	I-RP
soil	[NER]NA	I-RP
efflux	[NER]NA	E-RP
in	[NER]NA	O
savanna/wetland	[NER]NA	B-R
mosaic	[NER]NA	E-R
in	[NER]NA	O
the	[NER]NA	O
Okavango	[NER]ORG	B-LOC
Botswana	[NER]ORG	E-LOC

Nuclear	[NER]NA	B-R
microprobe	[NER]NA	E-R
in	[NER]NA	O
plant	[NER]NA	B-RP
sciences	[NER]NA	E-RP
—	[NER]NA	O
Present	[NER]NA	O
status	[NER]NA	O
and	[NER]NA	O
challenges	[NER]NA	O

The	[NER]NA	O
vegetation	[NER]NA	B-RP
ecology	[NER]NA	E-RP
of	[NER]NA	O
Ezemvelo	[NER]PERSON	B-LOC
Nature	[NER]PERSON	I-LOC
Reserve,	[NER]PERSON	I-LOC
Bronkhorstspruit,	[NER]NA	I-LOC
Africa	[NER]NA	E-LOC

Vegetation	[NER]NA	B-RP
studies	[NER]NA	E-RP
of	[NER]NA	O
feral	[NER]NA	B-R
habitat	[NER]NA	E-R
in	[NER]NA	O
the	[NER]FAC	O
Namib	[NER]FAC	B-LOC
Naukluft	[NER]FAC	I-LOC
Namibia	[NER]FAC	E-LOC

Dietary	[NER]NA	B-S
supplementation	[NER]NA	E-S
with	[NER]NA	O
Aloe	[NER]PERSON	B-R
extracts	[NER]NA	E-R
reverses	[NER]NA	O
obesity	[NER]NA	B-RP
rats	[NER]NA	E-RP

Developmental	[NER]NA	B-P
processes	[NER]NA	E-P
associated	[NER]NA	O
with	[NER]NA	O
indirect	[NER]NA	B-RP
organogenesis	[NER]NA	E-RP
in	[NER]NA	O
a	[NER]NA	O
Eucalyptus	[NER]NA	B-R
grandis×urophylla	[NER]NA	E-R

Taxonomic	[NER]NA	B-RP
notes	[NER]NA	E-RP
on	[NER]NA	O
the	[NER]NA	O
genera	[NER]NA	B-R
Tiliacora	[NER]PERSON	I-R
and	[NER]NA	I-R
(Menispermaceae)	[NER]NA	E-R
in	[NER]NA	O
southern	[NER]NA	B-LOC
Africa	[NER]LOC	E-LOC

The	[NER]NA	O
use	[NER]NA	O
of	[NER]NA	O
the	[NER]NA	O
model	[NER]NA	B-R
species	[NER]NA	I-R
truncatula	[NER]NA	E-R
in	[NER]NA	O
studies	[NER]NA	O
on	[NER]NA	O
desiccation	[NER]NA	B-RP
tolerance	[NER]NA	I-RP
sensitivity	[NER]NA	E-RP
in	[NER]NA	O
seeds	[NER]NA	S-R

Desiccation	[NER]NA	B-RP
sensitivity	[NER]NA	E-RP
of	[NER]NA	O
excised	[NER]NA	B-R
embryonic	[NER]NA	I-R
axes	[NER]NA	I-R
of	[NER]NA	I-R
selected	[NER]NA	I-R
species	[NER]NA	E-R

Genetically	[NER]NA	B-RP
Crops	[NER]NA	E-RP
:	[NER]NA	O
Assessing	[NER]NA	O
Safety	[NER]NA	O

Verbascoside	[NER]NA	S-R
and	[NER]NA	O
luteolin-5-O-β-d-glucoside	[NER]NA	S-R
isolated	[NER]NA	O
from	[NER]NA	O
Halleria	[NER]PERSON	B-R
L.	[NER]PERSON	E-R
exhibit	[NER]PERSON	O
antagonistic	[NER]NA	B-RP
properties	[NER]NA	E-RP
in	[NER]NA	B-METH
vitro	[NER]NA	E-METH

Anti-inflammatory	[NER]NA	B-RP
and	[NER]NA	I-RP
activity	[NER]NA	E-RP
of	[NER]NA	O
leaf	[NER]NA	B-R
extracts	[NER]NA	I-R
of	[NER]NA	I-R
album	[NER]NA	E-R

A	[NER]NA	O
molecular	[NER]NA	B-METH
phylogeny	[NER]NA	E-METH
reveals	[NER]NA	O
evidence	[NER]NA	O
of	[NER]NA	O
rapid	[NER]NA	O
and	[NER]NA	O
recent	[NER]NA	O
radiation	[NER]NA	S-P
in	[NER]NA	O
Cape	[NER]LOC	B-R
and	[NER]NA	I-R
members	[NER]NA	E-R
of	[NER]NA	O
the	[NER]NA	O
genus	[NER]NA	B-R
Zygophyllum	[NER]PERSON	E-R

Hermannia	[NER]NA	O
—	[NER]NA	O
A	[NER]NA	O
tale	[NER]NA	O
of	[NER]NA	O
200	[NER]CARDINAL	O
species	[NER]NA	O
and	[NER]NA	O
a	[NER]NA	O
Somalian	[NER]NORP	B-R
goat	[NER]NA	E-R

Chemical	[NER]ORG	B-RP
diversity	[NER]NA	E-RP
of	[NER]NA	O
floral	[NER]NA	B-R
volatiles	[NER]NA	E-R
in	[NER]NA	O
Apocynaceae	[NER]PERSON	S-R
with	[NER]NA	O
different	[NER]NA	O
pollination	[NER]NA	B-P
systems	[NER]NA	E-P

Colophospermum	[NER]NA	B-RP
mopane	[NER]NA	I-RP
utilisation	[NER]NA	E-RP
in	[NER]NA	O
the	[NER]GPE	O
Lowveld,	[NER]GPE	B-LOC
Province	[NER]GPE	E-LOC

Contribution	[NER]NA	O
of	[NER]NA	O
South	[NER]NA	B-R
plants	[NER]NA	E-R
to	[NER]NA	O
medicinal	[NER]NA	B-RP
biotechnology	[NER]NA	E-RP

Tutti	[NER]PERSON	O
Frutti	[NER]PERSON	O
in	[NER]NA	O
Lepidium	[NER]GPE	S-R
—	[NER]NA	O
Comparative	[NER]NA	O
analysis	[NER]NA	O
of	[NER]NA	O
fruit	[NER]NA	B-RP
dehiscence/indehiscence	[NER]NA	E-RP
in	[NER]NA	O
Brassicaceae	[NER]GPE	S-R

Does	[NER]NA	O
species	[NER]NA	B-P
richness	[NER]NA	I-P
diversity	[NER]NA	E-P
of	[NER]NA	O
serpentine	[NER]NA	B-RP
vegetation	[NER]NA	E-RP
differ	[NER]NA	O
from	[NER]NA	O
the	[NER]NA	O
surrounding	[NER]NA	O
non-serpentine	[NER]NA	B-RP
vegetation	[NER]NA	E-RP
?	[NER]NA	O

Epidemiology	[NER]ORG	S-RP
and	[NER]ORG	O
Plant	[NER]ORG	B-RP
Ecology	[NER]ORG	E-RP
:	[NER]ORG	O
Principles	[NER]ORG	O
and	[NER]ORG	O
Applications	[NER]ORG	O

A	[NER]NA	O
taxonomic	[NER]NA	B-RP
revision	[NER]NA	E-RP
of	[NER]NA	O
the	[NER]NA	O
genus	[NER]NA	B-R
(Asteraceae)	[NER]NA	E-R

Antimicrobial	[NER]NA	B-RP
activity	[NER]NA	E-RP
and	[NER]NA	O
mutagenic	[NER]NA	B-RP
effects	[NER]NA	E-RP
of	[NER]NA	O
twelve	[NER]CARDINAL	B-R
traditional	[NER]NA	I-R
plants	[NER]NA	E-R
used	[NER]NA	O
to	[NER]NA	O
treat	[NER]NA	O
ailments	[NER]NA	O
related	[NER]NA	O
to	[NER]NA	O
the	[NER]NA	O
gastro-intestinal	[NER]NA	B-R
tract	[NER]NA	E-R
in	[NER]NA	O
South	[NER]GPE	B-LOC
Africa	[NER]GPE	E-LOC

Seasonal	[NER]NA	B-RP
trends	[NER]NA	I-RP
colonisation	[NER]NA	E-RP
of	[NER]NA	O
Protea	[NER]NA	B-R
infructescences	[NER]NA	E-R
by	[NER]NA	O
Gondwanamyces	[NER]NA	S-R
and	[NER]NA	O
Ophiostoma	[NER]PERSON	B-R
spp.	[NER]NA	E-R

Identification	[NER]NA	O
and	[NER]NA	O
classification	[NER]NA	O
of	[NER]NA	O
Dendrobium	[NER]NA	B-R
species	[NER]NA	E-R
by	[NER]NA	O
fingerprint	[NER]NA	B-T
technology	[NER]NA	I-T
with	[NER]NA	I-T
electrophoresis	[NER]NA	E-T

Flow	[NER]NA	B-METH
cytometry	[NER]NA	E-METH
and	[NER]NA	O
its	[NER]NA	O
applications	[NER]NA	O
in	[NER]NA	O
plant	[NER]NA	B-RP
biology	[NER]NA	E-RP
,	[NER]NA	O
ecology	[NER]NA	S-RP
and	[NER]NA	O
biosystematics	[NER]NA	S-RP
:	[NER]NA	O
New	[NER]NA	O
prospects	[NER]NA	O
for	[NER]NA	O
the	[NER]NA	O
Cape	[NER]LOC	B-LOC
flora	[NER]NA	E-LOC

Climate	[NER]NA	B-RP
change	[NER]NA	E-RP
,	[NER]NA	O
drought	[NER]NA	S-RP
and	[NER]NA	O
biodiversity	[NER]NA	S-RP
:	[NER]NA	O
An	[NER]NA	O
ecophysiological	[NER]NA	B-P
perspective	[NER]NA	E-P

Carbon	[NER]NA	B-RP
sequestration	[NER]NA	E-RP
following	[NER]NA	O
a	[NER]NA	O
biome	[NER]NA	B-R
switch	[NER]NA	E-R
from	[NER]NA	O
mesic	[NER]NA	B-LOC
savanna	[NER]NA	E-LOC
to	[NER]NA	O
forest	[NER]NA	O

Anti-cancer	[NER]NA	B-RP
activity	[NER]NA	E-RP
of	[NER]NA	O
plant	[NER]NA	B-R
extracts	[NER]NA	E-R

An	[NER]NA	O
evaluation	[NER]NA	O
of	[NER]NA	O
molecular	[NER]NA	B-RP
and	[NER]NA	I-RP
characters	[NER]NA	E-RP
in	[NER]NA	O
the	[NER]NA	O
genus	[NER]NA	B-R
Crotalaria	[NER]ORG	E-R

The	[NER]NA	O
ethno-veterinary	[NER]NA	B-RP
utilization	[NER]NA	E-RP
of	[NER]NA	O
Lonchocarpus	[NER]ORG	B-R
Rolfe	[NER]ORG	E-R
by	[NER]NA	O
the	[NER]NA	O
Vhavenda	[NER]PERSON	B-LOC
in	[NER]NA	I-LOC
Vhembe	[NER]ORG	I-LOC
District,	[NER]ORG	I-LOC
Limpopo,	[NER]ORG	I-LOC
Africa	[NER]ORG	E-LOC

Role	[NER]NA	O
of	[NER]NA	O
the	[NER]NA	O
allelochemical	[NER]NA	B-R
parthenin	[NER]NA	E-R
in	[NER]NA	O
the	[NER]NA	O
invasive	[NER]NA	B-METH
strategy	[NER]NA	E-METH
of	[NER]NA	O
the	[NER]NA	O
alien	[NER]NA	B-R
plant	[NER]NA	I-R
Parthenium	[NER]PERSON	I-R
L.	[NER]PERSON	E-R

Results	[NER]NA	O
of	[NER]NA	O
a	[NER]NA	O
disease	[NER]NA	B-RP
investigation	[NER]NA	E-RP
of	[NER]NA	O
Aloe	[NER]ORG	B-R
dichotoma	[NER]NA	E-R
in	[NER]NA	O
Goegap	[NER]LOC	B-LOC
Nature	[NER]LOC	I-LOC
Reserve,	[NER]LOC	I-LOC
Africa	[NER]LOC	E-LOC

The	[NER]NA	O
use	[NER]NA	O
of	[NER]NA	O
Landsat	[NER]NA	B-METH
imagery	[NER]NA	E-METH
for	[NER]NA	O
the	[NER]NA	O
identification	[NER]NA	O
of	[NER]NA	O
the	[NER]NA	O
remaining	[NER]NA	B-LOC
West	[NER]LOC	I-LOC
Coast	[NER]LOC	I-LOC
Renosterveld	[NER]LOC	I-LOC
fragments,	[NER]NA	I-LOC
Western	[NER]ORG	I-LOC
Cape	[NER]ORG	I-LOC
Province,	[NER]ORG	I-LOC
Africa	[NER]ORG	E-LOC

Varietal	[NER]NA	B-P
differences	[NER]NA	E-P
in	[NER]NA	O
cold	[NER]NA	B-RP
potential	[NER]NA	E-RP
in	[NER]NA	O
sugarcane	[NER]NA	S-R
influences	[NER]NA	O
stalk	[NER]NA	B-R
sucrose	[NER]NA	I-R
accumulation	[NER]NA	I-R
frost	[NER]NA	E-R

Vegetation	[NER]NA	B-RP
classification	[NER]NA	E-RP
of	[NER]NA	O
the	[NER]NA	O
proposed	[NER]NA	B-LOC
Heritage	[NER]ORG	I-LOC
Park,	[NER]NA	I-LOC
North-West	[NER]NA	I-LOC
Province,	[NER]PERSON	I-LOC
Africa	[NER]PERSON	E-LOC

Novel	[NER]NA	O
insights	[NER]NA	O
into	[NER]NA	O
the	[NER]NA	O
inhibition	[NER]NA	B-RP
of	[NER]NA	I-RP
symbiotic	[NER]NA	I-RP
